,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
1285,Rv0263,PA4509,35.816,282,169,4,1,273,1,279,4.98e-38,134.0,300,0.94,<=>
1291,Rv0267,PA3876,42.384,453,228,6,26,454,19,462,2.8700000000000003e-103,313.0,463,0.978401727861771,<=>
1373,Rv0294,PA2564,35.294,272,144,5,2,254,16,274,4.55e-44,147.0,261,1.0421455938697317,<=>
1412,Rv0306,PA1274,68.9,209,64,1,2,210,8,215,1.15e-98,283.0,223,0.9372197309417041,<=>
1417,Rv0317,PA2990,29.339,242,142,9,10,238,3,228,3.88e-15,70.1,256,0.9453125,<=>
1421,Rv0322,PA3559,41.441,444,247,7,1,437,1,438,1.2e-99,303.0,443,1.002257336343115,<=>
1453,Rv0331,PA2566,28.086,324,185,10,23,320,27,328,2.51e-20,89.0,388,0.8350515463917526,<=>
1456,Rv0334,PA5163,62.105,285,107,1,2,285,4,288,2.3700000000000003e-125,357.0,288,0.9895833333333334,<=>
1459,Rv0337,PA2828,68.486,403,122,2,29,429,4,403,0.0,560.0,429,0.9393939393939394,<=>
1500,Rv0350,PA4761,54.969,644,247,7,1,616,1,629,0.0,666.0,625,1.0304,<=>
1508,Rv0353,PA2737,23.529,102,70,2,10,103,16,117,8.13e-05,37.0,126,0.8095238095238095,<=>
1509,Rv0357,PA4938,52.009,423,201,2,4,425,5,426,1.96e-149,429.0,432,0.9791666666666666,<=>
1510,Rv0362,PA0913,28.148,405,267,6,58,454,93,481,1.65e-35,135.0,460,0.8804347826086957,<=>
1511,Rv0363,PA0555,25.978,358,168,16,11,324,8,312,2.77e-13,67.4,344,1.0406976744186047,<=>
1512,Rv0364,PA4029,41.398,186,104,3,24,207,23,205,4.39e-46,150.0,227,0.8193832599118943,<=>
1516,Rv0370,PA2707,31.734,271,168,5,16,281,7,265,3.76e-32,117.0,298,0.9093959731543624,<=>
1520,Rv0373,PA1523,25.581,817,532,27,10,794,10,782,1.8600000000000002e-37,147.0,799,1.0225281602002503,<=>
1529,Rv0374,PA1602,39.041,146,88,1,5,150,7,151,1.28e-35,119.0,159,0.9182389937106918,<=>
1537,Rv0376,PA4618,33.521,355,176,12,4,350,15,317,6.690000000000001e-37,134.0,380,0.9342105263157895,<=>
1549,Rv0377,PA0815,28.826,281,167,12,6,265,7,275,1.25e-06,46.6,321,0.8753894080996885,<=>
1573,Rv0384,PA4542,56.805,845,353,3,7,841,7,849,0.0,937.0,848,0.9964622641509434,<=>
1606,Rv0389,PA3751,40.374,374,199,9,27,393,14,370,1.2e-75,238.0,419,0.8926014319809069,<=>
1608,Rv0391,PA3107,47.194,392,202,2,15,406,15,401,9.64e-114,336.0,406,0.9655172413793104,<=>
1619,Rv0400,PA0447,46.193,394,204,4,5,394,3,392,1.94e-115,339.0,395,0.9974683544303797,<=>
1670,Rv0408,PA0835,38.505,709,392,16,7,685,4,698,2.84e-127,390.0,690,1.027536231884058,<=>
1671,Rv0409,PA0836,44.14,401,192,5,2,380,3,393,1.7799999999999999e-90,275.0,385,1.0415584415584416,<=>
1687,Rv0414,PA3976,34.197,193,107,7,11,198,6,183,2.7e-16,72.0,222,0.8693693693693694,<=>
1691,Rv0415,PA1267,29.261,352,208,15,12,334,7,346,2.55e-08,52.4,340,1.035294117647059,<=>
1693,Rv0417,PA0381,52.778,252,115,2,3,250,8,259,5.47e-86,254.0,252,1.0,<=>
1694,Rv0418,PA2939,38.922,501,265,14,1,471,1,490,2.5600000000000002e-86,273.0,500,1.002,<=>
1697,Rv0421,PA1558,29.384,211,122,7,11,209,6,201,6.73e-18,75.9,209,1.0095693779904307,<=>
1698,Rv0422,PA3975,37.698,252,151,4,4,255,8,253,1.38e-33,120.0,265,0.9509433962264151,<=>
1700,Rv0423,PA4973,59.38,613,162,7,10,542,19,624,0.0,710.0,547,1.1206581352833638,<=>
1710,Rv0427,PA4172,35.955,267,157,3,24,288,4,258,8.049999999999999e-46,153.0,291,0.9175257731958762,<=>
1712,Rv0429,PA0019,38.202,178,95,5,1,177,1,164,5.0900000000000004e-27,98.6,197,0.9035532994923858,<=>
1720,Rv0438,PA3914,38.889,360,191,9,11,359,18,359,9.36e-50,171.0,405,0.8888888888888888,<=>
1746,Rv0440,PA4385,59.962,527,205,3,2,522,3,529,0.0,593.0,540,0.975925925925926,<=>
1764,Rv0457,PA1304,27.465,710,425,28,9,671,14,680,2.0599999999999997e-40,154.0,673,1.0549777117384844,<=>
1766,Rv0458,PA4022,64.881,504,177,0,4,507,3,506,0.0,679.0,507,0.9940828402366864,<=>
1786,Rv0462,PA1587,37.58,471,281,5,4,464,5,472,3.8199999999999995e-89,277.0,464,1.0150862068965518,<=>
1798,Rv0467,PA2634,26.256,438,222,14,88,428,98,531,1.07e-27,112.0,428,1.0233644859813085,<=>
1819,Rv0480,PA4475,31.69,284,167,8,1,270,1,271,1.1200000000000001e-22,92.0,280,1.0142857142857142,<=>
1826,Rv0482,PA2977,34.358,358,205,11,14,364,4,338,6.44e-42,147.0,369,0.9701897018970189,<=>
1827,Rv0484,PA4907,40.0,240,135,2,12,242,6,245,4.7e-49,159.0,251,0.9561752988047809,<=>
1877,Rv0488,PA4365,45.652,184,98,2,4,186,15,197,5.23e-37,125.0,201,0.9154228855721394,<=>
1911,Rv0490,PA1098,27.463,335,213,10,52,377,77,390,2.55e-13,68.2,410,0.8170731707317073,<=>
1929,Rv0491,PA0463,43.946,223,124,1,1,223,1,222,5.09e-56,176.0,227,0.9823788546255506,<=>
1994,Rv0492,PA0364,28.759,532,340,12,111,618,5,521,5.19e-42,157.0,629,0.8457869634340223,<=>
2018,Rv0500,PA0393,38.112,286,152,4,7,290,5,267,1.7099999999999998e-46,155.0,295,0.9694915254237289,<=>
2028,Rv0509,PA4666,34.253,435,265,9,1,430,1,419,7.06e-61,202.0,468,0.9294871794871795,<=>
2029,Rv0510,PA5260,41.613,310,168,4,2,307,6,306,5.19e-58,186.0,309,1.0032362459546926,<=>
2035,Rv0512,PA5243,46.483,327,170,3,5,328,9,333,7.17e-87,262.0,329,0.993920972644377,<=>
2040,Rv0522,PA0129,47.962,417,211,4,1,411,29,445,6.29e-111,332.0,434,0.9608294930875576,<=>
2054,Rv0524,PA3977,49.541,436,194,5,18,448,4,418,4.459999999999999e-140,406.0,462,0.9437229437229437,<=>
2073,Rv0533,PA3333,39.329,328,189,6,11,334,3,324,2.93e-57,186.0,335,0.9791044776119403,<=>
2077,Rv0535,PA3004,39.331,239,131,7,10,235,6,243,7.339999999999999e-41,138.0,264,0.9053030303030303,<=>
2212,Rv0552,PA2448,27.003,574,348,19,6,532,27,576,6e-32,127.0,534,1.0749063670411985,<=>
2226,Rv0557,PA0842,32.713,376,236,8,4,367,5,375,1.36e-49,169.0,378,0.9947089947089947,<=>
2230,Rv0558,PA5063,43.668,229,118,2,11,228,28,256,8.42e-60,186.0,234,0.9786324786324786,<=>
2244,Rv0562,PA4569,33.333,288,183,5,50,333,38,320,1.22e-40,142.0,335,0.8597014925373134,<=>
2246,Rv0563,PA2830,29.323,266,160,9,35,285,39,291,2.31e-20,86.3,286,0.9300699300699301,<=>
2251,Rv0566,PA4395,39.13,161,93,3,4,163,2,158,2.42e-32,110.0,163,0.9877300613496932,<=>
2257,Rv0570,PA5497,30.441,657,339,17,104,658,33,673,1.0299999999999999e-69,239.0,692,0.9494219653179191,<=>
2261,Rv0573,PA4919,25.526,380,232,16,12,354,17,382,3.69e-11,62.0,463,0.8207343412526998,<=>
2272,Rv0586,PA1627,34.783,207,123,4,8,211,6,203,3.47e-17,75.1,240,0.8625,<=>
2347,Rv0602,PA2523,45.701,221,118,2,23,242,1,220,6.12e-56,176.0,253,0.8735177865612648,<=>
2427,Rv0631,PA4285,27.985,1097,641,30,29,1016,40,1096,1.5e-75,269.0,1097,1.0,<=>
2428,Rv0632,PA1748,39.732,224,132,3,1,223,1,222,6.13e-51,163.0,231,0.9696969696969697,<=>
2448,Rv0640,PA4274,64.748,139,48,1,5,142,3,141,1.53e-59,178.0,142,0.9788732394366197,<=>
2449,Rv0641,PA4273,52.0,225,108,0,1,225,1,225,1.7200000000000002e-70,213.0,235,0.9574468085106383,<=>
2454,Rv0646,PA3586,42.96,277,155,3,3,279,26,299,6.780000000000001e-58,186.0,301,0.920265780730897,<=>
2466,Rv0651,PA4272,28.916,166,106,2,5,169,7,161,3.57e-16,69.7,178,0.9325842696629213,<=>
2571,Rv0669,PA0845,40.769,650,353,19,5,637,32,666,1.7e-141,424.0,637,1.0204081632653061,<=>
2573,Rv0671,PA0543,34.058,276,145,8,36,276,45,318,1.79e-30,114.0,280,0.9857142857142858,<=>
2574,Rv0672,PA3972,51.013,543,255,7,2,538,7,544,0.0,531.0,542,1.0018450184501846,<=>
2608,Rv0675,PA3426,61.753,251,92,2,5,251,3,253,1.62e-91,268.0,263,0.9543726235741445,<=>
2626,Rv0682,PA4268,72.358,123,34,0,1,123,1,123,2.34e-61,181.0,124,0.9919354838709677,<=>
2627,Rv0683,PA4267,57.692,156,66,0,1,156,1,156,1.9100000000000002e-66,197.0,156,1.0,<=>
2628,Rv0684,PA2071,58.512,699,277,5,8,697,5,699,0.0,840.0,701,0.9971469329529244,<=>
2639,Rv0685,PA4277,72.0,400,105,4,1,396,1,397,0.0,589.0,396,1.0101010101010102,<=>
2706,Rv0693,PA0511,29.255,376,211,16,15,352,23,381,2.73e-22,94.7,391,0.9616368286445013,<=>
2717,Rv0700,PA4264,60.0,100,40,0,1,100,1,100,5.089999999999999e-41,128.0,101,0.9900990099009901,<=>
2718,Rv0701,PA4263,50.239,209,100,1,5,213,4,208,1.31e-66,201.0,217,0.9631336405529954,<=>
2719,Rv0702,PA4262,39.362,188,112,2,23,210,10,195,9.01e-34,117.0,223,0.8430493273542601,<=>
2720,Rv0703,PA4261,47.561,82,42,1,10,90,9,90,2.72e-18,70.9,100,0.82,<=>
2721,Rv0704,PA4260,57.664,274,114,2,1,273,1,273,1.19e-108,313.0,280,0.9785714285714285,<=>
2722,Rv0705,PA4259,68.478,92,28,1,1,92,1,91,1.6499999999999998e-42,131.0,93,0.989247311827957,<=>
2724,Rv0707,PA4257,55.856,222,95,3,1,220,1,221,4.7900000000000005e-86,254.0,274,0.8102189781021898,<=>
2725,Rv0708,PA4256,53.153,111,52,0,1,111,1,111,2.96e-41,131.0,138,0.8043478260869565,<=>
2731,Rv0712,PA2395,30.041,243,107,9,4,233,39,231,1.59e-16,75.5,299,0.8127090301003345,<=>
2733,Rv0714,PA4253,65.574,122,42,0,1,122,1,122,1.79e-53,161.0,122,1.0,<=>
2734,Rv0715,PA4252,43.81,105,53,4,2,105,3,102,3.65e-21,78.6,105,1.0,<=>
2735,Rv0716,PA4251,63.068,176,65,0,10,185,3,178,7.340000000000001e-79,230.0,187,0.9411764705882353,<=>
2737,Rv0718,PA4249,51.515,132,62,2,1,132,1,130,5.88e-42,133.0,132,1.0,<=>
2738,Rv0719,PA4248,46.023,176,94,1,1,176,1,175,9.84e-53,164.0,179,0.9832402234636871,<=>
2741,Rv0722,PA4245,36.842,57,36,0,1,57,1,57,1.54e-07,40.8,65,0.8769230769230769,<=>
2742,Rv0723,PA4244,36.364,143,84,5,3,141,1,140,2.66e-13,60.5,146,0.9794520547945206,<=>
2761,Rv0732,PA4243,40.639,438,226,11,13,441,17,429,1.49e-101,307.0,441,0.9931972789115646,<=>
2762,Rv0733,PA3686,34.404,218,100,3,1,179,1,214,4.89e-42,137.0,181,1.2044198895027625,<=>
2770,Rv0735,PA3410,32.051,156,86,7,15,159,10,156,6.58e-07,44.7,177,0.8813559322033898,<=>
2781,Rv0751,PA0743,46.875,288,149,2,1,284,1,288,9.830000000000001e-64,200.0,294,0.9795918367346939,<=>
2786,Rv0752,PA0746,52.77,379,172,2,2,380,3,374,5.6700000000000007e-129,374.0,390,0.9717948717948718,<=>
2815,Rv0753,PA0130,55.138,506,214,3,5,509,4,497,0.0,560.0,510,0.9921568627450981,<=>
2950,Rv0758,PA4380,28.294,463,270,18,15,466,12,423,1.4e-12,66.6,485,0.954639175257732,<=>
2981,Rv0764,PA3679,24.769,432,256,15,6,417,16,398,2.49e-17,80.9,451,0.9578713968957872,<=>
3030,Rv0768,PA4073,41.545,479,275,4,11,487,19,494,2.9999999999999996e-94,292.0,489,0.9795501022494888,<=>
3106,Rv0772,PA4855,43.357,429,221,9,1,415,1,421,1.84e-95,290.0,422,1.0165876777251184,<=>
3107,Rv0773,PA0164,47.868,516,253,8,8,510,24,536,3.58e-151,440.0,512,1.0078125,<=>
3113,Rv0777,PA3517,28.105,459,281,19,11,449,15,444,1.29e-16,79.3,472,0.972457627118644,<=>
3116,Rv0778,PA3331,35.946,370,205,8,34,392,28,376,7.309999999999999e-54,182.0,414,0.893719806763285,<=>
3118,Rv0780,PA1013,28.947,266,146,13,9,265,5,236,1.58e-15,72.0,297,0.8956228956228957,<=>
3123,Rv0783,PA1236,29.661,472,310,10,54,512,24,486,1.68e-34,133.0,540,0.8740740740740741,<=>
3142,Rv0790,PA2814,23.913,230,149,7,10,235,1,208,2.7e-06,44.3,242,0.9504132231404959,<=>
3152,Rv0792,PA2299,29.707,239,158,4,20,253,10,243,5.64e-27,102.0,269,0.8884758364312267,<=>
3175,Rv0800,PA3247,39.024,451,228,9,2,430,3,428,3.05e-91,280.0,433,1.0415704387990763,<=>
3178,Rv0808,PA3108,37.263,475,263,12,35,486,2,464,1.4799999999999999e-90,284.0,527,0.9013282732447818,<=>
3180,Rv0809,PA0945,45.614,342,183,3,17,357,8,347,1.63e-98,293.0,364,0.9395604395604396,<=>
3184,Rv0812,PA2964,26.829,246,152,7,27,264,23,248,6.96e-05,40.8,289,0.8512110726643599,<=>
3212,Rv0820,PA5366,57.874,254,100,2,5,258,31,277,1.41e-108,312.0,258,0.9844961240310077,<=>
3307,Rv0821,PA5365,27.57,214,142,5,5,211,15,222,6.3e-12,60.5,213,1.0046948356807512,<=>
3308,Rv0823,PA4852,37.812,320,185,6,13,331,4,310,6.780000000000001e-58,189.0,389,0.8226221079691517,<=>
3344,Rv0844,PA3879,36.019,211,132,2,7,215,10,219,2.8400000000000004e-35,122.0,216,0.9768518518518519,<=>
3404,Rv0846,PA3768,26.99,515,276,21,16,496,3,451,2.2300000000000002e-37,140.0,504,1.0218253968253967,<=>
3467,Rv0855,PA1188,36.937,333,190,6,5,321,3,331,3.4300000000000005e-64,206.0,359,0.9275766016713092,<=>
3472,Rv0858,PA3798,39.186,393,226,4,1,391,1,382,4.6800000000000005e-86,264.0,397,0.9899244332493703,<=>
3489,Rv0859,PA1736,66.833,401,130,3,4,403,3,401,0.0,540.0,403,0.9950372208436724,<=>
3499,Rv0860,PA1737,57.601,717,289,6,4,719,3,705,0.0,760.0,720,0.9958333333333333,<=>
3524,Rv0869,PA1505,38.739,333,195,6,30,360,6,331,5.02e-65,207.0,360,0.925,<=>
3562,Rv0880,PA3067,35.2,125,79,2,3,125,4,128,1.82e-13,60.8,143,0.8741258741258742,<=>
3565,Rv0884,PA3167,23.547,327,225,11,48,366,41,350,4.29e-07,48.5,376,0.8696808510638298,<=>
3572,Rv0887,PA0803,34.783,138,82,3,2,132,5,141,1.43e-15,66.6,152,0.9078947368421053,<=>
3602,Rv0896,PA1580,55.663,415,181,3,17,431,16,427,9.02e-169,478.0,431,0.962877030162413,<=>
3771,Rv0924,PA0809,38.442,398,231,7,37,422,37,432,8.18e-53,180.0,428,0.9299065420560748,<=>
3818,Rv0928,PA0688,25.234,321,183,13,79,365,48,345,4.58e-06,45.4,370,0.8675675675675676,<=>
3951,Rv0937,PA2150,29.52,271,182,3,2,268,3,268,3.02e-41,141.0,273,0.9926739926739927,<=>
4009,Rv0946,PA4732,45.62,548,282,6,8,546,9,549,9.840000000000001e-166,479.0,553,0.9909584086799277,<=>
4010,Rv0949,PA5443,40.964,747,405,12,27,771,16,728,6.35e-166,494.0,771,0.9688715953307393,<=>
4023,Rv0951,PA1588,40.967,393,215,6,1,383,1,386,2.02e-83,257.0,387,1.0155038759689923,<=>
4024,Rv0952,PA1589,53.71,283,118,4,4,284,1,272,1.3e-94,279.0,303,0.933993399339934,<=>
4038,Rv0957,PA4854,44.383,543,274,11,1,523,1,535,1.59e-139,411.0,523,1.0382409177820269,<=>
4048,Rv0971,PA2013,35.102,245,156,2,18,259,17,261,1.34e-43,146.0,269,0.9107806691449815,<=>
4063,Rv0972,PA0879,35.204,392,232,8,9,388,5,386,1.2600000000000001e-64,208.0,388,1.0103092783505154,<=>
4105,Rv0975,PA1535,50.404,371,181,3,10,379,13,381,9.35e-120,349.0,382,0.9712041884816754,<=>
4135,Rv0976,PA2886,37.353,597,326,14,1,559,5,591,9.230000000000001e-103,320.0,560,1.0660714285714286,<=>
4136,Rv0981,PA2809,45.333,225,121,1,1,225,1,223,3.44e-59,184.0,228,0.9868421052631579,<=>
4264,Rv0985,PA4614,37.037,135,73,7,1,125,3,135,9.65e-13,59.3,151,0.8940397350993378,<=>
4366,Rv0993,PA2023,38.376,271,154,4,12,279,5,265,3.67e-46,154.0,306,0.8856209150326797,<=>
4371,Rv0995,PA1928,34.118,170,107,3,15,182,19,185,1.52e-21,85.1,203,0.8374384236453202,<=>
4379,Rv1001,PA5171,39.416,411,236,5,4,402,7,416,3.07e-98,296.0,402,1.0223880597014925,<=>
4380,Rv1003,PA4422,39.662,237,137,3,1,233,1,235,3.1000000000000003e-43,146.0,285,0.8315789473684211,<=>
4393,Rv1008,PA2959,38.023,263,151,3,1,259,2,256,1.03e-46,154.0,264,0.9962121212121212,<=>
4396,Rv1010,PA0592,36.154,260,156,3,29,288,8,257,1.81e-43,147.0,317,0.8201892744479495,<=>
4424,Rv1014,PA4672,36.559,186,117,1,6,190,6,191,1.0800000000000001e-26,98.2,191,0.9738219895287958,<=>
4425,Rv1015,PA4671,32.973,185,107,6,9,179,6,187,4.03e-18,76.6,215,0.8604651162790697,<=>
4426,Rv1017,PA4670,43.312,314,172,6,11,322,3,312,2.77e-78,239.0,326,0.9631901840490797,<=>
4427,Rv1018,PA5552,42.95,461,244,7,9,466,5,449,9.83e-111,333.0,495,0.9313131313131313,<=>
4451,Rv1023,PA3635,55.374,428,183,4,1,421,1,427,1.52e-157,449.0,429,0.9976689976689976,<=>
4453,Rv1027,PA1637,50.226,221,109,1,4,224,8,227,3.69e-73,219.0,226,0.9778761061946902,<=>
4576,Rv1029,PA1633,52.724,569,261,2,1,569,1,561,0.0,550.0,571,0.9964973730297724,<=>
4577,Rv1030,PA1634,62.684,678,232,7,35,709,31,690,0.0,769.0,709,0.9562764456981664,<=>
4585,Rv1031,PA1635,46.524,187,90,5,1,186,1,178,3.25e-39,130.0,189,0.9894179894179894,<=>
4707,Rv1049,PA1285,38.017,121,70,1,9,129,17,132,9.54e-21,80.1,148,0.8175675675675675,<=>
4754,Rv1058,PA3924,39.852,542,303,10,7,533,15,548,5.48e-113,344.0,543,0.998158379373849,<=>
4790,Rv1061,PA1307,27.692,260,160,11,1,248,1,244,1.43e-12,63.5,287,0.9059233449477352,<=>
4793,Rv1063,PA1640,39.884,346,196,5,14,350,2,344,3.67e-82,251.0,360,0.9611111111111111,<=>
4797,Rv1070,PA3591,43.254,252,142,1,4,254,11,262,1.12e-63,197.0,257,0.980544747081712,<=>
4813,Rv1071,PA0744,33.528,343,208,5,16,339,16,357,4.5699999999999996e-48,163.0,345,0.9942028985507246,<=>
4826,Rv1074,PA2940,42.356,399,200,5,5,402,7,376,6.88e-104,310.0,405,0.9851851851851852,<=>
4840,Rv1077,PA0399,38.865,458,259,7,7,457,9,452,4.48e-89,276.0,464,0.9870689655172413,<=>
4848,Rv1079,PA0400,53.968,378,167,5,15,387,16,391,4.85e-134,386.0,388,0.9742268041237113,<=>
4853,Rv1085,PA4833,27.536,207,138,5,34,238,5,201,5.34e-18,77.0,242,0.8553719008264463,<=>
4855,Rv1093,PA5415,56.373,408,167,4,14,415,14,416,3.7e-151,432.0,426,0.9577464788732394,<=>
4858,Rv1095,PA3919,31.453,461,259,15,2,419,10,456,3.06e-54,184.0,433,1.0646651270207852,<=>
4860,Rv1098,PA4470,49.142,466,218,5,11,474,5,453,4.8e-132,387.0,474,0.9831223628691983,<=>
4867,Rv1101,PA2651,24.924,329,197,9,42,345,40,343,1.49e-19,86.3,385,0.8545454545454545,<=>
4877,Rv1112,PA4673,49.731,372,166,5,1,357,1,366,1.6e-117,342.0,357,1.0420168067226891,<=>
4895,Rv1123,PA0730,20.896,268,178,9,47,299,25,273,0.000199,39.7,302,0.8874172185430463,<=>
4898,Rv1124,PA3994,29.153,295,183,9,30,312,13,293,1.79e-23,95.5,316,0.9335443037974683,<=>
4909,Rv1130,PA0792,27.546,432,269,14,100,503,71,486,1.05e-21,95.5,526,0.8212927756653993,<=>
4911,Rv1131,PA0795,40.934,364,205,3,31,389,11,369,2.65e-83,256.0,393,0.926208651399491,<=>
4913,Rv1133,PA1927,50.723,761,356,8,12,757,4,760,0.0,691.0,759,1.002635046113307,<=>
4950,Rv1144,PA2554,57.364,258,99,4,1,250,1,255,2.22e-92,270.0,250,1.032,<=>
4991,Rv1151,PA1125,50.0,234,113,3,2,231,13,246,4.53e-68,207.0,237,0.9873417721518988,<=>
5008,Rv1161,PA3875,48.353,1245,607,17,11,1228,1,1236,0.0,1176.0,1232,1.010551948051948,<=>
5012,Rv1162,PA3874,56.237,489,207,4,1,488,1,483,0.0,590.0,558,0.8763440860215054,<=>
5016,Rv1165,PA5117,44.984,618,316,8,3,619,5,599,3.4700000000000006e-173,503.0,628,0.9840764331210191,<=>
5031,Rv1175,PA4814,58.37,675,272,5,4,674,12,681,0.0,777.0,674,1.0014836795252227,<=>
5047,Rv1178,PA4715,31.579,380,225,9,5,357,16,387,1.57e-42,150.0,362,1.0497237569060773,<=>
5175,Rv1200,PA3749,43.511,393,202,5,3,388,20,399,9.68e-90,276.0,425,0.9247058823529412,<=>
5189,Rv1202,PA5390,29.841,315,176,12,64,343,65,369,5.35e-12,63.5,354,0.8898305084745762,<=>
5193,Rv1205,PA4923,42.222,180,100,2,12,187,5,184,7.17e-37,124.0,187,0.9625668449197861,<=>
5195,Rv1206,PA2893,43.419,585,314,2,17,584,12,596,1.08e-151,447.0,597,0.9798994974874372,<=>
5228,Rv1210,PA0010,45.304,181,89,4,8,186,3,175,2.19e-44,144.0,204,0.8872549019607843,<=>
