,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
1734,PA0303,STM0879,65.398,289,100,0,1,289,25,313,4.2e-129,367.0,293,0.9863481228668942,<=>
1743,PA0304,STM0880,62.264,265,100,0,9,273,14,278,6.52e-112,322.0,289,0.916955017301038,<=>
1757,PA0313,STM1952,45.37,216,118,0,15,230,5,220,1.5799999999999999e-62,192.0,230,0.9391304347826087,<=>
1767,PA0314,STM1954,40.711,253,143,3,8,253,14,266,2.54e-59,186.0,256,0.98828125,<=>
1776,PA0316,STM3062,64.72,411,142,2,1,409,1,410,0.0,545.0,409,1.0048899755501222,<=>
1782,PA0318,STM1812,50.455,220,106,3,3,221,2,219,1.4200000000000002e-72,217.0,221,0.995475113122172,<=>
1790,PA0320,STM3176,37.398,123,63,2,8,116,7,129,1.98e-20,77.4,116,1.0603448275862069,<=>
1915,PA0327,PSLT010,36.271,295,158,6,22,315,30,295,2.31e-49,164.0,321,0.9190031152647975,<=>
1922,PA0330,STM3063,63.801,221,76,1,1,221,1,217,7.649999999999999e-95,273.0,223,0.9910313901345291,<=>
1936,PA0336,STM3004,66.879,157,52,0,1,157,1,157,2.5100000000000002e-79,230.0,159,0.9874213836477987,<=>
1940,PA0337,STM3003,43.49,722,399,3,1,721,1,714,0.0,591.0,759,0.9512516469038208,<=>
1953,PA0341,STM3002,53.004,283,111,2,2,262,6,288,1.35e-98,287.0,266,1.0639097744360901,<=>
1954,PA0342,STM3001,70.076,264,79,0,1,264,1,264,3.12e-146,407.0,264,1.0,<=>
1955,PA0347,STM2282,36.261,353,174,12,56,383,29,355,8.07e-51,171.0,383,0.9216710182767625,<=>
1957,PA0350,STM0087,45.455,165,82,3,5,168,2,159,1.63e-45,144.0,168,0.9821428571428571,<=>
1958,PA0351,STM2347,27.778,162,91,8,8,144,1,161,1.41e-05,40.4,157,1.0318471337579618,<=>
1959,PA0352,STM3747,55.142,457,198,3,6,455,7,463,2.91e-174,494.0,461,0.9913232104121475,<=>
1963,PA0353,STM3904,74.188,616,155,2,1,612,1,616,0.0,942.0,612,1.0065359477124183,<=>
1966,PA0354,STM1080,34.257,397,253,4,4,395,10,403,1.2500000000000002e-66,214.0,398,0.9974874371859297,<=>
1973,PA0357,STM3726,53.704,270,124,1,1,270,1,269,1.38e-101,294.0,270,1.0,<=>
1991,PA0362,STM2576,59.74,77,30,1,1,76,1,77,6.42e-28,93.6,83,0.927710843373494,<=>
1993,PA0363,STM3725,58.974,156,64,0,3,158,4,159,3.1400000000000004e-70,206.0,159,0.9811320754716981,<=>
2006,PA0368,STM3462,42.683,328,179,4,4,329,31,351,2.37e-78,241.0,332,0.9879518072289156,<=>
2007,PA0370,STM3572,50.505,198,91,2,1,198,1,191,2.08e-53,166.0,198,1.0,<=>
2013,PA0374,STM3570,53.953,215,99,0,1,215,1,215,1.5e-81,240.0,223,0.9641255605381166,<=>
2096,PA0375,STM3569,33.03,330,215,3,8,334,24,350,1.3e-56,184.0,335,0.9850746268656716,<=>
2097,PA0376,STM3568,61.404,285,108,2,1,284,1,284,1.24e-124,354.0,284,1.0035211267605635,<=>
2101,PA0378,STM3326,55.288,208,91,2,35,240,31,238,4.21e-73,220.0,243,0.8559670781893004,<=>
2105,PA0379,STM2981,44.262,122,68,0,3,124,4,125,2.16e-22,82.8,125,0.976,<=>
2106,PA0380,STM4161,36.364,66,42,0,1,66,1,66,1.04e-10,48.9,66,1.0,<=>
2107,PA0381,STM4160,47.036,253,131,2,13,265,4,253,5.0399999999999995e-68,208.0,265,0.9547169811320755,<=>
2108,PA0382,STM3109,59.91,222,89,0,1,222,17,238,2.38e-96,278.0,223,0.9955156950672646,<=>
2109,PA0386,STM3104,55.585,376,165,1,8,383,3,376,2.0100000000000002e-145,414.0,384,0.9791666666666666,<=>
2112,PA0387,STM3103,54.211,190,85,2,4,191,1,190,5.999999999999999e-68,203.0,197,0.9644670050761421,<=>
2115,PA0392,STM3101,38.043,184,100,4,10,189,6,179,1.69e-33,115.0,197,0.934010152284264,<=>
2117,PA0393,STM0386,34.962,266,171,2,5,269,4,268,7.56e-47,155.0,273,0.9743589743589743,<=>
2118,PA0394,STM3100,54.894,235,92,3,1,225,1,231,1.21e-80,238.0,230,1.0217391304347827,<=>
2119,PA0395,STM3099,44.954,327,177,1,1,327,1,324,1.46e-93,279.0,344,0.9505813953488372,<=>
2123,PA0397,STM0758,40.339,295,166,4,4,290,2,294,5.56e-55,178.0,299,0.9866220735785953,<=>
2128,PA0400,STM4100,45.576,373,200,3,16,387,6,376,2.64e-108,320.0,394,0.9467005076142132,<=>
2132,PA0402,STM4460,33.758,314,186,8,18,322,8,308,6.05e-41,142.0,334,0.9401197604790419,<=>
2135,PA0404,STM3097,48.485,132,68,0,10,141,5,136,1.9e-44,139.0,144,0.9166666666666666,<=>
2136,PA0405,STM3096,43.243,185,101,3,9,189,3,187,7.21e-50,157.0,189,0.9788359788359788,<=>
2137,PA0407,STM3095,62.939,313,116,0,3,315,2,314,2.08e-145,409.0,317,0.9873817034700315,<=>
2259,PA0419,STM3094,46.281,242,127,2,1,239,17,258,1.4499999999999998e-68,209.0,240,1.0083333333333333,<=>
2260,PA0420,STM0793,40.716,447,234,10,3,444,1,421,1.78e-107,323.0,467,0.9571734475374732,<=>
2266,PA0422,STM1158,62.162,185,70,0,1,185,1,185,1.14e-80,235.0,189,0.9788359788359788,<=>
2269,PA0423,STM1157,75.789,190,46,0,2,191,1,190,2.35e-108,305.0,191,0.9947643979057592,<=>
2271,PA0424,STM2920,29.688,128,86,1,13,140,11,134,6.81e-11,53.9,147,0.8707482993197279,<=>
2273,PA0425,STM0476,55.754,391,154,6,1,373,1,390,4.92e-131,379.0,383,1.0208877284595301,<=>
2279,PA0426,STM0475,70.756,1019,296,2,1,1017,1,1019,0.0,1509.0,1046,0.9741873804971319,<=>
2285,PA0427,STM0350,51.042,480,224,3,3,475,27,502,7.070000000000001e-157,452.0,485,0.9896907216494846,<=>
2296,PA0430,STM4105,40.217,276,160,3,11,286,20,290,1.15e-70,217.0,290,0.9517241379310345,<=>
2306,PA0437,STM3334,75.772,421,102,0,1,421,6,426,0.0,683.0,423,0.9952718676122931,<=>
2307,PA0438,STM3333,75.962,416,100,0,1,416,1,416,0.0,606.0,416,1.0,<=>
2308,PA0439,STM2187,44.14,401,217,5,1,401,2,395,1.31e-110,328.0,425,0.9435294117647058,<=>
2312,PA0440,STM2186,32.867,429,254,11,24,448,9,407,2.6400000000000003e-59,197.0,455,0.9428571428571428,<=>
2319,PA0441,STM0523,29.111,450,288,11,1,438,3,433,6.66e-44,157.0,479,0.9394572025052192,<=>
2323,PA0444,STM0527,32.316,393,258,3,22,409,11,400,8.62e-53,179.0,427,0.9203747072599532,<=>
2375,PA0454,STM1073,43.305,702,380,7,6,702,2,690,1.53e-170,504.0,733,0.9577080491132333,<=>
2377,PA0455,STM1655,54.902,459,199,3,4,458,2,456,6.36e-173,490.0,458,1.002183406113537,<=>
2385,PA0456,STM1837,65.217,69,23,1,1,68,1,69,1e-26,89.7,69,1.0,<=>
2389,PA0458,STM3887,52.311,476,217,4,7,476,1,472,4.17e-156,449.0,477,0.9979035639412998,<=>
2416,PA0463,STM4588,52.018,223,105,2,2,223,4,225,3.15e-72,217.0,229,0.9737991266375546,<=>
2445,PA0464,STM4589,47.198,464,242,3,1,464,1,461,6.03e-142,412.0,474,0.9789029535864979,<=>
2467,PA0465,STM4590,39.073,453,257,8,1,448,2,440,2.63e-95,291.0,452,1.002212389380531,<=>
2468,PA0467,STM3684,33.99,203,125,4,7,206,3,199,4.2400000000000006e-27,99.8,206,0.9854368932038835,<=>
2540,PA0485,STM3955,46.959,296,151,2,1,293,1,293,1.09e-90,269.0,298,0.9932885906040269,<=>
2542,PA0486,STM3996,43.26,319,179,2,5,323,8,324,4.32e-91,272.0,324,0.9845679012345679,<=>
2543,PA0487,STM0779,40.816,245,133,5,15,250,19,260,1.15e-37,130.0,252,0.9722222222222222,<=>
2544,PA0488,STM2653,52.83,106,50,0,1,106,1,106,5.4600000000000004e-36,115.0,106,1.0,<=>
2545,PA0489,STM3510,37.885,227,138,2,12,237,2,226,9.82e-36,124.0,241,0.941908713692946,<=>
2592,PA0499,STM3027,34.466,206,106,13,1,191,10,201,2.21e-16,72.8,233,0.8841201716738197,<=>
2603,PA0500,STM0794,68.895,344,104,3,10,351,3,345,2.13e-180,500.0,352,0.9772727272727273,<=>
2604,PA0501,STM0795,45.576,373,197,3,9,378,11,380,5.7799999999999994e-95,286.0,401,0.9301745635910225,<=>
2607,PA0503,STM0796,37.891,256,149,7,19,273,5,251,2.49e-38,132.0,274,0.9343065693430657,<=>
2611,PA0504,STM0797,48.198,222,113,2,4,224,5,225,9.63e-63,192.0,228,0.9736842105263158,<=>
2629,PA0511,STM1287,22.899,345,212,15,37,351,16,336,1.73e-09,55.8,387,0.8914728682170543,<=>
2686,PA0531,STM2437,34.848,198,125,2,1,194,1,198,5.31e-27,101.0,238,0.8319327731092437,<=>
2700,PA0538,STM1807,34.0,150,85,3,14,157,15,156,9.68e-20,78.6,169,0.8875739644970414,<=>
2702,PA0539,STM3796A,36.531,271,170,1,6,276,17,285,2.0199999999999998e-45,152.0,276,0.9818840579710145,<=>
2706,PA0546,STM3090,72.379,391,96,1,6,396,5,383,0.0,587.0,396,0.9873737373737373,<=>
2714,PA0548,STM3076,72.44,664,181,2,1,663,1,663,0.0,1029.0,665,0.9984962406015038,<=>
2720,PA0550,STM2915,49.421,259,130,1,1,259,1,258,1.57e-83,248.0,265,0.9773584905660377,<=>
2723,PA0552,STM3069,70.984,386,112,0,1,386,1,386,0.0,552.0,387,0.9974160206718347,<=>
2724,PA0555,STM3253,33.651,315,164,8,1,315,1,270,1.8699999999999998e-48,162.0,354,0.8898305084745762,<=>
2728,PA0559,STM3588,55.357,392,173,2,1,390,1,392,3.3700000000000005e-157,445.0,392,1.0,<=>
2729,PA0560,STM3221,66.667,162,54,0,1,162,1,162,8.47e-77,223.0,162,1.0,<=>
2731,PA0562,STM1322,34.759,187,115,4,2,182,4,189,7.68e-17,73.6,224,0.8348214285714286,<=>
2734,PA0563,STM3234,40.336,119,65,3,1,114,1,118,5.39e-17,68.6,117,1.017094017094017,<=>
2736,PA0564,STM0563,32.68,306,176,5,1,301,1,281,1.31e-45,153.0,303,1.00990099009901,<=>
2783,PA0576,STM3211,66.775,614,196,3,8,617,51,660,0.0,805.0,617,0.9951377633711507,<=>
2788,PA0579,STM3209,81.69,71,13,0,1,71,1,71,7.2e-37,115.0,71,1.0,<=>
2789,PA0580,STM3208,68.235,340,104,1,1,340,1,336,1.1299999999999999e-176,490.0,341,0.9970674486803519,<=>
2791,PA0581,STM3207,42.308,182,105,0,5,186,8,189,8e-40,132.0,189,0.9629629629629629,<=>
2792,PA0582,STM3206,49.565,115,58,0,1,115,2,116,3.38e-34,112.0,117,0.9829059829059829,<=>
2794,PA0584,STM3204,60.688,407,160,0,1,407,1,407,1.02e-173,489.0,410,0.9926829268292683,<=>
2796,PA0586,STM1804,68.548,496,149,3,7,498,14,506,0.0,736.0,517,0.9593810444874274,<=>
2797,PA0587,STM1284,59.102,423,169,2,1,420,1,422,3.02e-180,506.0,423,1.0,<=>
2798,PA0588,STM1285,77.449,643,141,1,1,639,1,643,0.0,1056.0,640,1.0046875,<=>
2799,PA0589,STM3525,46.226,106,56,1,3,107,2,107,2.68e-31,103.0,110,0.9636363636363636,<=>
2801,PA0590,STM0088,51.362,257,124,1,1,257,1,256,1.88e-90,267.0,283,0.9081272084805654,<=>
2804,PA0591,STM0089,53.333,120,56,0,7,126,6,125,1.25e-43,136.0,126,0.9523809523809523,<=>
2805,PA0592,STM0090,51.55,258,124,1,7,263,9,266,3.79e-91,268.0,268,0.9626865671641791,<=>
2806,PA0593,STM0091,62.187,320,120,1,4,323,6,324,2.77e-133,379.0,328,0.975609756097561,<=>
2808,PA0594,STM0092,39.623,424,248,6,10,428,5,425,2.51e-98,298.0,430,0.986046511627907,<=>
2813,PA0595,STM0093,30.48,771,456,22,173,917,67,783,3.51e-106,344.0,924,0.8344155844155844,<=>
2961,PA0607,STM3483,75.566,221,54,0,1,221,1,221,6.61e-124,347.0,224,0.9866071428571429,<=>
2964,PA0608,STM3482,45.455,231,110,2,14,228,8,238,2.8e-58,183.0,272,0.8492647058823529,<=>
2981,PA0618,STM2708,58.667,300,118,1,2,295,3,302,8.21e-116,333.0,295,1.0169491525423728,<=>
2984,PA0619,STM2707,44.571,175,93,2,3,175,2,174,4.85e-48,152.0,177,0.9887005649717514,<=>
2989,PA0622,STM2701,36.649,382,236,5,3,381,5,383,6.02e-73,229.0,386,0.9896373056994818,<=>
2992,PA0623,STM2700,40.828,169,97,2,2,167,3,171,1.5e-34,116.0,167,1.0119760479041917,<=>
2994,PA0627,STM2717,38.462,65,39,1,5,68,3,67,7.25e-10,47.0,68,0.9558823529411765,<=>
2995,PA0628,STM2695,34.503,342,201,6,3,321,15,356,2.96e-59,191.0,329,1.0395136778115501,<=>
2997,PA0629,STM0907,43.478,184,93,6,29,208,27,203,2.17e-35,121.0,209,0.8803827751196173,<=>
3004,PA0637,STM0919,36.036,111,63,4,4,110,1,107,1.45e-11,53.9,113,0.9823008849557522,<=>
3006,PA0638,STM2592,35.945,217,129,4,10,223,15,224,1.52e-40,136.0,231,0.9393939393939394,<=>
3009,PA0639,STM1046,37.143,245,131,5,7,251,2,223,4.14e-44,146.0,256,0.95703125,<=>
3013,PA0640,STM1047,33.816,207,116,8,2,198,4,199,6.02e-19,79.0,200,1.035,<=>
3019,PA0649,STM3469,65.104,192,62,1,1,192,1,187,5.41e-96,274.0,201,0.9552238805970149,<=>
3025,PA0652,STM3466,67.327,202,63,2,13,214,12,210,3.57e-100,286.0,214,0.9439252336448598,<=>
3027,PA0653,STM3465,52.555,137,60,3,1,137,1,132,5.0300000000000005e-47,145.0,140,0.9785714285714285,<=>
3028,PA0654,STM0165,67.568,259,84,0,4,262,3,261,5.49e-135,379.0,264,0.9810606060606061,<=>
3029,PA0656,STM1205,44.762,105,57,1,2,105,4,108,2.05e-24,87.0,112,0.9375,<=>
3044,PA0662,STM4121,40.741,351,176,11,1,337,1,333,2.2299999999999998e-69,217.0,344,1.0203488372093024,<=>
3045,PA0665,STM0204,71.028,107,31,0,10,116,23,129,5.26e-55,165.0,116,0.9224137931034483,<=>
3049,PA0666,STM1446,51.507,365,171,4,3,363,5,367,7.06e-118,343.0,363,1.0055096418732783,<=>
3050,PA0667,STM1890,32.632,380,240,8,56,433,71,436,2.52e-63,208.0,447,0.8501118568232662,<=>
3137,PA0711,STM3272,37.278,169,92,5,5,165,3,165,5.2299999999999995e-23,87.0,168,1.005952380952381,<=>
3138,PA0712,STM4501,62.353,85,32,0,1,85,1,85,3.63e-31,102.0,85,1.0,<=>
3139,PA0715,STM3846,26.866,268,181,5,40,304,21,276,1.98e-26,103.0,318,0.8427672955974843,<=>
3143,PA0728,STM2739,39.053,338,189,5,1,325,1,334,2.28e-76,235.0,327,1.033639143730887,<=>
3147,PA0733,STM2222,46.087,230,124,0,1,230,1,230,4.39e-64,196.0,230,1.0,<=>
3216,PA0750,STM2647,54.299,221,100,1,8,227,1,221,4.62e-85,249.0,231,0.9567099567099567,<=>
3218,PA0752,STM2788,66.265,498,168,0,1,498,1,498,0.0,681.0,505,0.9861386138613861,<=>
3219,PA0753,STM2787,40.845,142,79,1,8,149,4,140,3.29e-24,89.0,156,0.9102564102564102,<=>
3220,PA0754,STM2786,60.568,317,122,2,11,325,8,323,6.66e-146,411.0,327,0.9694189602446484,<=>
3221,PA0756,STM2785,56.696,224,93,3,1,223,1,221,2.63e-78,232.0,223,1.0044843049327354,<=>
3253,PA0757,STM2784,39.367,442,254,6,26,457,28,465,4.1199999999999996e-82,258.0,460,0.9608695652173913,<=>
3275,PA0759,STM3048,33.77,305,176,8,18,307,32,325,1.4e-41,144.0,314,0.9713375796178344,<=>
3276,PA0760,STM3047,44.444,72,40,0,9,80,8,79,4.17e-19,71.6,84,0.8571428571428571,<=>
3277,PA0761,STM2641,63.757,527,187,2,8,533,10,533,0.0,707.0,538,0.9795539033457249,<=>
3280,PA0762,STM2640,65.445,191,65,1,1,191,1,190,8.169999999999999e-91,261.0,193,0.9896373056994818,<=>
3282,PA0764,STM2638,32.941,255,155,9,64,309,66,313,7.32e-24,96.7,316,0.8069620253164557,<=>
3283,PA0765,STM2637,34.965,143,88,4,1,141,1,140,1.08e-14,64.3,151,0.9470198675496688,<=>
3284,PA0766,STM0209,37.5,472,241,12,18,467,31,470,3.49e-80,254.0,474,0.9957805907172996,<=>
3288,PA0767,STM2583,75.253,594,147,0,4,597,1,594,0.0,905.0,599,0.991652754590985,<=>
3298,PA0768,STM2582,41.791,335,133,10,1,284,1,324,9.959999999999999e-68,211.0,284,1.1795774647887325,<=>
3299,PA0770,STM2581,56.109,221,97,0,5,225,6,226,1.71e-80,238.0,229,0.9650655021834061,<=>
3300,PA0771,STM2580,60.544,294,115,1,12,304,6,299,8.510000000000001e-133,376.0,305,0.9639344262295082,<=>
3306,PA0772,STM2579,40.889,225,125,5,7,224,5,228,1.15e-41,139.0,233,0.9656652360515021,<=>
3307,PA0773,STM2578,66.387,238,80,0,7,244,4,241,7.6799999999999995e-112,318.0,248,0.9596774193548387,<=>
3308,PA0774,STM1906,55.556,315,132,6,14,322,11,323,1.84e-117,339.0,322,0.9782608695652174,<=>
3310,PA0775,STM1905,54.694,245,107,1,1,245,1,241,1.9299999999999998e-95,277.0,246,0.9959349593495935,<=>
3352,PA0783,STM1125,77.172,495,112,1,1,495,1,494,0.0,751.0,506,0.9782608695652174,<=>
3357,PA0784,STM3800,34.459,296,173,11,11,293,17,304,5.29e-36,129.0,309,0.9579288025889967,<=>
3419,PA0792,STM0370,60.772,492,177,3,6,494,5,483,0.0,604.0,494,0.9959514170040485,<=>
3423,PA0795,STM0369,52.044,367,173,1,12,375,22,388,1.54e-142,407.0,375,0.9786666666666667,<=>
3425,PA0796,STM0368,77.663,291,65,0,7,297,5,295,3.52e-172,475.0,298,0.9765100671140939,<=>
3427,PA0797,STM2794,30.5,200,130,4,23,215,13,210,7.12e-18,76.6,240,0.8333333333333334,<=>
3442,PA0804,STM1288,56.028,282,115,3,1,273,4,285,5.03e-109,314.0,273,1.032967032967033,<=>
3450,PA0807,STM0931,45.868,242,114,6,18,253,43,273,1.98e-57,181.0,255,0.9490196078431372,<=>
3546,PA0832,STM0997,39.216,204,121,2,12,212,6,209,1.3199999999999999e-45,147.0,213,0.9577464788732394,<=>
3551,PA0834,STM3998,41.319,288,165,3,12,298,13,297,1.8400000000000002e-79,241.0,304,0.9473684210526315,<=>
3552,PA0835,STM2338,55.462,714,296,4,4,701,5,712,0.0,788.0,704,1.0142045454545454,<=>
3557,PA0836,STM3242,48.205,390,195,5,6,392,7,392,3.49e-116,341.0,394,0.9898477157360406,<=>
3561,PA0838,STM1341,48.824,170,66,1,12,160,13,182,6.720000000000001e-59,178.0,160,1.0625,<=>
3567,PA0846,STM2429,44.206,233,128,2,5,236,11,242,9.84e-63,194.0,246,0.9471544715447154,<=>
3587,PA0854,STM1469,59.649,456,184,0,3,458,5,460,0.0,566.0,464,0.9827586206896551,<=>
3590,PA0857,STM0446,46.535,101,48,4,1,95,1,101,7.449999999999999e-23,82.4,101,1.0,<=>
