,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
505,Rv0371,SACI_RS04385,23.656,186,132,6,5,187,2,180,1.88e-09,51.2,197,0.9441624365482234,<=>
507,Rv0373,SACI_RS10985,33.887,782,461,17,27,794,8,747,6.020000000000001e-129,399.0,799,0.9787234042553191,<=>
516,Rv0374,SACI_RS04380,52.564,156,72,2,2,157,11,164,1.37e-55,169.0,159,0.9811320754716981,<=>
520,Rv0375,SACI_RS04375,38.403,263,152,3,13,275,25,277,2.04e-50,164.0,286,0.9195804195804196,<=>
526,Rv0389,SACI_RS01035,31.186,388,234,10,38,410,24,393,3.18e-52,176.0,419,0.9260143198090692,<=>
569,Rv0435,SACI_RS03700,35.007,697,390,14,22,688,26,689,4.310000000000001e-124,384.0,728,0.9574175824175825,<=>
592,Rv0440,SACI_RS05735,24.731,558,316,18,18,526,24,526,8.86e-16,75.9,540,1.0333333333333334,<=>
618,Rv0462,SACI_RS08160,29.712,451,298,9,4,451,2,436,1.87e-51,176.0,464,0.9719827586206896,<=>
628,Rv0467,SACI_RS10590,60.671,417,162,2,12,427,13,428,0.0,518.0,428,0.9742990654205608,<=>
677,Rv0512,SACI_RS03725,50.0,332,158,5,3,328,1,330,1.01e-111,324.0,329,1.0091185410334347,<=>
681,Rv0524,SACI_RS03730,36.971,449,245,10,18,459,2,419,2.39e-90,277.0,462,0.9718614718614719,<=>
686,Rv0533,SACI_RS06515,23.197,319,211,10,14,322,4,298,7.96e-11,58.2,335,0.9522388059701492,<=>
688,Rv0535,SACI_RS04760,41.797,256,136,6,8,252,10,263,1.7499999999999998e-61,191.0,264,0.9696969696969697,<=>
709,Rv0545,SACI_RS01290,20.228,351,235,11,1,335,2,323,2.15e-06,45.1,417,0.841726618705036,<=>
756,Rv0558,SACI_RS09145,25.0,196,141,4,12,204,12,204,5.67e-12,59.3,234,0.8376068376068376,<=>
766,Rv0570,SACI_RS06470,35.422,782,370,12,8,671,29,793,2.6e-146,443.0,692,1.130057803468208,<=>
772,Rv0597,SACI_RS09630,24.038,416,270,16,9,411,30,412,2.03e-14,70.5,411,1.0121654501216546,<=>
774,Rv0605,SACI_RS09775,32.778,180,100,5,11,174,15,189,1.0399999999999998e-23,89.7,194,0.9278350515463918,<=>
788,Rv0641,SACI_RS06960,28.054,221,125,9,24,224,12,218,1.28e-11,58.2,235,0.9404255319148936,<=>
844,Rv0674,SACI_RS08490,24.017,229,148,9,23,229,23,247,1.03e-09,53.1,240,0.9541666666666667,<=>
864,Rv0684,SACI_RS02865,25.3,751,457,17,6,697,13,718,5.19e-65,225.0,701,1.0713266761768903,<=>
867,Rv0685,SACI_RS03255,32.564,433,225,16,10,389,4,422,1.78e-59,195.0,396,1.0934343434343434,<=>
898,Rv0700,SACI_RS03250,36.735,98,60,2,5,101,4,100,2.45e-15,62.0,101,0.9702970297029703,<=>
906,Rv0714,SACI_RS02785,43.2,125,63,4,2,122,18,138,1.62e-24,87.4,122,1.0245901639344261,<=>
908,Rv0718,SACI_RS02765,32.168,143,76,8,1,132,1,133,2.94e-12,55.8,132,1.0833333333333333,<=>
909,Rv0719,SACI_RS02760,26.0,150,103,4,6,149,7,154,1.26e-07,45.4,179,0.8379888268156425,<=>
915,Rv0732,SACI_RS02725,22.973,444,244,17,14,400,26,428,1.55e-06,45.8,441,1.0068027210884354,<=>
966,Rv0769,SACI_RS08570,35.2,250,152,5,5,247,3,249,2e-41,140.0,248,1.0080645161290323,<=>
977,Rv0770,SACI_RS01885,25.606,289,190,7,9,288,2,274,4.93e-11,58.2,295,0.9796610169491525,<=>
979,Rv0772,SACI_RS07700,28.916,415,249,11,2,380,3,407,7.74e-35,130.0,422,0.9834123222748815,<=>
980,Rv0773,SACI_RS02070,28.21,514,324,14,4,512,5,478,1.02e-51,179.0,512,1.00390625,<=>
981,Rv0777,SACI_RS03360,27.99,393,267,7,6,393,7,388,3.56e-37,138.0,472,0.8326271186440678,<=>
982,Rv0778,SACI_RS10060,32.152,395,229,12,27,414,5,367,7.9e-46,158.0,414,0.9541062801932367,<=>
983,Rv0780,SACI_RS07670,28.685,251,138,8,9,242,4,230,1.52e-16,73.6,297,0.8451178451178452,<=>
992,Rv0788,SACI_RS07680,42.254,213,107,4,4,206,2,208,2.48e-50,159.0,224,0.9508928571428571,<=>
999,Rv0803,SACI_RS07685,35.078,707,420,17,21,721,3,676,4.1100000000000003e-116,362.0,754,0.9376657824933687,<=>
1000,Rv0808,SACI_RS07690,37.284,464,254,10,28,489,2,430,4.82e-102,310.0,527,0.8804554079696395,<=>
1003,Rv0809,SACI_RS07705,31.722,331,198,10,19,349,5,307,1.98e-45,154.0,364,0.9093406593406593,<=>
1060,Rv0855,SACI_RS08245,28.904,301,176,13,9,303,7,275,9.759999999999999e-24,96.3,359,0.8384401114206128,<=>
1062,Rv0858,SACI_RS06835,29.947,374,238,10,24,389,34,391,9.51e-46,158.0,397,0.9420654911838791,<=>
1197,Rv0951,SACI_RS06040,36.856,369,185,11,1,367,1,323,5.33e-57,186.0,387,0.9534883720930233,<=>
1198,Rv0952,SACI_RS06045,47.751,289,139,3,8,295,1,278,7.470000000000001e-72,219.0,303,0.9537953795379538,<=>
1281,Rv1007,SACI_RS07355,26.087,552,351,19,6,511,5,545,6.54e-45,162.0,519,1.0635838150289016,<=>
1289,Rv1008,SACI_RS00470,27.53,247,155,11,2,245,3,228,3.55e-19,80.1,264,0.9356060606060606,<=>
1307,Rv1017,SACI_RS06125,28.521,284,182,3,12,286,1,272,9.2e-39,135.0,326,0.8711656441717791,<=>
1313,Rv1023,SACI_RS06585,42.716,405,221,5,4,406,7,402,2.66e-111,330.0,429,0.9440559440559441,<=>
1329,Rv1058,SACI_RS05035,40.984,549,293,17,4,533,10,546,4.99e-120,361.0,543,1.011049723756906,<=>
1348,Rv1070,SACI_RS11060,49.407,253,126,2,3,254,2,253,4.05e-86,253.0,257,0.9844357976653697,<=>
1366,Rv1074,SACI_RS05310,41.546,414,212,8,1,404,2,395,6.34e-96,289.0,405,1.0222222222222221,<=>
1376,Rv1079,SACI_RS04640,34.247,365,230,5,26,387,13,370,5.47e-76,236.0,388,0.9407216494845361,<=>
1378,Rv1084,SACI_RS00955,29.028,689,400,18,10,670,2,629,5.25e-80,263.0,673,1.0237741456166418,<=>
1379,Rv1086,SACI_RS03620,34.211,266,161,9,2,261,4,261,5.3899999999999996e-45,148.0,262,1.015267175572519,<=>
1381,Rv1098,SACI_RS00580,43.973,448,239,6,22,465,1,440,1.1199999999999999e-113,338.0,474,0.9451476793248945,<=>
1385,Rv1112,SACI_RS02940,24.515,412,230,13,3,353,2,393,5.73e-20,86.3,357,1.1540616246498598,<=>
1421,Rv1151,SACI_RS01865,35.065,231,144,5,6,235,23,248,1.24e-41,139.0,237,0.9746835443037974,<=>
1423,Rv1159A,SACI_RS11125,30.682,88,61,0,4,91,3,90,1.1e-18,70.1,94,0.9361702127659575,<=>
1425,Rv1160,SACI_RS00575,29.323,133,77,5,9,136,6,126,4.2e-05,37.4,141,0.9432624113475178,<=>
1499,Rv1200,SACI_RS08800,32.17,401,256,6,3,401,6,392,3.88e-57,190.0,425,0.9435294117647058,<=>
1517,Rv1202,SACI_RS07845,27.202,386,232,12,7,352,3,379,2.4e-24,98.6,354,1.0903954802259888,<=>
1545,Rv1213,SACI_RS05715,24.755,408,242,17,1,372,1,379,1.1e-15,74.3,404,1.00990099009901,<=>
1650,Rv1257,SACI_RS00995,33.257,436,270,10,24,451,16,438,1.7e-63,208.0,455,0.9582417582417583,<=>
1658,Rv1263,SACI_RS10485,31.013,474,276,14,18,461,9,461,1.66e-56,190.0,462,1.025974025974026,<=>
1784,Rv1282,SACI_RS04950,30.847,295,189,4,1,285,1,290,1.6200000000000002e-36,128.0,291,1.013745704467354,<=>
1786,Rv1283,SACI_RS04955,31.143,350,206,7,4,323,6,350,2.61e-41,143.0,325,1.0769230769230769,<=>
1792,Rv1292,SACI_RS06675,24.074,540,293,19,112,550,95,618,7.09e-28,114.0,550,0.9818181818181818,<=>
1794,Rv1295,SACI_RS06760,48.171,328,155,5,19,338,50,370,1.04e-85,261.0,360,0.9111111111111111,<=>
1797,Rv1296,SACI_RS04645,27.203,261,178,8,19,273,7,261,5.58e-07,46.2,316,0.8259493670886076,<=>
1805,Rv1314,SACI_RS11475,34.254,181,103,5,9,186,5,172,3.3500000000000006e-27,97.8,193,0.9378238341968912,<=>
1807,Rv1316,SACI_RS06020,33.566,143,87,4,1,143,1,135,3.36e-21,80.9,165,0.8666666666666667,<=>
1809,Rv1322A,SACI_RS04410,43.182,132,72,1,21,149,6,137,2.65e-32,108.0,152,0.868421052631579,<=>
1810,Rv1323,SACI_RS04600,40.779,385,216,6,2,380,6,384,8.22e-83,254.0,389,0.9897172236503856,<=>
1824,Rv1333,SACI_RS10290,31.081,296,160,11,1,287,1,261,1.1e-26,103.0,344,0.8604651162790697,<=>
1828,Rv1340,SACI_RS02900,32.231,242,142,5,4,243,16,237,8.120000000000001e-21,84.7,259,0.9343629343629344,<=>
1912,Rv1350,SACI_RS09495,41.494,241,136,3,8,244,2,241,1.66e-61,189.0,247,0.9757085020242915,<=>
1925,Rv1380,SACI_RS07615,31.715,309,185,13,4,303,2,293,1.96e-40,139.0,319,0.9686520376175548,<=>
1927,Rv1381,SACI_RS07600,27.465,426,250,22,5,427,3,372,1.4900000000000002e-32,123.0,430,0.9906976744186047,<=>
1928,Rv1383,SACI_RS07730,34.667,375,223,5,6,374,12,370,2.77e-65,208.0,376,0.9973404255319149,<=>
1930,Rv1384,SACI_RS07735,37.384,1078,612,15,4,1077,2,1020,0.0,696.0,1115,0.9668161434977578,<=>
1933,Rv1391,SACI_RS02220,30.193,414,259,10,2,409,12,401,3.32e-55,184.0,418,0.9904306220095693,<=>
1982,Rv1437,SACI_RS06480,28.75,400,262,10,14,402,17,404,9.03e-46,159.0,412,0.970873786407767,<=>
1988,Rv1451,SACI_RS07800,34.021,291,170,4,20,302,9,285,2.8e-32,117.0,308,0.9448051948051948,<=>
2035,Rv1463,SACI_RS06640,44.939,247,129,1,1,247,1,240,5.92e-79,235.0,266,0.9285714285714286,<=>
2058,Rv1466,SACI_RS07550,29.63,108,73,1,4,111,2,106,2.2e-12,55.8,115,0.9391304347826087,<=>
2154,Rv1496,SACI_RS00275,34.686,271,169,3,21,290,10,273,7.78e-50,165.0,334,0.811377245508982,<=>
2212,Rv1532,SACI_RS01530,23.256,129,96,1,15,143,6,131,5.08e-09,47.8,144,0.8958333333333334,<=>
2214,Rv1534,SACI_RS05275,24.02,204,142,5,10,211,3,195,4.44e-15,67.4,225,0.9066666666666666,<=>
2215,Rv1536,SACI_RS02845,28.503,1049,674,29,19,1025,10,1024,6.27e-134,427.0,1041,1.0076849183477425,<=>
2231,Rv1544,SACI_RS06180,30.942,223,136,3,13,230,7,216,1.55e-30,110.0,267,0.8352059925093633,<=>
2254,Rv1552,SACI_RS04690,42.367,583,310,11,4,581,5,566,6.59e-144,424.0,583,1.0,<=>
2262,Rv1559,SACI_RS03395,37.176,347,208,4,22,366,10,348,4.64e-50,171.0,429,0.8088578088578089,<=>
2265,Rv1562,SACI_RS06880,37.55,498,280,11,4,499,15,483,3.88e-108,332.0,580,0.8586206896551725,<=>
2271,Rv1564,SACI_RS06875,50.677,665,318,5,21,677,8,670,0.0,704.0,721,0.9223300970873787,<=>
2279,Rv1594,SACI_RS00105,35.423,319,186,7,31,342,5,310,4.7499999999999996e-55,179.0,349,0.9140401146131805,<=>
2280,Rv1595,SACI_RS02620,34.93,501,279,15,12,502,2,465,4.76e-84,265.0,527,0.9506641366223909,<=>
2282,Rv1596,SACI_RS02610,35.036,274,158,9,19,285,14,274,3.44e-43,145.0,285,0.9614035087719298,<=>
2283,Rv1599,SACI_RS07530,33.092,414,241,9,27,437,13,393,1.2699999999999999e-60,198.0,438,0.9452054794520548,<=>
2284,Rv1600,SACI_RS07505,27.893,337,212,10,34,361,36,350,6.27e-28,108.0,380,0.8868421052631579,<=>
2288,Rv1601,SACI_RS07520,35.821,201,120,3,10,210,2,193,1.05e-35,120.0,210,0.9571428571428572,<=>
2289,Rv1602,SACI_RS07540,37.688,199,110,8,7,201,4,192,1.16e-33,115.0,206,0.9660194174757282,<=>
2293,Rv1603,SACI_RS07515,28.319,226,149,7,6,230,3,216,1.25e-17,75.1,245,0.9224489795918367,<=>
2294,Rv1605,SACI_RS07525,49.206,252,120,2,16,267,5,248,4.43e-82,243.0,267,0.9438202247191011,<=>
2296,Rv1606,SACI_RS07545,43.137,102,57,1,5,105,9,110,1.26e-24,87.0,115,0.8869565217391304,<=>
2300,Rv1609,SACI_RS06820,35.982,453,239,7,53,502,28,432,4.6e-85,266.0,516,0.877906976744186,<=>
2302,Rv1612,SACI_RS06800,31.347,386,207,11,46,397,50,411,6.79e-41,146.0,410,0.9414634146341463,<=>
2304,Rv1613,SACI_RS06805,22.458,236,161,8,24,249,3,226,1.89e-10,55.8,270,0.8740740740740741,<=>
2305,Rv1617,SACI_RS07860,35.897,468,268,12,3,468,4,441,1.37e-87,271.0,472,0.9915254237288136,<=>
2359,Rv1627,SACI_RS10680,35.185,324,184,7,86,400,81,387,1.8699999999999998e-42,149.0,402,0.8059701492537313,<=>
2379,Rv1636,SACI_RS07825,32.667,150,89,3,1,144,1,144,2.61e-14,62.0,146,1.0273972602739727,<=>
2397,Rv1652,SACI_RS03585,31.006,358,220,11,11,352,3,349,3.2999999999999997e-41,144.0,352,1.0170454545454546,<=>
2400,Rv1654,SACI_RS03590,26.953,256,164,10,30,273,1,245,2.2e-15,70.5,294,0.8707482993197279,<=>
2402,Rv1655,SACI_RS04910,35.437,412,222,11,25,398,24,429,1.27e-67,216.0,400,1.03,<=>
2405,Rv1656,SACI_RS06735,41.379,261,151,1,40,300,44,302,2.24e-66,206.0,307,0.8501628664495114,<=>
2407,Rv1658,SACI_RS07720,38.287,397,229,7,4,395,2,387,1.84e-95,287.0,398,0.9974874371859297,<=>
2480,Rv1699,SACI_RS03835,46.84,538,273,6,9,545,2,527,9.330000000000001e-173,497.0,586,0.9180887372013652,<=>
2481,Rv1700,SACI_RS00060,27.711,166,111,3,14,176,3,162,1.73e-14,64.7,207,0.8019323671497585,<=>
2624,Rv1826,SACI_RS06620,42.4,125,65,2,4,128,11,128,6.17e-33,109.0,134,0.9328358208955224,<=>
2632,Rv1834,SACI_RS05080,23.792,269,186,9,24,286,13,268,6.99e-10,54.7,288,0.9340277777777778,<=>
2637,Rv1854,SACI_RS08130,25.773,388,191,19,16,395,2,300,5.76e-10,56.2,463,0.838012958963283,<=>
2675,Rv1862,SACI_RS10280,31.642,335,193,13,33,344,18,339,2.59e-29,111.0,346,0.9682080924855492,<=>
2701,Rv1869,SACI_RS11065,31.429,420,259,8,4,410,6,409,4.03e-64,207.0,411,1.0218978102189782,<=>
2752,Rv1902,SACI_RS08865,26.753,385,244,11,9,374,3,368,8.27e-25,101.0,422,0.9123222748815166,<=>
2815,Rv1934,SACI_RS05280,36.616,396,219,8,8,401,7,372,3.28e-76,238.0,409,0.9682151589242054,<=>
2883,Rv2038,SACI_RS05555,47.603,292,149,2,21,309,26,316,3.16e-93,279.0,357,0.8179271708683473,<=>
2917,Rv2040,SACI_RS05545,31.359,287,191,4,7,289,4,288,1.02e-49,163.0,300,0.9566666666666667,<=>
2919,Rv2043,SACI_RS02590,25.14,179,113,5,3,179,22,181,3.05e-08,47.8,186,0.9623655913978495,<=>
2935,Rv2054,SACI_RS08210,23.673,245,131,9,23,225,25,255,1.96e-12,61.2,237,1.0337552742616034,<=>
2946,Rv2071,SACI_RS01930,39.669,242,144,2,3,243,6,246,6.799999999999999e-52,166.0,251,0.9641434262948207,<=>
2961,Rv2089,SACI_RS04845,29.07,344,230,6,30,372,20,350,2.81e-53,176.0,375,0.9173333333333333,<=>
2985,Rv2118,SACI_RS04045,30.98,255,170,3,6,260,2,250,1.42e-36,127.0,280,0.9107142857142857,<=>
2986,Rv2121,SACI_RS07510,31.802,283,187,4,2,280,1,281,1.24e-40,138.0,284,0.9964788732394366,<=>
2987,Rv2122,SACI_RS07535,32.941,85,57,0,9,93,5,89,1.42e-10,49.3,93,0.9139784946236559,<=>
3003,Rv2139,SACI_RS07595,26.367,311,197,10,53,354,4,291,2.87e-13,65.5,357,0.8711484593837535,<=>
3052,Rv2211,SACI_RS06615,30.081,369,230,14,19,377,1,351,3.05e-48,163.0,379,0.9736147757255936,<=>
3061,Rv2218,SACI_RS01510,46.125,271,143,2,33,302,7,275,4.65e-84,251.0,311,0.8713826366559485,<=>
3062,Rv2220,SACI_RS07075,44.742,485,239,13,4,477,6,472,5.269999999999999e-134,392.0,478,1.0146443514644352,<=>
3068,Rv2225,SACI_RS04525,45.02,251,135,3,30,279,14,262,4.0099999999999997e-69,211.0,281,0.8932384341637011,<=>
3072,Rv2231,SACI_RS02200,24.138,319,214,8,42,356,18,312,1.51e-15,72.4,364,0.8763736263736264,<=>
3083,Rv2251,SACI_RS05665,27.804,428,279,13,52,474,50,452,4.82e-42,151.0,475,0.9010526315789473,<=>
3126,Rv2298,SACI_RS10900,31.438,299,160,9,12,302,12,273,3.7500000000000003e-31,115.0,323,0.9256965944272446,<=>
3136,Rv2315,SACI_RS07815,21.803,477,334,16,23,496,3,443,4.17e-12,63.9,505,0.9445544554455445,<=>
3139,Rv2317,SACI_RS05540,30.037,273,173,10,13,274,20,285,4.6999999999999995e-23,91.7,274,0.9963503649635036,<=>
3144,Rv2324,SACI_RS03595,30.216,139,94,2,1,139,1,136,3.72e-14,61.6,148,0.9391891891891891,<=>
3207,Rv2332,SACI_RS10420,23.568,454,257,21,94,536,31,405,5.74e-16,75.9,548,0.8284671532846716,<=>
3211,Rv2333,SACI_RS10205,28.228,457,287,13,3,427,2,449,2.29e-31,124.0,537,0.851024208566108,<=>
3216,Rv2334,SACI_RS07045,30.1,299,165,13,14,300,7,273,3.15e-24,95.9,310,0.964516129032258,<=>
3241,Rv2363,SACI_RS04350,29.327,416,231,20,81,476,23,395,1.0799999999999999e-30,119.0,484,0.859504132231405,<=>
3321,Rv2391,SACI_RS10640,23.295,528,315,19,29,488,8,513,2.38e-22,97.1,563,0.9378330373001776,<=>
3323,Rv2392,SACI_RS09285,25.571,219,126,7,61,242,13,231,5.92e-07,45.1,254,0.8622047244094488,<=>
3361,Rv2398,SACI_RS00545,24.206,252,179,4,21,265,17,263,1.65e-14,67.8,272,0.9264705882352942,<=>
3364,Rv2402,SACI_RS05965,30.968,620,360,18,18,620,2,570,1.56e-76,251.0,642,0.9657320872274143,<=>
3380,Rv2407,SACI_RS06135,23.774,265,161,9,1,233,1,256,5.23e-12,60.8,273,0.9706959706959707,<=>
3389,Rv2436,SACI_RS01325,30.798,263,157,7,16,262,2,255,3.25e-25,98.6,304,0.8651315789473685,<=>
3396,Rv2445,SACI_RS03310,49.618,131,65,1,3,133,4,133,8.31e-47,144.0,136,0.9632352941176471,<=>
3397,Rv2448,SACI_RS06840,30.612,784,494,19,3,759,32,792,1.13e-103,336.0,876,0.8949771689497716,<=>
3408,Rv2455,SACI_RS01010,27.187,640,378,23,40,625,9,614,8.259999999999999e-42,156.0,653,0.9800918836140888,<=>
3431,Rv2477,SACI_RS03205,24.152,501,299,21,31,514,99,535,1.2e-18,85.1,558,0.8978494623655914,<=>
3498,Rv2498,SACI_RS01525,27.559,254,167,6,11,253,7,254,1.34e-29,108.0,273,0.9304029304029304,<=>
3499,Rv2499,SACI_RS05175,36.129,155,92,3,30,180,3,154,2.73e-29,102.0,185,0.8378378378378378,<=>
3546,Rv2521,SACI_RS05365,39.37,127,75,2,10,135,5,130,5.09e-25,90.5,157,0.8089171974522293,<=>
3549,Rv2522,SACI_RS01835,23.358,411,294,11,38,441,6,402,6.31e-27,108.0,470,0.874468085106383,<=>
3556,Rv2540,SACI_RS00895,36.939,379,195,15,1,367,9,355,2.47e-53,178.0,401,0.9451371571072319,<=>
3558,Rv2552,SACI_RS00890,25.403,248,165,6,1,244,4,235,3.21e-17,75.1,269,0.9219330855018587,<=>
3559,Rv2555,SACI_RS06945,25.547,869,487,37,1,814,61,824,1.5399999999999998e-48,182.0,904,0.9612831858407079,<=>
3561,Rv2556,SACI_RS00360,29.06,117,79,3,7,122,14,127,9.33e-15,62.4,129,0.9069767441860465,<=>
3613,Rv2580,SACI_RS03160,29.412,442,273,11,5,422,2,428,2.1e-49,169.0,423,1.044917257683215,<=>
3614,Rv2581,SACI_RS00585,33.636,220,110,6,6,221,7,194,1.7400000000000001e-29,105.0,224,0.9821428571428571,<=>
3643,Rv2604,SACI_RS07415,36.923,195,114,4,5,191,2,195,3.67e-39,129.0,198,0.9848484848484849,<=>
3644,Rv2606,SACI_RS07410,55.034,298,132,1,3,298,38,335,4.09e-115,332.0,299,0.9966555183946488,<=>
3649,Rv2612,SACI_RS07345,29.897,194,123,7,9,200,6,188,1.85e-15,68.2,217,0.8940092165898618,<=>
3650,Rv2613,SACI_RS03400,40.244,164,96,1,30,193,4,165,9.299999999999999e-45,142.0,195,0.841025641025641,<=>
3668,Rv2631,SACI_RS06290,47.26,438,222,5,2,432,47,482,7.45e-145,418.0,432,1.0138888888888888,<=>
3726,Rv2713,SACI_RS00645,30.263,456,250,18,6,447,3,404,1.48e-32,124.0,468,0.9743589743589743,<=>
3762,Rv2753,SACI_RS00775,24.042,287,202,5,18,300,7,281,1.3e-19,82.8,300,0.9566666666666667,<=>
3765,Rv2766,SACI_RS05260,35.366,246,146,7,6,243,4,244,1.1299999999999999e-41,139.0,260,0.9461538461538461,<=>
3776,Rv2779,SACI_RS04740,33.108,148,95,2,32,179,5,148,1.2e-22,85.1,179,0.8268156424581006,<=>
3796,Rv2790,SACI_RS11070,33.42,386,236,8,8,386,2,373,2.17e-49,167.0,401,0.9625935162094763,<=>
3810,Rv2821,SACI_RS09910,25.692,253,140,9,8,231,15,248,3.02e-06,43.1,236,1.0720338983050848,<=>
3880,Rv2848,SACI_RS03950,29.73,444,291,11,1,439,1,428,1.4000000000000002e-56,189.0,457,0.9715536105032823,<=>
3890,Rv2856,SACI_RS09805,41.1,309,170,4,65,366,51,354,2.4200000000000002e-79,244.0,372,0.8306451612903226,<=>
3915,Rv2883,SACI_RS06245,24.793,242,140,8,32,255,2,219,6.7e-07,45.1,261,0.9272030651340997,<=>
3917,Rv2887,SACI_RS10210,24.39,123,89,2,15,137,17,135,3.87e-07,42.7,139,0.8848920863309353,<=>
3923,Rv2894,SACI_RS07110,26.531,294,170,11,6,284,13,275,2.55e-16,73.6,298,0.9865771812080537,<=>
3924,Rv2899,SACI_RS01555,41.036,251,126,3,25,275,23,251,4.63e-64,197.0,276,0.9094202898550725,<=>
3933,Rv2915,SACI_RS08520,29.191,346,188,16,44,348,40,369,6.68e-20,86.3,370,0.9351351351351351,<=>
3935,Rv2916,SACI_RS06265,36.768,427,247,5,27,437,22,441,1.56e-90,281.0,525,0.8133333333333334,<=>
3938,Rv2920,SACI_RS04215,33.265,487,278,16,1,475,38,489,1.66e-66,218.0,477,1.020964360587002,<=>
3942,Rv2922A,SACI_RS06795,35.294,85,55,0,7,91,6,90,5.19e-14,58.2,93,0.9139784946236559,<=>
3963,Rv2936,SACI_RS04805,39.667,300,168,4,20,315,12,302,2.45e-72,223.0,331,0.9063444108761329,<=>
3994,Rv2938,SACI_RS04810,22.951,244,149,6,35,243,24,263,6.65e-13,63.5,276,0.8840579710144928,<=>
4063,Rv2971,SACI_RS00640,32.468,231,146,6,39,263,36,262,5.41e-24,94.4,282,0.8191489361702128,<=>
4075,Rv2988,SACI_RS01235,29.474,475,263,16,8,472,2,414,1.7300000000000002e-47,165.0,473,1.0042283298097252,<=>
4084,Rv2995,SACI_RS02850,33.333,315,187,6,3,313,5,300,1.06e-49,165.0,336,0.9375,<=>
4103,Rv3001,SACI_RS07430,46.584,322,172,0,1,322,4,325,5.5399999999999996e-92,274.0,333,0.9669669669669669,<=>
4104,Rv3003,SACI_RS07440,38.968,562,330,7,39,594,3,557,1.79e-113,347.0,618,0.9093851132686084,<=>
4111,Rv3009,SACI_RS03330,37.5,488,276,14,29,507,4,471,3.49e-101,308.0,509,0.9587426326129665,<=>
4114,Rv3011,SACI_RS06355,43.612,454,241,6,32,484,25,464,2.07e-119,355.0,494,0.9190283400809717,<=>
4127,Rv3032,SACI_RS03865,23.227,409,223,17,8,390,5,348,2.14e-13,67.0,414,0.9879227053140096,<=>
4228,Rv3073,SACI_RS10555,41.964,112,61,3,7,117,2,110,2.03e-27,94.0,118,0.9491525423728814,<=>
4257,Rv3089,SACI_RS10390,30.255,509,306,15,29,496,49,549,4.69e-61,206.0,503,1.0119284294234592,<=>
4285,Rv3102,SACI_RS01255,36.649,191,109,2,22,208,1,183,4.8600000000000004e-29,105.0,229,0.834061135371179,<=>
4328,Rv3117,SACI_RS10625,48.07,285,137,5,4,277,6,290,2.6e-91,268.0,277,1.0288808664259927,<=>
4332,Rv3138,SACI_RS07785,35.366,328,207,3,13,338,8,332,8.520000000000001e-66,208.0,362,0.9060773480662984,<=>
