,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
210,BSU_01360,STM3420,41.492,429,234,7,11,431,16,435,3.9299999999999995e-90,277.0,431,0.9953596287703016,<=>
211,BSU_01370,STM0488,46.789,218,107,2,1,213,1,214,1.1500000000000001e-66,201.0,217,1.0046082949308757,<=>
212,BSU_01380,STM0215,46.721,244,128,2,5,246,6,249,2.66e-74,224.0,248,0.9838709677419355,<=>
215,BSU_01390,STM0953,68.056,72,23,0,1,72,1,72,2.56e-35,111.0,72,1.0,<=>
216,BSU_01400,STM3419,57.895,38,15,1,1,37,1,38,6.72e-10,45.1,37,1.027027027027027,<=>
217,BSU_01410,STM3418,56.034,116,51,0,1,116,1,116,2.99e-48,147.0,121,0.9586776859504132,<=>
218,BSU_01420,STM3417,66.116,121,41,0,11,131,9,129,9.6e-59,175.0,131,0.9236641221374046,<=>
219,BSU_01430,STM3415,45.833,312,161,4,3,310,7,314,8e-87,261.0,314,0.9936305732484076,<=>
220,BSU_01440,STM3414,47.5,120,53,2,2,120,6,116,1.79e-28,97.8,120,1.0,<=>
395,BSU_01480,STM2368,37.143,245,150,3,2,245,11,252,4.4499999999999995e-48,157.0,247,0.9919028340080972,<=>
396,BSU_01490,STM3345,58.571,140,58,0,4,143,3,142,1.72e-59,178.0,145,0.9655172413793104,<=>
397,BSU_01500,STM3344,55.385,130,58,0,1,130,1,130,1.25e-46,144.0,130,1.0,<=>
401,BSU_01540,STM2154,32.687,361,214,8,5,351,11,356,1.37e-53,177.0,352,1.0255681818181819,<=>
446,BSU_01670,STM2478,54.869,421,188,1,23,441,12,432,4.08e-170,481.0,441,0.9546485260770975,<=>
448,BSU_01680,STM2570,45.291,446,235,5,10,448,7,450,1.94e-125,369.0,455,0.9802197802197802,<=>
452,BSU_01690,STM1887,30.496,282,184,2,6,282,4,278,6.16e-33,119.0,283,0.9964664310954063,<=>
459,BSU_01700,STM2571,49.832,297,149,0,5,301,1,297,3.4900000000000003e-97,285.0,304,0.9769736842105263,<=>
462,BSU_01730,STM2640,36.066,183,108,4,9,187,11,188,4.8000000000000004e-29,103.0,187,0.9786096256684492,<=>
463,BSU_01770,STM3294,45.393,445,234,6,3,443,5,444,4.41e-120,355.0,448,0.9933035714285714,<=>
467,BSU_01780,STM3861,40.615,618,340,12,1,600,1,609,5.05e-143,425.0,600,1.03,<=>
473,BSU_01800,STM2124,25.442,283,190,7,18,299,10,272,8.89e-20,84.3,303,0.933993399339934,<=>
625,BSU_02060,STM3930,63.239,457,164,2,1,453,1,457,0.0,579.0,462,0.9891774891774892,<=>
656,BSU_02140,STM2283,60.497,443,174,1,1,443,1,442,0.0,570.0,444,0.9977477477477478,<=>
707,BSU_02230,STM1883,55.643,381,168,1,4,384,12,391,6.039999999999999e-150,426.0,384,0.9921875,<=>
718,BSU_02290,STM4348,27.203,261,161,5,26,257,21,281,9.82e-23,92.4,263,0.9923954372623575,<=>
730,BSU_02330,STM1156,30.915,317,196,8,7,315,26,327,4.1699999999999996e-46,157.0,322,0.984472049689441,<=>
743,BSU_02370,STM3602,33.333,228,149,2,4,229,13,239,2.66e-32,115.0,235,0.9702127659574468,<=>
758,BSU_02390,STM3903,29.712,313,198,7,43,352,10,303,3.63e-36,130.0,356,0.8792134831460674,<=>
773,BSU_02420,STM0006,46.085,447,229,7,13,449,9,453,2.8099999999999997e-137,401.0,478,0.9351464435146444,<=>
820,BSU_02480,STM2962,66.051,433,145,1,13,443,13,445,0.0,590.0,455,0.9516483516483516,<=>
843,BSU_02490,STM2960,72.665,439,119,1,18,455,8,446,0.0,692.0,455,0.9648351648351648,<=>
849,BSU_02500,STM1541,31.579,228,135,9,13,229,46,263,4.54e-14,66.6,233,0.9785407725321889,<=>
859,BSU_02510,STM3250,67.829,516,155,2,6,510,8,523,0.0,720.0,510,1.011764705882353,<=>
1002,BSU_02640,STM3975,33.61,241,153,3,8,241,9,249,1.9e-35,124.0,242,0.9958677685950413,<=>
1013,BSU_02680,STM1437,23.729,177,128,4,5,175,8,183,6.12e-07,45.1,188,0.9414893617021277,<=>
1016,BSU_02690,STM3598,56.575,327,138,2,50,375,24,347,4.28e-127,366.0,375,0.872,<=>
1133,BSU_02830,STM2171,37.849,251,152,4,8,257,3,250,3.29e-50,162.0,258,0.9728682170542635,<=>
1155,BSU_02850,STM1891,24.907,269,191,4,28,286,37,304,6.2e-23,94.4,319,0.8432601880877743,<=>
1241,BSU_02870,STM1893,30.258,271,176,3,6,274,2,261,9.98e-28,105.0,280,0.9678571428571429,<=>
1299,BSU_02970,STM2797,26.19,84,61,1,10,93,8,90,0.0001,35.4,100,0.84,<=>
1300,BSU_02980,STM2809,50.378,397,190,2,8,397,3,399,1.67e-134,389.0,418,0.9497607655502392,<=>
1392,BSU_03020,STM4464,29.247,465,319,3,17,472,4,467,3.01e-58,196.0,477,0.9748427672955975,<=>
1399,BSU_03070,STM2815,31.011,445,286,11,16,449,17,451,1.45e-51,180.0,512,0.869140625,<=>
1443,BSU_03130,STM1310,55.273,275,119,3,1,272,1,274,4.49e-104,301.0,272,1.0110294117647058,<=>
1444,BSU_03150,STM3487,33.908,174,100,4,12,177,5,171,5.28e-24,90.1,186,0.9354838709677419,<=>
1446,BSU_03160,STM0259,34.137,249,159,2,4,252,11,254,1.68e-44,147.0,253,0.9841897233201581,<=>
1504,BSU_03220,STM1125,54.06,468,210,2,1,464,18,484,3.61e-168,480.0,473,0.9894291754756871,<=>
1517,BSU_03300,STM3474,36.352,784,463,16,1,762,1,770,4.82e-151,460.0,805,0.9739130434782609,<=>
1562,BSU_03360,STM4530,28.042,378,191,12,1,366,1,309,1.91e-26,105.0,397,0.9521410579345088,<=>
1594,BSU_03450,STM2756,41.711,187,107,1,1,185,1,187,1.58e-45,145.0,185,1.0108108108108107,<=>
1597,BSU_03460,STM2755,44.019,209,117,0,1,209,1,209,4.87e-57,177.0,210,0.9952380952380953,<=>
1670,BSU_03560,STM1598,28.866,388,245,7,1,360,1,385,5.660000000000001e-37,138.0,444,0.8738738738738738,<=>
1761,BSU_03600,STM1952,50.732,205,100,1,26,230,13,216,1.01e-69,210.0,234,0.8760683760683761,<=>
1771,BSU_03610,STM1954,37.455,275,156,8,1,268,1,266,2.48e-47,155.0,268,1.0261194029850746,<=>
1813,BSU_03630,STM2921,60.106,188,74,1,13,199,1,188,3.26e-79,232.0,204,0.9215686274509803,<=>
1815,BSU_03640,STM2922,64.407,472,166,2,1,471,1,471,0.0,648.0,473,0.9978858350951374,<=>
1817,BSU_03651,STM2923,47.059,68,36,0,4,71,3,70,6.33e-20,72.8,75,0.9066666666666666,<=>
1947,BSU_03760,STM1095,24.224,483,316,18,1,467,1,449,1.32e-17,82.0,473,1.0211416490486258,<=>
2079,BSU_03860,STM0874,41.224,245,136,3,1,245,1,237,8.33e-50,160.0,249,0.9839357429718876,<=>
2088,BSU_03900,STM2792,43.602,422,231,1,9,430,3,417,2.17e-124,365.0,436,0.9678899082568807,<=>
2094,BSU_03910,STM2791,52.174,460,217,1,3,462,26,482,1.13e-174,496.0,462,0.9956709956709957,<=>
2135,BSU_03990,STM3686,46.883,369,185,5,1,360,1,367,1.72e-109,323.0,373,0.9892761394101877,<=>
2142,BSU_04020,STM4506,32.967,182,116,3,7,186,29,206,7.87e-34,117.0,202,0.900990099009901,<=>
2157,BSU_04050,STM0714,52.61,249,113,1,2,250,1,244,9.490000000000001e-85,250.0,257,0.9688715953307393,<=>
2159,BSU_04090,STM0713,36.826,334,183,6,1,332,2,309,8.53e-62,197.0,335,0.9970149253731343,<=>
2160,BSU_04100,STM1842,30.204,245,170,1,7,250,15,259,2.83e-33,119.0,250,0.98,<=>
2171,BSU_04150,STM1439,51.495,301,141,3,1,300,2,298,1.44e-106,309.0,300,1.0033333333333334,<=>
2207,BSU_04210,STM1611,26.316,171,119,2,6,173,7,173,1.75e-16,70.5,183,0.9344262295081968,<=>
2214,BSU_04260,STM1298,33.387,617,379,11,5,599,3,609,8.49e-107,337.0,727,0.8486932599724897,<=>
2232,BSU_04340,STM0935,36.842,570,352,4,4,569,3,568,1.69e-120,365.0,574,0.9930313588850174,<=>
2240,BSU_04360,STM2408,51.621,401,188,4,25,423,12,408,1.6499999999999999e-136,395.0,425,0.9435294117647058,<=>
2241,BSU_04430,STM1731,33.068,251,152,7,1,248,1,238,1.28e-35,126.0,273,0.9194139194139194,<=>
2244,BSU_04440,STM3169,22.414,290,219,3,44,332,27,311,5.33e-22,92.0,350,0.8285714285714286,<=>
2293,BSU_04470,STM3614,56.127,408,174,3,2,406,4,409,1.83e-152,436.0,421,0.9691211401425178,<=>
2390,BSU_04560,STM0380,43.681,364,187,5,1,354,9,364,7.29e-100,296.0,354,1.0282485875706215,<=>
2395,BSU_04570,STM0124,34.125,463,280,9,1,453,1,448,4.16e-63,208.0,457,1.013129102844639,<=>
2407,BSU_04620,STM2577,37.6,125,67,3,2,117,3,125,2.57e-21,79.7,121,1.0330578512396693,<=>
2408,BSU_04640,STM1802,33.696,368,217,12,8,366,3,352,5.04e-46,159.0,389,0.9460154241645244,<=>
2416,BSU_04780,STM3504,43.562,730,369,11,11,717,9,718,0.0,562.0,719,1.015299026425591,<=>
2441,BSU_05120,STM3649,72.131,61,16,1,4,63,7,67,2.3300000000000004e-27,91.3,66,0.9242424242424242,<=>
2448,BSU_05150,STM1355,25.197,254,173,7,41,288,38,280,1.53e-15,72.4,291,0.872852233676976,<=>
2470,BSU_05160,STM3765,30.169,295,203,2,5,299,3,294,1.0699999999999999e-41,144.0,319,0.9247648902821317,<=>
2487,BSU_05180,STM2436,24.879,414,286,9,32,438,14,409,5.77e-20,89.0,462,0.8961038961038961,<=>
2508,BSU_05300,STM3458,40.351,171,102,0,5,175,6,176,4.2999999999999995e-42,137.0,197,0.868020304568528,<=>
2511,BSU_05310,STM2812,38.684,380,229,1,10,389,6,381,1.3e-70,224.0,395,0.9620253164556962,<=>
2534,BSU_05400,STM2804,34.307,137,90,0,4,140,5,141,1.31e-28,99.8,147,0.9319727891156463,<=>
2583,BSU_05500,STM3232,34.091,132,71,9,1,128,35,154,0.000813,34.7,129,1.0232558139534884,<=>
2710,BSU_05620,STM4398,55.066,454,197,3,12,458,16,469,0.0,514.0,458,0.9912663755458515,<=>
2730,BSU_05680,STM2221,33.243,370,242,4,8,375,6,372,1.13e-59,196.0,402,0.9203980099502488,<=>
2781,BSU_05840,STM3775,61.957,460,173,2,6,465,2,459,0.0,619.0,465,0.989247311827957,<=>
2799,BSU_05900,STM0419,38.602,329,184,11,3,324,5,322,9.53e-51,168.0,325,1.0123076923076924,<=>
2804,BSU_05930,STM4558,31.915,141,88,4,14,150,11,147,3.45e-19,75.9,151,0.9337748344370861,<=>
2806,BSU_05940,STM3208,45.938,320,168,4,7,324,1,317,6.56e-98,290.0,346,0.9248554913294798,<=>
2933,BSU_05960,STM0804,51.899,158,74,1,1,158,1,156,3.27e-50,156.0,170,0.9294117647058824,<=>
2936,BSU_06020,STM4329,45.161,93,50,1,2,93,3,95,5.06e-20,74.7,94,0.9893617021276596,<=>
2937,BSU_06030,STM4330,60.935,535,202,3,2,534,3,532,0.0,642.0,544,0.9834558823529411,<=>
2947,BSU_06150,STM1567,32.258,310,199,8,9,315,1,302,4.3800000000000004e-29,112.0,353,0.8781869688385269,<=>
2953,BSU_06160,STM0042,34.217,415,258,8,15,421,9,416,1.08e-68,223.0,463,0.896328293736501,<=>
2958,BSU_06170,STM4066,31.475,305,196,6,20,320,12,307,5.42e-41,142.0,320,0.953125,<=>
3006,BSU_06310,STM2793,50.229,436,214,3,1,435,4,437,8.82e-146,422.0,469,0.929637526652452,<=>
3018,BSU_06320,STM4061,26.119,268,183,6,27,286,26,286,1.11e-15,72.8,290,0.9241379310344827,<=>
3020,BSU_06360,STM2510,52.132,516,236,2,9,513,10,525,0.0,556.0,513,1.0058479532163742,<=>
3026,BSU_06420,STM0534,61.935,155,59,0,5,159,10,164,4.38e-52,160.0,162,0.9567901234567902,<=>
3027,BSU_06430,STM0533,31.322,348,204,10,12,355,4,320,2.19e-45,156.0,380,0.9157894736842105,<=>
3033,BSU_06450,STM2487,42.982,228,129,1,9,236,7,233,8.11e-64,196.0,241,0.946058091286307,<=>
3037,BSU_06490,STM2362,40.552,471,254,12,12,459,2,469,3.75e-105,320.0,476,0.9894957983193278,<=>
3040,BSU_06500,STM2499,52.679,336,154,4,2,336,6,337,9.02e-122,352.0,346,0.9710982658959537,<=>
3041,BSU_06510,STM2500,32.584,178,120,0,6,183,5,182,2.6099999999999997e-34,118.0,195,0.9128205128205128,<=>
3045,BSU_06520,STM4176,51.81,525,236,6,3,512,7,529,0.0,553.0,512,1.025390625,<=>
3046,BSU_06530,STM4175,53.147,429,194,5,1,422,1,429,1e-148,426.0,422,1.0165876777251184,<=>
3049,BSU_06540,STM3876,33.813,139,85,3,1,132,6,144,6.86e-12,56.6,139,1.0,<=>
3051,BSU_06550,STM4328,24.59,427,289,11,2,413,1,409,1.92e-18,83.6,424,1.0070754716981132,<=>
3068,BSU_06610,STM3912,41.896,654,358,12,12,654,3,645,1.42e-146,441.0,739,0.8849797023004059,<=>
3072,BSU_06620,STM2427,48.43,669,332,6,4,663,2,666,0.0,627.0,668,1.001497005988024,<=>
3085,BSU_06710,STM2127,25.878,1082,708,24,7,1052,16,1039,3.07e-83,289.0,1052,1.0285171102661597,<=>
3094,BSU_06720,STM2140,31.698,265,173,4,12,273,12,271,5.88e-34,123.0,303,0.8745874587458746,<=>
3095,BSU_06730,STM2957,31.718,454,271,13,7,456,11,429,5.51e-65,213.0,459,0.9891067538126361,<=>
3100,BSU_06840,STM4499,57.447,235,100,0,1,235,4,238,1.95e-96,279.0,239,0.9832635983263598,<=>
3102,BSU_06860,STM1213,25.641,195,139,3,2,193,14,205,5.19e-15,67.4,194,1.0051546391752577,<=>
3105,BSU_06880,STM4401,21.233,292,186,8,7,271,2,276,0.000252,38.9,286,1.020979020979021,<=>
3152,BSU_06990,STM3555,29.63,270,177,6,31,290,10,276,1.4e-28,108.0,296,0.9121621621621622,<=>
3157,BSU_07000,STM1911,29.154,319,215,4,28,338,62,377,2.32e-49,167.0,344,0.9273255813953488,<=>
3185,BSU_07200,STM1085,30.337,178,116,4,41,213,45,219,2.26e-08,49.7,214,0.8317757009345794,<=>
3193,BSU_07230,STM2175,28.775,351,224,12,11,345,14,354,6.79e-22,93.2,369,0.9512195121951219,<=>
3199,BSU_07270,STM2092,43.191,257,142,4,1,254,1,256,1.1500000000000001e-73,222.0,254,1.0118110236220472,<=>
3204,BSU_07280,STM2091,29.412,340,214,9,2,321,5,338,1.99e-43,150.0,322,1.0559006211180124,<=>
3217,BSU_07320,STM0493,44.56,386,211,2,18,403,22,404,1.79e-96,291.0,409,0.9437652811735942,<=>
3223,BSU_07330,STM4559,28.634,227,158,2,1,227,1,223,9.19e-32,113.0,235,0.9659574468085106,<=>
3228,BSU_07340,STM1379,27.078,421,251,14,24,418,5,395,4.98e-18,83.2,461,0.913232104121475,<=>
3266,BSU_07370,STM4581,37.165,522,317,6,16,531,19,535,3.6899999999999997e-112,344.0,629,0.8298887122416534,<=>
3408,BSU_07390,STM4266,28.455,123,71,5,8,130,16,121,0.000361,35.8,140,0.8785714285714286,<=>
3556,BSU_07450,STM1589,45.161,341,180,5,2,337,16,354,2.05e-101,300.0,339,1.0058997050147493,<=>
3658,BSU_07520,STM0594,24.671,304,191,11,14,292,10,300,9.63e-11,58.9,315,0.9650793650793651,<=>
3659,BSU_07570,STM3166,47.942,486,239,4,6,478,10,494,9.19e-152,439.0,478,1.0167364016736402,<=>
3677,BSU_07590,STM0626,34.862,218,139,3,6,222,9,224,1.37e-41,138.0,226,0.9646017699115044,<=>
3697,BSU_07600,STM2786,25.466,322,224,7,1,313,1,315,2.82e-27,106.0,319,1.0094043887147335,<=>
3699,BSU_07640,STM1083,45.238,84,45,1,8,90,10,93,4.36e-16,64.3,91,0.9230769230769231,<=>
3701,BSU_07650,STM4056,38.889,216,125,5,2,214,19,230,4.37e-44,145.0,221,0.9773755656108597,<=>
3714,BSU_07810,STM4453,55.861,546,235,5,8,553,6,545,0.0,640.0,561,0.9732620320855615,<=>
3732,BSU_07830,STM0578,30.275,218,119,9,15,215,10,211,1.04e-18,78.2,221,0.9864253393665159,<=>
3741,BSU_07850,STM3269,64.706,170,60,0,1,170,1,170,3.65e-78,227.0,172,0.9883720930232558,<=>
3742,BSU_07860,STM1360,37.008,381,236,3,12,391,18,395,2.89e-79,247.0,396,0.9621212121212122,<=>
3745,BSU_07900,STM4027,25.275,273,186,7,2,268,18,278,5.49e-11,58.9,275,0.9927272727272727,<=>
3746,BSU_07910,STM0968,23.699,346,232,10,42,375,44,369,5.7e-16,75.9,391,0.8849104859335039,<=>
3798,BSU_08120,STM1504,42.718,103,58,1,2,104,1,102,1.35e-15,64.3,109,0.944954128440367,<=>
3968,BSU_08250,STM4049,24.125,257,179,4,44,293,34,281,3.19e-14,68.6,314,0.8184713375796179,<=>
4046,BSU_08310,STM0172,36.039,308,179,4,2,304,5,299,2.3599999999999998e-61,194.0,311,0.9903536977491961,<=>
4133,BSU_08330,STM0816,21.818,385,262,11,2,376,8,363,1.68e-19,86.3,385,1.0,<=>
4179,BSU_08450,STM0592,40.69,290,171,1,40,329,40,328,3.7700000000000003e-59,191.0,333,0.8708708708708709,<=>
4191,BSU_08470,STM1581,35.793,271,162,7,5,268,4,269,1.84e-43,147.0,293,0.9249146757679181,<=>
4192,BSU_08480,STM1296,22.286,175,128,6,15,186,5,174,8.35e-10,52.8,194,0.9020618556701031,<=>
4193,BSU_08510,STM2350,35.786,299,187,5,1,297,1,296,7.9200000000000005e-56,180.0,303,0.9867986798679867,<=>
4212,BSU_08600,STM0558,41.86,301,172,3,6,304,3,302,2.53e-80,244.0,329,0.9148936170212766,<=>
4216,BSU_08630,STM3110,35.948,306,186,4,15,319,5,301,4.8e-63,202.0,369,0.8292682926829268,<=>
4323,BSU_08720,STM2491,39.735,151,91,0,3,153,4,154,4.0100000000000005e-37,122.0,157,0.9617834394904459,<=>
4328,BSU_08790,STM4164,67.647,612,150,7,15,589,25,625,0.0,858.0,590,1.0372881355932204,<=>
4418,BSU_08880,STM3427,48.515,101,40,2,1,89,1,101,4.24e-25,87.4,89,1.1348314606741574,<=>
4419,BSU_08910,STM4355,28.385,384,250,9,1,372,10,380,7.12e-49,167.0,386,0.9948186528497409,<=>
4420,BSU_08930,STM3695,44.079,152,81,2,6,156,2,150,3.26e-41,132.0,160,0.95,<=>
4424,BSU_08970,STM1285,32.815,643,370,25,20,624,18,636,2.04e-88,285.0,631,1.0190174326465926,<=>
4425,BSU_08980,STM1284,25.791,411,257,8,25,388,18,427,1.04e-33,127.0,392,1.0484693877551021,<=>
4426,BSU_08990,STM1520,30.435,138,79,6,11,136,8,140,1.72e-13,61.2,154,0.8961038961038961,<=>
4450,BSU_09020,STM1119,34.031,191,97,4,2,166,3,190,1.01e-25,95.1,176,1.0852272727272727,<=>
4627,BSU_09100,STM0629,68.75,64,19,1,2,64,4,67,1.63e-25,86.7,67,0.9552238805970149,<=>
4643,BSU_09130,STM1320,51.41,461,213,4,4,462,5,456,6.07e-141,409.0,463,0.9956803455723542,<=>
4658,BSU_09240,STM1322,33.679,193,112,6,2,185,7,192,9.61e-22,86.7,220,0.8772727272727273,<=>
4672,BSU_09280,STM4087,36.822,258,141,11,7,246,14,267,1.07e-31,115.0,274,0.9416058394160584,<=>
4674,BSU_09290,STM4086,62.069,493,187,0,4,496,6,498,0.0,673.0,496,0.9939516129032258,<=>
4681,BSU_09300,STM3526,31.33,466,291,13,46,503,27,471,4.82e-50,177.0,555,0.8396396396396396,<=>
4683,BSU_09310,STM0698,25.94,532,314,23,42,546,40,518,5.54e-20,90.5,581,0.9156626506024096,<=>
4691,BSU_09330,STM1767,38.308,201,123,1,3,202,9,209,1.9e-33,116.0,214,0.9392523364485982,<=>
4734,BSU_09380,STM4367,42.254,142,78,2,1,142,1,138,3.24e-38,124.0,146,0.9726027397260274,<=>
