,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2227,XNR_RS01720,PA4143,31.02,706,453,10,50,742,14,698,1.23e-85,283.0,765,0.9228758169934641,<=>
2431,XNR_RS01740,PA3500,50.585,342,164,2,6,347,2,338,2.8100000000000003e-116,338.0,351,0.9743589743589743,<=>
2434,XNR_RS01745,PA3501,47.059,68,36,0,4,71,5,72,4.79e-16,63.2,71,0.9577464788732394,<=>
2446,XNR_RS01755,PA3506,46.111,540,271,9,13,539,16,548,3.71e-129,386.0,545,0.9908256880733946,<=>
2456,XNR_RS01760,PA3507,46.429,252,127,2,11,254,12,263,8.14e-68,208.0,256,0.984375,<=>
2500,XNR_RS01765,PA3511,49.174,242,121,2,8,248,12,252,3.5100000000000003e-72,218.0,249,0.9718875502008032,<=>
2544,XNR_RS01770,PA3510,44.785,163,88,2,10,172,16,176,5.72e-45,144.0,173,0.9421965317919075,<=>
2547,XNR_RS01775,PA3509,34.156,243,146,9,9,243,32,268,5.27e-14,67.8,264,0.9204545454545454,<=>
2560,XNR_RS01790,PA3504,56.468,487,212,0,13,499,6,492,0.0,525.0,499,0.9759519038076152,<=>
2600,XNR_RS01810,PA3467,33.111,450,289,6,12,452,7,453,2.36e-70,227.0,454,0.9911894273127754,<=>
2630,XNR_RS01830,PA1950,43.234,303,157,6,9,302,4,300,6.249999999999999e-54,176.0,305,0.9934426229508196,<=>
2638,XNR_RS01840,PA1947,47.421,504,258,5,2,500,3,504,1.2599999999999998e-128,382.0,512,0.984375,<=>
2805,XNR_RS01845,PA2259,35.061,328,202,7,4,326,14,335,7.96e-53,175.0,344,0.9534883720930233,<=>
2809,XNR_RS01865,PA2751,29.642,307,200,7,30,335,4,295,1.11e-40,142.0,336,0.9136904761904762,<=>
2815,XNR_RS01935,PA1946,28.488,344,207,10,1,331,1,318,8.54e-22,91.7,347,0.9913544668587896,<=>
2989,XNR_RS01955,PA3333,40.81,321,176,5,6,316,7,323,9.97e-53,173.0,316,1.0158227848101267,<=>
2994,XNR_RS01965,PA5180,31.707,246,156,5,24,268,38,272,4.53e-27,103.0,280,0.8785714285714286,<=>
2995,XNR_RS01970,PA2026,56.918,318,131,4,1,316,1,314,3.95e-107,314.0,337,0.9436201780415431,<=>
2997,XNR_RS01975,PA1141,38.516,283,160,4,4,281,11,284,1.1500000000000002e-47,159.0,293,0.9658703071672355,<=>
3098,XNR_RS01980,PA2252,36.384,448,247,11,60,505,31,442,2.52e-61,206.0,516,0.8682170542635659,<=>
3154,XNR_RS02010,PA3202,29.897,97,60,2,3,91,2,98,0.000293,34.7,101,0.9603960396039604,<=>
3155,XNR_RS02030,PA3875,50.363,1239,584,16,14,1227,4,1236,0.0,1232.0,1231,1.0064987814784727,<=>
3159,XNR_RS02035,PA3874,54.331,508,219,5,1,505,1,498,0.0,577.0,541,0.9390018484288355,<=>
3162,XNR_RS02045,PA3872,33.632,223,144,3,2,222,4,224,6.2e-34,119.0,236,0.9449152542372882,<=>
3163,XNR_RS02050,PA0059,45.736,129,66,2,5,130,13,140,2.8299999999999997e-30,104.0,141,0.9148936170212766,<=>
3165,XNR_RS02055,PA4209,27.928,333,229,7,1,333,1,322,4.5500000000000004e-32,120.0,347,0.9596541786743515,<=>
3170,XNR_RS02090,PA0355,43.678,174,94,1,2,175,8,177,2.4700000000000003e-44,142.0,183,0.9508196721311475,<=>
3234,XNR_RS02150,PA2301,46.154,156,74,3,27,174,26,179,1.17e-31,110.0,184,0.8478260869565217,<=>
3238,XNR_RS02165,PA5198,33.562,292,179,5,19,300,17,303,3.13e-37,132.0,312,0.9358974358974359,<=>
3239,XNR_RS02170,PA1990,31.889,646,391,19,7,646,4,606,7.12e-58,203.0,659,0.9802731411229135,<=>
3268,XNR_RS02195,PA0069,35.88,301,184,4,31,325,35,332,1.1e-47,162.0,345,0.8724637681159421,<=>
3449,XNR_RS02260,PA3302,27.972,143,93,5,7,149,9,141,4.1e-08,47.8,170,0.8411764705882353,<=>
3482,XNR_RS02280,PA1052,54.046,346,152,4,1,343,3,344,2.29e-88,269.0,373,0.9276139410187667,<=>
3601,XNR_RS02295,PA1125,40.496,242,133,8,9,245,10,245,3.08e-38,131.0,249,0.9718875502008032,<=>
3749,XNR_RS02330,PA0995,46.358,151,78,2,16,163,8,158,2.54e-40,132.0,175,0.8628571428571429,<=>
3766,XNR_RS02355,PA3693,53.179,173,71,3,1,169,1,167,4.19e-50,156.0,169,1.0236686390532543,<=>
3767,XNR_RS02375,PA3818,33.778,225,130,7,27,241,14,229,4.5e-20,84.7,279,0.8064516129032258,<=>
3772,XNR_RS02405,PA0441,40.611,458,263,7,5,459,4,455,1.33e-111,335.0,466,0.9828326180257511,<=>
3775,XNR_RS02410,PA0293,40.845,284,154,7,1,274,1,280,1.1000000000000002e-59,189.0,280,1.0142857142857142,<=>
3783,XNR_RS02430,PA0361,34.501,571,316,17,5,562,7,532,3.21e-57,199.0,602,0.9485049833887044,<=>
3814,XNR_RS02465,PA4194,33.645,214,126,5,14,214,21,231,1.01e-22,89.4,214,1.0,<=>
3839,XNR_RS02475,PA4192,61.506,239,92,0,6,244,1,239,3.53e-102,294.0,247,0.9676113360323887,<=>
3937,XNR_RS02490,PA4172,36.047,258,161,2,1,257,4,258,8.25e-47,154.0,259,0.9961389961389961,<=>
3962,XNR_RS02525,PA3972,53.704,540,240,6,8,542,9,543,1.02e-180,517.0,545,0.9908256880733946,<=>
3983,XNR_RS02530,PA3973,42.105,209,112,1,1,200,1,209,4.38e-42,139.0,202,1.0346534653465347,<=>
4124,XNR_RS02545,PA3682,37.037,270,150,8,15,271,11,273,8.06e-35,124.0,274,0.9854014598540146,<=>
4382,XNR_RS02575,PA4161,44.91,334,170,4,25,349,6,334,1.4299999999999999e-46,159.0,358,0.9329608938547486,<=>
4386,XNR_RS02580,PA4160,45.724,304,155,3,31,328,36,335,1.7399999999999999e-38,137.0,333,0.9129129129129129,<=>
4641,XNR_RS02740,PA3381,36.475,244,146,6,8,250,3,238,2.97e-28,105.0,254,0.9606299212598425,<=>
4653,XNR_RS02745,PA0237,29.885,348,208,12,1,324,5,340,6.51e-18,80.9,334,1.0419161676646707,<=>
4658,XNR_RS02755,PA1350,30.204,245,130,7,4,224,2,229,1.29e-19,83.2,281,0.8718861209964412,<=>
4733,XNR_RS02785,PA0155,33.083,266,170,6,2,261,14,277,7.630000000000001e-31,113.0,268,0.9925373134328358,<=>
4742,XNR_RS02800,PA1933,41.935,744,371,11,1,695,1,732,3.93e-152,456.0,703,1.058321479374111,<=>
4752,XNR_RS02805,PA1932,52.532,316,147,2,1,316,1,313,7.54e-105,307.0,328,0.9634146341463414,<=>
4754,XNR_RS02810,PA1931,57.055,163,52,1,17,179,11,155,5.31e-51,159.0,181,0.9005524861878453,<=>
4760,XNR_RS02820,PA5164,38.728,173,105,1,9,181,6,177,1.33e-39,131.0,200,0.865,<=>
4887,XNR_RS02920,PA5163,52.098,286,136,1,2,287,4,288,1.21e-101,296.0,289,0.9896193771626297,<=>
4890,XNR_RS02925,PA5161,44.214,337,163,5,1,315,1,334,2.46e-91,274.0,331,1.0181268882175227,<=>
4900,XNR_RS02930,PA4212,53.581,377,171,2,28,400,12,388,4.49e-122,357.0,402,0.9378109452736318,<=>
4946,XNR_RS02940,PA4213,59.709,206,81,1,2,207,3,206,1.09e-90,263.0,219,0.9406392694063926,<=>
4951,XNR_RS02945,PA4214,56.19,630,246,9,11,631,8,616,0.0,654.0,651,0.967741935483871,<=>
4961,XNR_RS02950,PA3328,32.407,324,197,11,3,318,7,316,1.16e-21,92.8,389,0.8329048843187661,<=>
4963,XNR_RS02960,PA3478,22.87,446,256,12,1,406,1,398,5e-11,61.2,426,1.0469483568075117,<=>
4966,XNR_RS02975,PA4151,46.828,331,164,4,2,322,3,331,2.2e-82,251.0,345,0.9594202898550724,<=>
4970,XNR_RS02980,PA4150,35.535,318,185,6,1,310,16,321,1.7100000000000001e-43,149.0,314,1.0127388535031847,<=>
5045,XNR_RS03030,PA1351,44.444,333,162,5,13,323,16,347,1.2400000000000001e-65,211.0,382,0.8717277486910995,<=>
5048,XNR_RS03040,PA0106,47.287,516,264,5,21,533,20,530,1.32e-159,464.0,568,0.9084507042253521,<=>
5059,XNR_RS03080,PA2344,39.423,312,176,6,1,301,1,310,4.2e-49,163.0,307,1.01628664495114,<=>
5070,XNR_RS03115,PA0142,45.516,446,227,7,23,461,10,446,1.2599999999999998e-115,345.0,468,0.9529914529914529,<=>
5075,XNR_RS03125,PA1518,32.061,131,68,5,9,135,13,126,5.92e-15,64.3,135,0.9703703703703703,<=>
5078,XNR_RS03145,PA0550,34.926,272,154,9,7,274,3,255,4.07e-26,101.0,283,0.9611307420494699,<=>
5079,XNR_RS03150,PA1500,43.007,286,163,0,12,297,4,289,8.18e-73,223.0,301,0.9501661129568106,<=>
5088,XNR_RS03160,PA1502,73.773,591,154,1,1,591,1,590,0.0,916.0,593,0.9966273187183811,<=>
5098,XNR_RS03170,PA2557,55.109,548,221,5,11,537,5,548,0.0,608.0,541,1.0129390018484288,<=>
5134,XNR_RS03175,PA2555,35.175,543,320,14,23,541,3,537,2.29e-71,236.0,558,0.9731182795698925,<=>
5214,XNR_RS03225,PA4618,30.946,349,191,7,11,355,15,317,3.07e-31,118.0,384,0.9088541666666666,<=>
5217,XNR_RS03230,PA4719,36.099,446,258,7,29,470,2,424,1.08e-76,244.0,484,0.9214876033057852,<=>
5243,XNR_RS03265,PA4185,28.972,214,139,6,45,251,15,222,2.21e-10,56.6,251,0.852589641434263,<=>
5303,XNR_RS03295,PA5297,43.554,574,320,3,1,574,1,570,9.950000000000001e-157,458.0,580,0.9896551724137931,<=>
5318,XNR_RS03340,PA1587,37.263,475,285,6,1,465,1,472,1.39e-95,294.0,465,1.021505376344086,<=>
5327,XNR_RS03345,PA5246,34.815,135,63,5,19,134,25,153,6.24e-12,57.0,138,0.9782608695652174,<=>
5353,XNR_RS03375,PA4659,25.926,270,164,8,22,283,10,251,4.42e-06,45.1,334,0.8083832335329342,<=>
5354,XNR_RS03380,PA4878,26.295,251,169,8,1,245,1,241,3.43e-16,73.9,278,0.9028776978417267,<=>
5359,XNR_RS03385,PA4660,34.362,486,279,13,1,457,4,478,1.2800000000000001e-70,229.0,457,1.0634573304157549,<=>
5374,XNR_RS03415,PA2912,51.351,222,108,0,28,249,19,240,8.71e-58,182.0,267,0.8314606741573034,<=>
5472,XNR_RS03425,PA3728,42.735,1631,888,24,23,1619,20,1638,0.0,1168.0,1632,0.9993872549019608,<=>
5473,XNR_RS03430,PA3729,48.165,654,294,4,29,641,30,679,0.0,544.0,699,0.9356223175965666,<=>
5523,XNR_RS03480,PA3034,37.714,175,103,4,18,188,11,183,8.56e-27,98.2,191,0.9162303664921466,<=>
5537,XNR_RS03500,PA4130,28.257,499,300,9,100,552,47,533,1.0499999999999999e-55,194.0,565,0.8831858407079646,<=>
5541,XNR_RS03510,PA1756,35.648,216,128,6,36,240,44,259,1.34e-30,112.0,241,0.8962655601659751,<=>
5544,XNR_RS03520,PA4443,47.152,316,131,6,19,313,5,305,9.51e-91,270.0,313,1.0095846645367412,<=>
5673,XNR_RS03555,PA4790,30.846,201,103,10,1,170,1,196,9.13e-05,39.3,200,1.005,<=>
5676,XNR_RS03560,PA0838,56.41,156,66,1,5,160,6,159,5.5e-63,188.0,162,0.9629629629629629,<=>
5692,XNR_RS03625,PA2164,43.486,545,269,17,10,542,19,536,2.12e-112,345.0,588,0.9268707482993197,<=>
5699,XNR_RS03660,PA2827,51.145,131,62,1,5,135,4,132,2.02e-44,139.0,135,0.9703703703703703,<=>
5700,XNR_RS03665,PA4411,41.558,462,249,9,13,464,19,469,1.77e-101,309.0,467,0.9892933618843683,<=>
5707,XNR_RS03680,PA2353,27.473,364,191,12,74,368,25,384,1.17e-16,77.8,372,0.978494623655914,<=>
5714,XNR_RS03705,PA3427,44.068,295,155,4,4,298,5,289,6.48e-70,216.0,304,0.9703947368421053,<=>
5776,XNR_RS03755,PA5034,42.735,351,193,5,12,354,2,352,1.05e-86,263.0,354,0.9915254237288136,<=>
5843,XNR_RS03805,PA4044,40.777,618,350,9,2,616,16,620,2.08e-149,444.0,641,0.9641185647425897,<=>
5960,XNR_RS03845,PA1562,58.451,917,359,8,10,913,3,910,0.0,1049.0,915,1.0021857923497268,<=>
6067,XNR_RS03950,PA5171,59.662,414,163,3,8,418,6,418,0.0,536.0,418,0.9904306220095693,<=>
6077,XNR_RS03980,PA1054,36.266,932,524,16,44,952,46,930,1.08e-118,383.0,980,0.9510204081632653,<=>
6105,XNR_RS04025,PA5172,60.778,334,129,1,1,332,1,334,3.63e-151,426.0,342,0.9766081871345029,<=>
6121,XNR_RS04090,PA4877,34.091,132,60,4,1,105,1,132,4.64e-08,45.4,107,1.233644859813084,<=>
6324,XNR_RS04235,PA1807,35.57,596,282,15,31,618,24,525,2.97e-80,261.0,623,0.956661316211878,<=>
6524,XNR_RS04255,PA5317,27.253,466,293,15,92,527,65,514,4.05e-24,103.0,540,0.8629629629629629,<=>
6538,XNR_RS04265,PA3678,31.217,189,107,7,8,194,10,177,1.01e-08,50.8,208,0.9086538461538461,<=>
6549,XNR_RS04280,PA0390,39.017,346,200,7,24,361,19,361,7.48e-77,239.0,387,0.8940568475452196,<=>
6550,XNR_RS04285,PA5025,58.354,413,171,1,18,430,1,412,8.42e-171,483.0,445,0.9280898876404494,<=>
6609,XNR_RS04345,PA0279,41.315,213,121,3,15,223,7,219,1.3e-30,110.0,242,0.8801652892561983,<=>
6610,XNR_RS04355,PA5031,50.987,304,142,4,6,306,5,304,8.86e-71,219.0,313,0.9712460063897763,<=>
6641,XNR_RS04365,PA1927,51.895,765,348,10,16,769,8,763,0.0,705.0,772,0.9909326424870466,<=>
6648,XNR_RS04395,PA3920,45.576,746,371,9,13,752,75,791,0.0,553.0,754,0.9893899204244032,<=>
6841,XNR_RS04470,PA1517,29.183,257,148,9,37,290,77,302,5.93e-16,73.9,293,0.8771331058020477,<=>
6842,XNR_RS04475,PA1649,50.403,248,122,1,9,256,5,251,4.21e-67,206.0,257,0.9649805447470817,<=>
7005,XNR_RS04530,PA5421,44.828,377,193,5,2,363,5,381,2.13e-92,280.0,376,1.002659574468085,<=>
7015,XNR_RS04555,PA5282,28.18,401,266,7,1,399,1,381,1.7e-13,68.6,405,0.9901234567901235,<=>
7020,XNR_RS04560,PA0804,58.759,274,110,3,5,277,2,273,2.69e-105,305.0,277,0.9891696750902527,<=>
7130,XNR_RS04665,PA1826,39.464,261,155,3,1,259,4,263,7.34e-40,139.0,322,0.8105590062111802,<=>
7292,XNR_RS04740,PA3001,59.783,460,182,2,21,477,1,460,0.0,578.0,482,0.9543568464730291,<=>
7306,XNR_RS04765,PA0147,33.441,311,164,14,50,336,22,313,3.8600000000000003e-31,117.0,337,0.9228486646884273,<=>
7308,XNR_RS04770,PA4858,47.09,378,182,6,35,395,27,403,3.06e-119,350.0,406,0.9310344827586207,<=>
7321,XNR_RS04785,PA4861,50.417,240,115,4,12,247,45,284,6.3e-68,209.0,264,0.9090909090909091,<=>
7410,XNR_RS04790,PA4862,47.639,233,118,2,3,232,1,232,1.66e-64,197.0,232,1.0043103448275863,<=>
7505,XNR_RS04795,PA3583,32.906,234,153,4,1,233,1,231,1.77e-31,114.0,253,0.924901185770751,<=>
7508,XNR_RS04800,PA2338,39.951,408,237,5,40,445,22,423,8.74e-99,300.0,455,0.8967032967032967,<=>
7509,XNR_RS04805,PA2339,37.544,285,168,5,38,319,33,310,8.96e-55,178.0,322,0.8850931677018633,<=>
7517,XNR_RS04810,PA2340,39.927,273,159,2,17,288,9,277,2.07e-58,186.0,288,0.9479166666666666,<=>
7909,XNR_RS04915,PA0933,29.787,470,251,16,9,439,19,448,1.93e-40,147.0,445,1.0561797752808988,<=>
7915,XNR_RS04945,PA1637,51.57,223,104,2,4,225,8,227,7.440000000000001e-72,216.0,231,0.9653679653679653,<=>
8190,XNR_RS04975,PA5321,41.958,143,75,4,12,149,12,151,2.4299999999999997e-24,90.1,171,0.8362573099415205,<=>
8295,XNR_RS05020,PA2269,50.125,401,195,2,1,401,1,396,4.93e-121,355.0,424,0.9457547169811321,<=>
8296,XNR_RS05025,PA5327,35.682,440,251,8,23,448,19,440,1.57e-82,258.0,449,0.9799554565701559,<=>
8298,XNR_RS05040,PA1292,46.595,279,137,9,4,271,6,283,5.74e-63,197.0,275,1.0145454545454546,<=>
8306,XNR_RS05075,PA0797,34.184,196,124,2,5,195,19,214,3.72e-22,88.6,228,0.8596491228070176,<=>
8329,XNR_RS05090,PA0372,30.858,431,273,7,18,435,41,459,1.2399999999999998e-54,186.0,454,0.9493392070484582,<=>
8334,XNR_RS05095,PA4964,37.921,712,409,15,28,726,22,713,2.8699999999999997e-131,407.0,815,0.8736196319018404,<=>
8336,XNR_RS05100,PA4604,30.294,340,193,11,6,324,12,328,1.21e-25,103.0,372,0.9139784946236559,<=>
8394,XNR_RS05250,PA4057,42.384,151,83,2,1,148,1,150,6.28e-38,125.0,170,0.888235294117647,<=>
8395,XNR_RS05255,PA3007,35.885,209,122,3,56,260,4,204,1.03e-33,119.0,261,0.8007662835249042,<=>
8399,XNR_RS05280,PA2413,55.944,429,180,1,20,439,31,459,8.360000000000001e-167,475.0,452,0.9491150442477876,<=>
8413,XNR_RS05295,PA4943,41.505,412,224,7,89,495,10,409,2.14e-87,273.0,509,0.8094302554027505,<=>
8420,XNR_RS05310,PA5278,34.667,300,151,10,5,287,3,274,6.87e-31,114.0,296,1.0135135135135136,<=>
8421,XNR_RS05320,PA4945,40.741,324,168,8,1,307,1,317,9.289999999999999e-54,176.0,312,1.0384615384615385,<=>
8424,XNR_RS05340,PA3980,40.271,442,252,7,22,459,3,436,1.22e-108,328.0,513,0.8615984405458089,<=>
8426,XNR_RS05345,PA5545,28.808,302,199,6,31,326,21,312,2.53e-31,117.0,330,0.9151515151515152,<=>
8684,XNR_RS05405,PA3617,64.912,342,120,0,5,346,4,345,6.5600000000000004e-167,468.0,374,0.9144385026737968,<=>
8780,XNR_RS05450,PA3269,38.403,263,159,3,23,283,13,274,2.11e-49,162.0,287,0.9163763066202091,<=>
8815,XNR_RS05455,PA3272,36.931,1538,779,43,6,1471,18,1436,0.0,680.0,1546,0.9948253557567918,<=>
8827,XNR_RS05500,PA3618,40.26,154,83,4,1,150,11,159,1.35e-22,86.3,169,0.9112426035502958,<=>
8831,XNR_RS05510,PA0916,34.292,487,251,17,7,480,8,438,1.35e-71,231.0,490,0.9938775510204082,<=>
9009,XNR_RS05570,PA1010,39.777,269,160,1,15,281,6,274,1.02e-56,182.0,307,0.8762214983713354,<=>
9013,XNR_RS05595,PA4759,28.685,251,139,7,6,226,3,243,1.76e-17,77.0,251,1.0,<=>
9018,XNR_RS05605,PA4740,45.288,711,350,14,17,720,10,688,0.0,549.0,735,0.9673469387755103,<=>
9020,XNR_RS05610,PA4741,57.303,89,38,0,1,89,1,89,6.55e-33,107.0,95,0.9368421052631579,<=>
9230,XNR_RS05655,PA4561,40.067,297,171,4,1,296,1,291,3.7300000000000004e-59,190.0,321,0.9252336448598131,<=>
9231,XNR_RS05670,PA4742,38.062,289,157,6,10,288,13,289,1.4499999999999998e-48,161.0,301,0.9601328903654485,<=>
9246,XNR_RS05720,PA0956,43.958,571,301,10,6,563,2,566,1.97e-150,441.0,564,1.0124113475177305,<=>
9461,XNR_RS05765,PA3803,48.295,352,174,4,18,368,11,355,8.53e-112,329.0,384,0.9166666666666666,<=>
9464,XNR_RS05775,PA3650,41.388,389,212,8,30,410,7,387,2.69e-78,245.0,419,0.9284009546539379,<=>
9488,XNR_RS05805,PA0266,44.262,427,230,3,19,443,5,425,6.3000000000000004e-117,346.0,443,0.963882618510158,<=>
9504,XNR_RS05825,PA0534,32.057,418,243,12,25,429,17,406,1.8999999999999998e-42,153.0,473,0.8837209302325582,<=>
9514,XNR_RS05830,PA3609,39.269,219,127,3,19,236,17,230,8.04e-44,146.0,263,0.8326996197718631,<=>
9544,XNR_RS05840,PA0206,47.706,327,153,4,9,325,12,330,1.49e-94,285.0,383,0.8537859007832899,<=>
9670,XNR_RS05855,PA4580,51.648,182,88,0,1,182,1,182,4.89e-62,187.0,183,0.994535519125683,<=>
9675,XNR_RS05875,PA0301,30.145,345,197,15,61,386,24,343,1.2599999999999999e-34,129.0,407,0.8476658476658476,<=>
9718,XNR_RS05895,PA4805,40.263,457,247,10,10,454,15,457,4.57e-96,295.0,459,0.9956427015250545,<=>
9934,XNR_RS05925,PA4688,24.524,473,311,14,27,491,39,473,1.99e-11,63.5,546,0.8663003663003663,<=>
9950,XNR_RS05935,PA3806,38.31,355,196,12,23,367,10,351,1.39e-71,226.0,370,0.9594594594594594,<=>
9954,XNR_RS05945,PA3653,40.541,185,110,0,1,185,1,185,4.91e-47,149.0,185,1.0,<=>
9955,XNR_RS05950,PA3654,50.0,232,115,1,18,249,14,244,1.21e-69,212.0,254,0.9133858267716536,<=>
