,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
322,PA0278,SACI_RS10405,25.103,243,162,7,1,231,1,235,1.07e-06,44.7,250,0.972,<=>
369,PA0298,SACI_RS10355,29.974,387,238,9,69,446,64,426,1.86e-52,178.0,452,0.8561946902654868,<=>
372,PA0299,SACI_RS10335,33.095,420,262,9,38,449,29,437,1.5900000000000001e-65,213.0,456,0.9210526315789473,<=>
412,PA0305,SACI_RS08500,25.409,795,497,28,39,772,54,813,5.7099999999999995e-42,160.0,795,1.0,<=>
422,PA0321,SACI_RS04850,29.341,334,169,14,1,325,1,276,6.19e-26,102.0,344,0.9709302325581395,<=>
460,PA0330,SACI_RS06220,30.808,198,126,5,17,205,10,205,3.75e-25,94.7,223,0.8878923766816144,<=>
468,PA0353,SACI_RS08190,37.541,610,320,13,1,604,1,555,1.2399999999999999e-126,380.0,612,0.9967320261437909,<=>
469,PA0355,SACI_RS11020,36.207,174,105,3,5,177,1,169,1.35e-29,103.0,179,0.9720670391061452,<=>
514,PA0387,SACI_RS04070,33.88,183,110,5,6,188,8,179,1.13e-18,76.3,197,0.9289340101522843,<=>
523,PA0397,SACI_RS01175,22.662,278,200,6,22,297,10,274,5.41e-13,63.9,299,0.9297658862876255,<=>
529,PA0401,SACI_RS07600,23.467,375,233,11,55,423,45,371,2.82e-16,75.9,423,0.8865248226950354,<=>
530,PA0402,SACI_RS07615,33.55,307,184,9,17,316,1,294,7.15e-44,149.0,334,0.9191616766467066,<=>
544,PA0432,SACI_RS03075,39.551,445,229,9,12,454,2,408,4.7099999999999996e-92,281.0,469,0.9488272921108742,<=>
546,PA0437,SACI_RS05120,42.537,402,221,4,1,401,1,393,3.54e-108,321.0,423,0.950354609929078,<=>
547,PA0438,SACI_RS09860,25.404,433,296,6,2,407,11,443,2.4999999999999997e-34,129.0,416,1.0408653846153846,<=>
557,PA0444,SACI_RS10310,35.661,401,252,4,15,413,4,400,2.3199999999999998e-83,258.0,427,0.9391100702576113,<=>
558,PA0446,SACI_RS05180,34.663,401,232,9,8,407,4,375,3.2900000000000004e-66,212.0,407,0.9852579852579852,<=>
568,PA0452,SACI_RS11285,42.534,221,127,0,24,244,27,247,2.67e-63,195.0,264,0.8371212121212122,<=>
657,PA0552,SACI_RS06480,30.637,408,248,12,1,382,7,405,1.32e-49,169.0,387,1.054263565891473,<=>
659,PA0580,SACI_RS04080,28.94,349,215,11,1,338,1,327,4.2300000000000004e-33,121.0,341,1.0234604105571847,<=>
663,PA0592,SACI_RS02965,24.424,217,133,7,10,226,2,187,3.15e-11,57.8,268,0.8097014925373134,<=>
705,PA0609,SACI_RS06820,39.13,437,227,7,45,480,28,426,2.81e-94,289.0,492,0.8882113821138211,<=>
706,PA0649,SACI_RS06825,42.268,194,102,4,3,192,1,188,1.5599999999999999e-52,163.0,201,0.9651741293532339,<=>
732,PA0662,SACI_RS03585,39.143,350,206,4,1,344,1,349,6.09e-76,234.0,344,1.0174418604651163,<=>
804,PA0761,SACI_RS02620,34.757,515,279,16,9,521,2,461,2.44e-86,271.0,538,0.9572490706319703,<=>
834,PA0796,SACI_RS01190,48.106,264,133,3,22,285,11,270,7.289999999999999e-82,245.0,298,0.8859060402684564,<=>
836,PA0804,SACI_RS10900,39.781,274,149,9,1,261,1,271,9.66e-50,162.0,273,1.0036630036630036,<=>
839,PA0810,SACI_RS01475,25.108,231,120,11,6,226,10,197,1.15e-05,40.8,233,0.9914163090128756,<=>
846,PA0832,SACI_RS00585,30.392,204,124,6,12,213,7,194,1.09e-22,87.4,213,0.9577464788732394,<=>
856,PA0849,SACI_RS04445,35.806,310,184,7,11,315,19,318,4.3599999999999996e-45,152.0,316,0.9810126582278481,<=>
866,PA0854,SACI_RS00580,44.342,433,230,5,31,461,19,442,1.03e-111,333.0,464,0.9331896551724138,<=>
869,PA0859,SACI_RS05755,21.667,180,119,5,1,166,11,182,4.48e-06,41.6,200,0.9,<=>
910,PA0879,SACI_RS08180,45.714,385,203,4,6,386,8,390,1.03e-121,353.0,386,0.9974093264248705,<=>
924,PA0883,SACI_RS01525,29.889,271,178,4,5,269,2,266,1.1e-31,114.0,275,0.9854545454545455,<=>
976,PA0895,SACI_RS03610,35.219,389,239,5,17,403,3,380,4.92e-78,243.0,406,0.958128078817734,<=>
987,PA0903,SACI_RS06945,24.693,895,520,28,5,832,65,872,1.64e-53,197.0,874,1.0240274599542334,<=>
989,PA0904,SACI_RS06755,24.869,382,233,13,40,399,89,438,1.94e-24,100.0,412,0.9271844660194175,<=>
997,PA0932,SACI_RS07045,36.502,263,145,9,15,270,7,254,1.82e-38,133.0,299,0.8795986622073578,<=>
1003,PA0945,SACI_RS07705,34.356,326,183,10,10,333,5,301,4.75e-44,150.0,353,0.9235127478753541,<=>
1023,PA0968,SACI_RS06000,27.907,129,89,2,10,138,8,132,1.12e-12,57.4,148,0.8716216216216216,<=>
1024,PA0975,SACI_RS07655,31.132,212,128,8,56,257,5,208,4.4300000000000005e-21,84.7,264,0.803030303030303,<=>
1027,PA0995,SACI_RS06020,29.167,144,90,3,5,148,4,135,1.61e-16,68.9,173,0.8323699421965318,<=>
1028,PA0996,SACI_RS08485,30.261,499,319,10,24,500,29,520,7.17e-74,239.0,517,0.965183752417795,<=>
1047,PA0999,SACI_RS06515,20.0,330,214,10,6,320,5,299,3.39e-08,50.4,337,0.9792284866468842,<=>
1060,PA1008,SACI_RS10765,37.662,154,86,3,3,154,2,147,4.37e-31,105.0,157,0.9808917197452229,<=>
1063,PA1010,SACI_RS00775,27.675,271,189,4,2,270,1,266,6.22e-28,105.0,292,0.928082191780822,<=>
1070,PA1013,SACI_RS07670,38.914,221,131,3,10,227,9,228,9.73e-46,149.0,236,0.9364406779661016,<=>
1071,PA1016,SACI_RS09510,34.091,396,226,9,11,382,2,386,2.5299999999999998e-55,182.0,383,1.0339425587467364,<=>
1114,PA1022,SACI_RS05280,36.022,372,224,5,12,380,11,371,6.69e-79,243.0,381,0.9763779527559056,<=>
1142,PA1037,SACI_RS05905,34.921,189,123,0,9,197,15,203,5.82e-39,129.0,206,0.9174757281553398,<=>
1150,PA1062,SACI_RS10415,24.026,154,101,4,1,144,1,148,9.95e-06,39.7,173,0.8901734104046243,<=>
1258,PA1125,SACI_RS01865,39.171,217,124,6,2,218,8,216,7.01e-44,145.0,250,0.868,<=>
1316,PA1204,SACI_RS05990,48.087,183,90,4,5,184,4,184,6.34e-51,159.0,185,0.9891891891891892,<=>
1450,PA1273,SACI_RS03950,32.11,436,263,12,5,418,2,426,6.05e-67,216.0,435,1.0022988505747126,<=>
1451,PA1274,SACI_RS01220,41.063,207,115,4,16,217,3,207,2.98e-47,151.0,218,0.9495412844036697,<=>
1452,PA1275,SACI_RS11520,29.642,307,173,9,8,302,7,282,3.17e-33,120.0,312,0.9839743589743589,<=>
1457,PA1277,SACI_RS02015,31.697,489,288,15,8,484,3,457,1.38e-68,223.0,490,0.9979591836734694,<=>
1479,PA1310,SACI_RS06550,28.08,349,224,11,9,348,1,331,7.67e-26,103.0,371,0.9407008086253369,<=>
1629,PA1416,SACI_RS01460,29.385,439,259,14,40,459,24,430,7.56e-38,139.0,460,0.9543478260869566,<=>
1640,PA1421,SACI_RS10320,43.709,302,157,6,15,313,10,301,3.68e-83,250.0,319,0.9467084639498433,<=>
1734,PA1498,SACI_RS07860,37.74,469,257,14,5,470,4,440,5.04e-88,272.0,477,0.9832285115303984,<=>
1735,PA1499,SACI_RS00535,29.825,399,211,16,39,418,43,391,3.88e-37,135.0,421,0.9477434679334917,<=>
1744,PA1504,SACI_RS05275,25.0,188,119,5,12,190,17,191,2.78e-09,50.8,216,0.8703703703703703,<=>
1751,PA1523,SACI_RS10235,26.807,761,480,21,36,775,16,720,1.24e-49,182.0,799,0.9524405506883604,<=>
1794,PA1562,SACI_RS05785,48.597,891,400,11,21,910,10,843,0.0,857.0,910,0.9791208791208791,<=>
1798,PA1564,SACI_RS01615,29.412,68,48,0,9,76,10,77,2.28e-07,40.4,79,0.8607594936708861,<=>
1807,PA1572,SACI_RS06725,35.083,362,215,9,6,363,5,350,9.439999999999999e-61,196.0,381,0.9501312335958005,<=>
1809,PA1583,SACI_RS04690,40.238,589,327,8,4,590,1,566,5.54e-148,435.0,590,0.9983050847457627,<=>
1816,PA1587,SACI_RS00645,30.065,459,263,18,7,460,3,408,1.74e-36,135.0,478,0.9602510460251046,<=>
1820,PA1588,SACI_RS06040,36.573,391,183,10,1,380,1,337,9.44e-71,221.0,388,1.0077319587628866,<=>
1821,PA1589,SACI_RS06045,49.822,281,138,2,5,284,1,279,1.82e-83,249.0,295,0.9525423728813559,<=>
1824,PA1598,SACI_RS04525,43.077,260,145,3,9,267,5,262,3.2000000000000005e-73,221.0,273,0.9523809523809523,<=>
1843,PA1616,SACI_RS09745,31.915,141,87,4,1,136,2,138,4.72e-14,62.0,154,0.9155844155844156,<=>
1905,PA1644,SACI_RS08225,23.313,163,111,4,21,181,14,164,2.87e-05,39.3,202,0.806930693069307,<=>
1921,PA1654,SACI_RS07190,30.13,385,254,4,10,380,13,396,5.6600000000000005e-59,193.0,388,0.9922680412371134,<=>
1931,PA1674,SACI_RS07065,43.258,178,94,3,10,180,22,199,7.659999999999999e-42,135.0,181,0.9834254143646409,<=>
1934,PA1681,SACI_RS00895,45.098,357,183,5,1,345,1,356,3.41e-94,283.0,363,0.9834710743801653,<=>
1935,PA1682,SACI_RS01440,19.949,391,273,8,22,373,20,409,6.82e-10,56.2,383,1.0208877284595301,<=>
1937,PA1697,SACI_RS07380,28.395,405,258,12,46,427,29,424,3.58e-32,123.0,440,0.9204545454545454,<=>
1974,PA1756,SACI_RS10645,40.0,235,132,5,29,259,6,235,3.5e-57,179.0,267,0.8801498127340824,<=>
1977,PA1770,SACI_RS06780,42.105,798,397,17,3,778,13,767,0.0,598.0,791,1.008849557522124,<=>
2004,PA1795,SACI_RS00725,41.772,474,250,7,2,458,4,468,4.1900000000000004e-125,368.0,460,1.0304347826086957,<=>
2085,PA1809,SACI_RS08425,31.667,360,209,9,4,357,24,352,4.97e-36,130.0,360,1.0,<=>
2171,PA1862,SACI_RS00545,29.954,217,138,6,10,221,46,253,1.46e-19,80.9,228,0.9517543859649122,<=>
2206,PA1878,SACI_RS04555,25.424,177,100,9,20,180,11,171,6.05e-07,43.9,192,0.921875,<=>
2222,PA1886,SACI_RS00340,24.8,750,444,32,71,773,87,763,4.43e-33,132.0,787,0.9529860228716646,<=>
2232,PA1931,SACI_RS04380,45.912,159,83,2,11,169,12,167,2.42e-46,145.0,170,0.9352941176470588,<=>
2300,PA1948,SACI_RS10255,28.435,313,193,7,37,331,20,319,2.08e-16,75.1,332,0.9427710843373494,<=>
2301,PA1950,SACI_RS01325,32.872,289,174,6,5,290,2,273,5.04e-36,127.0,308,0.9383116883116883,<=>
2423,PA2014,SACI_RS01275,32.677,508,299,13,36,522,19,504,4.45e-69,227.0,535,0.9495327102803738,<=>
2441,PA2025,SACI_RS08160,30.717,446,290,10,5,443,2,435,4.38e-55,186.0,451,0.9889135254988913,<=>
2469,PA2041,SACI_RS09525,24.668,377,249,9,14,375,14,370,2.66e-09,54.7,456,0.8267543859649122,<=>
2541,PA2071,SACI_RS02865,28.191,752,423,19,11,699,21,718,2.89e-79,264.0,702,1.0712250712250713,<=>
2555,PA2083,SACI_RS09955,26.62,432,261,16,25,413,26,444,2.18e-34,129.0,424,1.0188679245283019,<=>
2583,PA2106,SACI_RS02190,29.508,244,155,5,4,243,2,232,4.0100000000000003e-35,121.0,244,1.0,<=>
2585,PA2108,SACI_RS09335,34.271,569,346,11,4,571,3,544,9.86e-106,325.0,590,0.964406779661017,<=>
2649,PA2157,SACI_RS08215,21.502,293,152,13,7,295,3,221,7.88e-08,48.1,312,0.9391025641025641,<=>
2670,PA2160,SACI_RS06875,48.237,709,345,10,12,705,6,707,0.0,683.0,716,0.9902234636871509,<=>
2676,PA2164,SACI_RS06880,37.992,508,274,17,7,498,4,486,9.189999999999999e-104,320.0,583,0.8713550600343053,<=>
2695,PA2192,SACI_RS02030,31.897,116,78,1,3,118,11,125,1.8e-15,64.7,137,0.8467153284671532,<=>
2715,PA2215,SACI_RS09505,28.342,374,245,8,25,387,8,369,7.72e-45,155.0,391,0.9565217391304348,<=>
2748,PA2256,SACI_RS11100,28.448,464,298,14,12,455,5,454,2.05e-52,181.0,500,0.928,<=>
2750,PA2261,SACI_RS01095,28.896,308,206,8,5,307,3,302,7.65e-29,108.0,316,0.9746835443037974,<=>
2936,PA2339,SACI_RS05545,25.784,287,206,5,19,300,1,285,1.9599999999999997e-23,94.0,310,0.9258064516129032,<=>
3355,PA2442,SACI_RS06615,32.787,366,223,12,9,369,4,351,2.3899999999999997e-52,174.0,373,0.9812332439678284,<=>
3361,PA2446,SACI_RS06620,42.478,113,63,2,6,117,17,128,8.5e-28,95.9,127,0.889763779527559,<=>
3398,PA2513,SACI_RS09960,27.215,158,81,7,11,151,17,157,0.000225,35.8,163,0.9693251533742331,<=>
3418,PA2532,SACI_RS05365,29.333,150,93,6,17,158,1,145,1.77e-10,52.8,165,0.9090909090909091,<=>
3432,PA2552,SACI_RS05355,37.772,368,223,3,11,373,23,389,1.32e-83,256.0,375,0.9813333333333333,<=>
3441,PA2553,SACI_RS04600,43.182,396,215,5,5,395,2,392,3.4699999999999994e-95,286.0,396,1.0,<=>
3456,PA2555,SACI_RS05475,38.947,475,256,13,88,546,1,457,2.87e-84,266.0,555,0.8558558558558559,<=>
3494,PA2566,SACI_RS01620,33.333,393,244,5,2,391,3,380,1.27e-74,233.0,395,0.9949367088607595,<=>
3511,PA2609,SACI_RS06810,21.502,293,215,6,26,307,15,303,1.33e-09,54.7,327,0.8960244648318043,<=>
3518,PA2612,SACI_RS07555,35.601,441,246,11,6,419,8,437,2.29e-83,259.0,426,1.0352112676056338,<=>
3541,PA2623,SACI_RS11485,50.0,394,189,5,25,418,20,405,1.81e-131,380.0,418,0.9425837320574163,<=>
3545,PA2634,SACI_RS10590,26.735,490,244,16,22,506,24,403,6.32e-36,135.0,531,0.9227871939736346,<=>
3552,PA2643,SACI_RS11335,26.3,327,205,7,22,321,25,342,4.2100000000000006e-27,105.0,331,0.9879154078549849,<=>
3573,PA2680,SACI_RS04355,28.07,285,157,13,18,270,15,283,1.95e-11,60.1,324,0.8796296296296297,<=>
3633,PA2812,SACI_RS04805,37.209,301,183,4,10,305,7,306,5.64e-62,196.0,310,0.9709677419354839,<=>
3863,PA2914,SACI_RS05820,28.521,284,193,4,66,343,48,327,3.8000000000000003e-29,110.0,343,0.8279883381924198,<=>
3920,PA2948,SACI_RS01930,45.136,257,125,7,3,248,6,257,7.06e-70,212.0,250,1.028,<=>
3938,PA2958,SACI_RS00110,28.686,373,246,8,11,375,14,374,8.529999999999999e-48,162.0,377,0.9893899204244032,<=>
3939,PA2959,SACI_RS00470,28.405,257,160,12,1,252,1,238,4.46e-18,77.0,258,0.9961240310077519,<=>
3941,PA2962,SACI_RS04265,27.692,195,119,11,4,193,2,179,4.81e-14,63.9,210,0.9285714285714286,<=>
3943,PA2967,SACI_RS09495,43.388,242,133,3,6,244,2,242,8.76e-62,190.0,247,0.979757085020243,<=>
3991,PA2990,SACI_RS10470,32.627,236,131,8,3,230,2,217,8.930000000000001e-27,99.8,240,0.9833333333333333,<=>
4001,PA3000,SACI_RS10580,25.581,516,283,19,8,466,10,481,8.74e-10,56.6,469,1.1002132196162047,<=>
4002,PA3004,SACI_RS04760,36.25,240,147,4,6,243,12,247,2.97e-53,169.0,245,0.9795918367346939,<=>
4006,PA3013,SACI_RS05310,41.646,401,211,10,6,391,3,395,1.44e-96,290.0,391,1.0255754475703325,<=>
4083,PA3026,SACI_RS05665,27.021,470,287,17,75,530,26,453,5.07e-35,132.0,531,0.8851224105461394,<=>
4104,PA3088,SACI_RS00125,24.706,255,166,9,33,274,2,243,1.09e-11,59.7,295,0.864406779661017,<=>
4111,PA3106,SACI_RS08570,47.244,254,125,5,10,255,2,254,8.83e-70,213.0,255,0.996078431372549,<=>
4122,PA3107,SACI_RS04640,36.499,337,212,1,67,403,39,373,2.08e-79,245.0,403,0.8362282878411911,<=>
4125,PA3108,SACI_RS07690,36.018,447,243,9,2,446,9,414,8.250000000000001e-86,268.0,501,0.8922155688622755,<=>
4130,PA3113,SACI_RS06815,26.066,211,133,9,4,207,2,196,4.6e-15,67.0,211,1.0,<=>
4132,PA3118,SACI_RS02850,36.607,336,177,8,1,325,1,311,8.059999999999999e-54,177.0,360,0.9333333333333333,<=>
4169,PA3152,SACI_RS07540,35.5,200,113,7,3,197,4,192,7.39e-31,108.0,202,0.9900990099009901,<=>
4184,PA3169,SACI_RS02575,40.51,353,196,6,10,354,21,367,3.32e-72,225.0,358,0.9860335195530726,<=>
4185,PA3170,SACI_RS04240,32.591,359,221,10,63,419,52,391,1.24e-50,172.0,444,0.8085585585585585,<=>
4188,PA3172,SACI_RS02860,23.629,237,144,11,6,215,10,236,2.38e-12,60.5,226,1.0486725663716814,<=>
4235,PA3188,SACI_RS05540,25.67,261,188,5,14,269,15,274,1.68e-15,70.9,281,0.9288256227758007,<=>
4278,PA3226,SACI_RS07200,25.941,239,159,6,28,260,1,227,3.26e-16,72.0,275,0.8690909090909091,<=>
4309,PA3240,SACI_RS11115,39.116,294,152,9,5,284,3,283,3.21e-62,194.0,285,1.0315789473684212,<=>
4312,PA3254,SACI_RS05555,40.753,292,148,4,2,269,5,295,4.37e-72,224.0,331,0.8821752265861027,<=>
4370,PA3295,SACI_RS04930,33.071,127,74,2,12,138,3,118,4.34e-19,74.7,145,0.8758620689655172,<=>
4372,PA3299,SACI_RS10390,30.373,563,368,9,6,559,7,554,3.44e-86,274.0,562,1.001779359430605,<=>
4392,PA3300,SACI_RS09500,31.066,544,301,19,31,559,7,491,4.62e-63,211.0,562,0.9679715302491103,<=>
4410,PA3302,SACI_RS05110,33.793,145,85,6,9,144,3,145,5.1e-18,72.0,156,0.9294871794871795,<=>
4415,PA3309,SACI_RS07825,30.323,155,89,4,1,149,3,144,7.25e-11,53.1,151,1.0264900662251655,<=>
4508,PA3331,SACI_RS10060,34.412,340,201,12,40,373,20,343,4.1199999999999994e-40,143.0,418,0.8133971291866029,<=>
4513,PA3338,SACI_RS01895,31.765,85,53,2,1,85,1,80,2.93e-09,45.8,96,0.8854166666666666,<=>
4803,PA3466,SACI_RS05195,36.088,363,204,8,6,364,1,339,1.96e-49,168.0,446,0.8139013452914798,<=>
4813,PA3467,SACI_RS08240,27.021,470,289,14,11,453,13,455,1.9999999999999998e-30,119.0,455,1.032967032967033,<=>
4839,PA3482,SACI_RS07355,30.088,565,353,17,6,542,2,552,1.04e-74,247.0,677,0.8345642540620384,<=>
4846,PA3495,SACI_RS07145,36.813,182,109,3,30,205,37,218,5.47e-27,99.4,212,0.8584905660377359,<=>
4920,PA3524,SACI_RS04410,27.692,130,85,4,5,125,8,137,7.79e-08,44.3,128,1.015625,<=>
4921,PA3525,SACI_RS07720,37.405,393,236,5,6,397,2,385,4.0499999999999996e-82,253.0,405,0.9703703703703703,<=>
4928,PA3537,SACI_RS06735,40.132,304,172,3,4,299,5,306,9.15e-72,220.0,305,0.9967213114754099,<=>
4999,PA3569,SACI_RS01885,30.952,294,188,6,4,295,3,283,1.69e-32,117.0,298,0.9865771812080537,<=>
5018,PA3581,SACI_RS09835,30.175,285,152,7,13,262,12,284,8.31e-17,74.7,279,1.021505376344086,<=>
5019,PA3582,SACI_RS09830,57.692,494,204,3,7,500,3,491,0.0,590.0,505,0.9782178217821782,<=>
5046,PA3591,SACI_RS11060,44.048,252,140,1,11,262,3,253,2.22e-72,218.0,265,0.9509433962264151,<=>
5057,PA3593,SACI_RS08505,30.8,500,321,13,15,503,14,499,6.34e-56,194.0,575,0.8695652173913043,<=>
5082,PA3597,SACI_RS08765,25.0,456,295,19,3,436,2,432,4.2e-11,60.5,440,1.0363636363636364,<=>
5083,PA3598,SACI_RS00035,28.39,236,147,7,1,221,3,231,1.33e-16,73.6,271,0.8708487084870848,<=>
5127,PA3624,SACI_RS02110,33.146,178,109,5,21,191,19,193,6.740000000000001e-22,85.5,211,0.8436018957345972,<=>
5128,PA3629,SACI_RS10375,35.342,365,227,9,6,368,3,360,4.3399999999999994e-52,173.0,370,0.9864864864864865,<=>
5140,PA3632,SACI_RS01640,32.468,77,52,0,1,77,1,77,5.82e-09,44.7,82,0.9390243902439024,<=>
5142,PA3635,SACI_RS06585,41.106,416,228,7,3,416,6,406,6.1400000000000005e-105,313.0,429,0.9696969696969697,<=>
5143,PA3636,SACI_RS00880,24.719,267,179,7,5,268,75,322,1.01e-11,60.5,281,0.9501779359430605,<=>
5144,PA3637,SACI_RS03835,48.794,539,260,5,1,535,1,527,0.0,540.0,542,0.9944649446494465,<=>
5147,PA3642,SACI_RS04575,33.99,203,110,8,13,195,2,200,2.97e-24,91.3,201,1.0099502487562189,<=>
5150,PA3652,SACI_RS03620,33.617,235,153,2,6,237,27,261,3.91e-42,140.0,251,0.9362549800796812,<=>
5151,PA3654,SACI_RS06245,28.155,206,114,6,47,236,30,217,6.76e-07,44.7,245,0.8408163265306122,<=>
5199,PA3693,SACI_RS05975,39.286,168,93,4,3,166,12,174,1.31e-25,93.2,173,0.9710982658959537,<=>
5200,PA3696,SACI_RS08635,35.268,224,128,5,7,229,3,210,3.25e-35,122.0,248,0.9032258064516129,<=>
5201,PA3700,SACI_RS00305,37.931,493,285,9,21,501,5,488,3.4599999999999995e-104,317.0,501,0.9840319361277445,<=>
5233,PA3746,SACI_RS06265,34.831,445,282,6,5,445,1,441,4.19e-84,262.0,457,0.973741794310722,<=>
5236,PA3749,SACI_RS03215,38.01,392,230,6,16,398,7,394,1.08e-65,213.0,437,0.897025171624714,<=>
5252,PA3751,SACI_RS01035,42.532,395,220,2,4,391,3,397,1.51e-108,321.0,393,1.005089058524173,<=>
5255,PA3753,SACI_RS07100,39.474,152,92,0,16,167,17,168,5.47e-46,145.0,174,0.8735632183908046,<=>
5270,PA3774,SACI_RS01030,32.039,309,184,10,50,350,31,321,1.43e-42,148.0,380,0.8131578947368421,<=>
5279,PA3795,SACI_RS04065,27.07,314,195,11,1,301,1,293,3.54e-18,79.7,316,0.9936708860759493,<=>
5291,PA3802,SACI_RS03160,26.484,438,294,11,5,427,4,428,2.2599999999999999e-41,148.0,429,1.020979020979021,<=>
5292,PA3807,SACI_RS03310,47.222,144,75,1,1,143,1,144,3.44e-47,145.0,143,1.006993006993007,<=>
5295,PA3817,SACI_RS02955,29.13,230,149,6,5,227,3,225,3.34e-20,82.8,257,0.8949416342412452,<=>
5296,PA3818,SACI_RS04440,30.472,233,144,7,10,234,8,230,8.95e-20,82.4,271,0.8597785977859779,<=>
5298,PA3834,SACI_RS06840,27.541,846,495,21,3,823,33,785,1.99e-84,286.0,950,0.8905263157894737,<=>
5333,PA3839,SACI_RS08820,25.289,605,388,20,2,602,3,547,4.430000000000001e-37,141.0,610,0.9918032786885246,<=>
5363,PA3870,SACI_RS07055,33.333,270,168,8,6,273,3,262,1.34e-41,143.0,329,0.8206686930091185,<=>
5377,PA3886,SACI_RS04695,22.968,283,176,11,30,298,5,259,4.04e-05,40.0,299,0.9464882943143813,<=>
5423,PA3915,SACI_RS01070,27.564,156,104,2,10,156,13,168,4.9299999999999993e-23,87.0,185,0.8432432432432433,<=>
5426,PA3920,SACI_RS04170,32.147,787,461,20,8,781,9,735,1.03e-119,374.0,792,0.9936868686868687,<=>
5427,PA3924,SACI_RS10755,44.28,542,281,10,10,543,2,530,5.77e-153,446.0,560,0.9678571428571429,<=>
5490,PA3941,SACI_RS00440,25.862,174,109,8,6,164,4,172,7.17e-07,43.9,198,0.8787878787878788,<=>
5498,PA3953,SACI_RS10070,27.097,155,89,7,43,189,45,183,5.04e-09,49.7,193,0.8031088082901554,<=>
5509,PA3965,SACI_RS04740,31.034,145,91,4,14,156,5,142,2.55e-13,60.1,169,0.8579881656804734,<=>
5526,PA3977,SACI_RS03730,43.059,425,234,5,4,426,2,420,1.4600000000000002e-117,346.0,427,0.9953161592505855,<=>
5530,PA3980,SACI_RS04595,32.802,439,268,15,4,438,2,417,3.5600000000000004e-64,209.0,446,0.984304932735426,<=>
5540,PA3996,SACI_RS01510,39.927,273,154,4,50,319,5,270,8.37e-69,213.0,327,0.8348623853211009,<=>
5544,PA4019,SACI_RS04095,34.184,196,115,3,7,200,22,205,6.799999999999999e-38,127.0,209,0.937799043062201,<=>
5555,PA4031,SACI_RS04560,50.602,166,81,1,5,170,2,166,6.290000000000001e-56,170.0,175,0.9485714285714286,<=>
5632,PA4068,SACI_RS03645,29.779,272,175,7,7,275,4,262,2.7700000000000004e-31,115.0,309,0.8802588996763754,<=>
5640,PA4073,SACI_RS09350,37.021,470,278,10,30,491,15,474,1.23e-87,273.0,495,0.9494949494949495,<=>
5686,PA4092,SACI_RS10830,25.49,153,108,2,12,163,6,153,1.63e-15,66.2,170,0.9,<=>
5690,PA4096,SACI_RS05995,25.588,340,231,12,36,366,27,353,1.7e-06,45.8,419,0.8114558472553699,<=>
5715,PA4098,SACI_RS01155,34.818,247,140,7,7,237,1,242,1.66e-39,133.0,241,1.0248962655601659,<=>
5742,PA4130,SACI_RS10640,23.333,510,264,22,52,493,76,526,2.93e-14,71.2,557,0.9156193895870736,<=>
5891,PA4187,SACI_RS10120,28.105,459,300,13,1,439,1,449,2.06e-31,121.0,442,1.0384615384615385,<=>
5979,PA4213,SACI_RS02590,28.235,170,107,4,27,189,16,177,1.21e-11,57.4,207,0.821256038647343,<=>
6098,PA4233,SACI_RS10215,22.368,380,264,8,29,394,19,381,2.15e-13,67.4,462,0.8225108225108225,<=>
