,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
197,BSU_01500,SACI_RS00400,25.781,128,78,4,10,126,13,134,0.000394,34.3,130,0.9846153846153847,<=>
204,BSU_01770,SACI_RS03860,29.851,469,282,12,1,439,1,452,6.29e-46,161.0,448,1.046875,<=>
205,BSU_01780,SACI_RS11435,37.379,618,341,22,1,600,1,590,5.03e-121,367.0,600,1.03,<=>
257,BSU_02120,SACI_RS10580,39.186,467,255,9,2,446,11,470,4.3200000000000004e-88,280.0,539,0.8664192949907236,<=>
268,BSU_02230,SACI_RS01035,44.92,374,198,4,17,383,24,396,2.82e-110,325.0,384,0.9739583333333334,<=>
278,BSU_02470,SACI_RS08120,41.649,473,275,1,16,487,8,480,2.3199999999999997e-134,393.0,488,0.9692622950819673,<=>
325,BSU_02640,SACI_RS01240,28.384,229,135,7,2,202,8,235,4.51e-14,66.2,242,0.9462809917355371,<=>
326,BSU_02650,SACI_RS08515,33.673,196,122,3,5,196,3,194,1.17e-35,121.0,215,0.9116279069767442,<=>
327,BSU_02660,SACI_RS00110,26.738,374,246,9,6,363,5,366,1.6999999999999998e-30,115.0,370,1.0108108108108107,<=>
339,BSU_02750,SACI_RS07320,39.631,217,121,4,19,231,18,228,1e-45,149.0,246,0.8821138211382114,<=>
459,BSU_02980,SACI_RS04940,28.035,346,204,9,60,380,39,364,1.7600000000000003e-27,109.0,418,0.8277511961722488,<=>
488,BSU_03070,SACI_RS10205,30.103,485,308,11,20,475,13,495,1.99e-42,155.0,512,0.947265625,<=>
506,BSU_03090,SACI_RS02170,27.094,203,114,8,8,205,11,184,4.95e-10,52.8,209,0.9712918660287081,<=>
508,BSU_03130,SACI_RS00040,33.205,259,137,10,27,267,21,261,8e-28,104.0,272,0.9522058823529411,<=>
533,BSU_03290,SACI_RS00915,29.348,92,63,2,13,102,5,96,1.53e-05,37.0,106,0.8679245283018868,<=>
556,BSU_03450,SACI_RS03570,34.395,157,94,1,38,185,38,194,6.749999999999999e-30,105.0,185,0.8486486486486486,<=>
558,BSU_03460,SACI_RS03840,35.714,210,128,3,3,207,13,220,2.08e-34,118.0,210,1.0,<=>
726,BSU_03630,SACI_RS04095,35.484,186,116,1,14,195,21,206,8.449999999999999e-38,127.0,204,0.9117647058823529,<=>
728,BSU_03640,SACI_RS09935,27.79,457,296,15,5,441,2,444,4.62e-41,149.0,473,0.9661733615221987,<=>
836,BSU_04020,SACI_RS08210,22.707,229,132,9,3,188,27,253,6.56e-08,47.4,202,1.1336633663366336,<=>
883,BSU_04260,SACI_RS06560,27.796,626,371,22,4,599,10,584,1.6299999999999997e-42,160.0,727,0.8610729023383769,<=>
895,BSU_04340,SACI_RS09335,41.385,563,299,9,5,557,3,544,4.55e-149,436.0,574,0.980836236933798,<=>
902,BSU_04360,SACI_RS10115,26.617,402,244,16,35,409,11,388,9.08e-16,74.3,425,0.9458823529411765,<=>
908,BSU_04490,SACI_RS04905,31.148,305,186,7,11,302,8,301,7.33e-38,132.0,308,0.9902597402597403,<=>
960,BSU_05050,SACI_RS07575,33.065,124,82,1,2,125,9,131,5.19e-18,71.6,136,0.9117647058823529,<=>
982,BSU_05250,SACI_RS05110,30.769,130,81,5,1,125,1,126,3.24e-10,51.2,141,0.9219858156028369,<=>
987,BSU_05360,SACI_RS08720,23.333,270,167,9,34,288,27,271,2.26e-07,47.0,306,0.8823529411764706,<=>
1001,BSU_05480,SACI_RS01220,23.333,210,130,7,8,203,7,199,1.02e-05,40.8,206,1.0194174757281553,<=>
1064,BSU_05640,SACI_RS10210,29.268,123,81,5,25,145,23,141,0.000146,35.8,152,0.8092105263157895,<=>
1097,BSU_05800,SACI_RS08800,24.471,331,216,8,22,321,28,355,1.61e-05,42.4,388,0.8530927835051546,<=>
1100,BSU_05840,SACI_RS08870,24.686,478,282,12,9,440,4,449,4.49e-33,127.0,465,1.027956989247312,<=>
1101,BSU_05900,SACI_RS03350,26.054,261,166,9,52,300,42,287,1.67e-16,74.7,325,0.803076923076923,<=>
1103,BSU_05930,SACI_RS02225,30.573,157,94,4,2,145,10,164,5.44e-15,64.7,151,1.0397350993377483,<=>
1105,BSU_05940,SACI_RS04080,34.375,320,187,9,7,319,1,304,1.6599999999999999e-40,141.0,346,0.9248554913294798,<=>
1163,BSU_06030,SACI_RS03175,22.182,559,335,17,7,519,27,531,1.84e-16,78.2,544,1.0275735294117647,<=>
1167,BSU_06060,SACI_RS03100,26.554,354,198,14,84,422,4,310,3.42e-16,75.1,427,0.8290398126463701,<=>
1169,BSU_06150,SACI_RS02005,32.198,323,201,8,34,349,11,322,2.18e-52,172.0,353,0.9150141643059491,<=>
1182,BSU_06170,SACI_RS01095,29.478,268,175,7,6,267,4,263,4.97e-19,82.0,320,0.8375,<=>
1209,BSU_06280,SACI_RS10700,26.978,278,168,10,8,264,50,313,1.02e-16,74.7,271,1.0258302583025831,<=>
1227,BSU_06420,SACI_RS05675,61.29,155,58,1,3,157,2,154,4.55e-62,185.0,162,0.9567901234567902,<=>
1228,BSU_06430,SACI_RS05680,34.294,347,208,8,23,367,22,350,2.5900000000000003e-57,187.0,380,0.9131578947368421,<=>
1230,BSU_06440,SACI_RS03360,34.266,429,277,3,4,427,11,439,9.94e-87,268.0,431,0.9953596287703016,<=>
1233,BSU_06450,SACI_RS07670,38.222,225,136,2,11,233,8,231,3.43e-51,163.0,241,0.9336099585062241,<=>
1235,BSU_06470,SACI_RS07680,45.872,218,100,6,1,208,1,210,8.02e-57,176.0,227,0.960352422907489,<=>
1236,BSU_06480,SACI_RS07685,37.659,709,384,18,20,703,2,677,2.84e-130,399.0,742,0.9555256064690026,<=>
1237,BSU_06490,SACI_RS07690,39.52,458,246,8,1,457,1,428,1.35e-111,333.0,476,0.9621848739495799,<=>
1241,BSU_06500,SACI_RS07705,38.488,291,154,11,50,338,42,309,1.21e-53,175.0,346,0.8410404624277457,<=>
1243,BSU_06530,SACI_RS07700,31.39,446,261,16,3,413,4,439,4.64e-51,175.0,422,1.0568720379146919,<=>
1256,BSU_06600,SACI_RS03475,28.319,226,144,7,10,226,31,247,1.88e-13,63.9,228,0.9912280701754386,<=>
1257,BSU_06670,SACI_RS06350,30.435,92,61,2,3,92,2,92,1.02e-07,42.4,96,0.9583333333333334,<=>
1258,BSU_06680,SACI_RS06355,46.623,459,236,4,24,479,18,470,5.31e-133,389.0,485,0.9463917525773196,<=>
1262,BSU_06690,SACI_RS03330,39.666,479,265,9,7,473,4,470,8.39e-112,335.0,476,1.0063025210084033,<=>
1277,BSU_07270,SACI_RS06015,31.008,258,144,11,1,254,1,228,4.8299999999999995e-23,90.1,254,1.015748031496063,<=>
1288,BSU_07320,SACI_RS05995,24.872,390,262,15,20,395,3,375,2.76e-09,54.3,409,0.9535452322738386,<=>
1291,BSU_07330,SACI_RS02860,26.05,238,150,11,5,224,11,240,4.48e-07,45.4,235,1.0127659574468084,<=>
1465,BSU_07690,SACI_RS07220,27.236,246,154,8,8,249,5,229,1.25e-17,76.6,249,0.9879518072289156,<=>
1478,BSU_07990,SACI_RS01885,28.188,298,187,6,1,286,1,283,4.59e-21,86.7,286,1.0419580419580419,<=>
1565,BSU_08310,SACI_RS04805,38.782,312,186,4,1,311,1,308,2.19e-73,225.0,311,1.0032154340836013,<=>
1680,BSU_08720,SACI_RS10765,46.104,154,73,3,3,154,2,147,2.7899999999999998e-42,134.0,157,0.9808917197452229,<=>
1801,BSU_09230,SACI_RS05750,35.484,124,69,5,1,118,2,120,2.99e-15,63.9,140,0.8857142857142857,<=>
1816,BSU_09260,SACI_RS10335,33.791,364,224,6,34,391,26,378,5.52e-59,196.0,450,0.8088888888888889,<=>
1821,BSU_09290,SACI_RS09830,54.656,494,219,3,2,495,3,491,0.0,570.0,496,0.9959677419354839,<=>
1854,BSU_09620,SACI_RS10470,32.636,239,131,8,1,231,1,217,6.12e-28,102.0,243,0.9835390946502057,<=>
1858,BSU_09650,SACI_RS01865,39.655,232,118,6,15,239,21,237,1.85e-47,154.0,247,0.9392712550607287,<=>
1939,BSU_09890,SACI_RS11155,31.154,260,168,5,1,256,1,253,5.21e-33,119.0,298,0.87248322147651,<=>
1969,BSU_10030,SACI_RS04930,32.0,125,79,1,7,131,2,120,1.13e-20,78.6,145,0.8620689655172413,<=>
2033,BSU_10310,SACI_RS10415,27.333,150,88,5,1,135,2,145,1.82e-09,49.7,149,1.0067114093959733,<=>
2101,BSU_10750,SACI_RS10395,27.726,321,203,9,1,300,1,313,4.18e-32,117.0,301,1.0664451827242525,<=>
2111,BSU_10900,SACI_RS07200,26.923,234,135,9,45,265,16,226,2.9e-14,66.6,268,0.8731343283582089,<=>
2115,BSU_10920,SACI_RS10650,37.391,345,202,4,41,372,38,381,3.69e-80,248.0,389,0.8868894601542416,<=>
2116,BSU_10930,SACI_RS10645,42.13,216,118,4,26,234,20,235,4.38e-55,172.0,236,0.9152542372881356,<=>
2119,BSU_10970,SACI_RS09505,26.404,356,236,8,24,365,27,370,6.479999999999999e-34,125.0,371,0.9595687331536388,<=>
2136,BSU_11190,SACI_RS03585,37.536,349,213,3,1,345,2,349,1e-75,233.0,345,1.0115942028985507,<=>
2140,BSU_11210,SACI_RS03590,29.317,249,151,8,5,235,2,243,2.09e-19,80.9,258,0.9651162790697675,<=>
2141,BSU_11220,SACI_RS03610,37.931,377,229,3,4,377,3,377,2.5300000000000002e-85,260.0,385,0.9792207792207792,<=>
2148,BSU_11240,SACI_RS07735,42.038,942,523,10,6,932,4,937,0.0,718.0,1030,0.9145631067961165,<=>
2154,BSU_11250,SACI_RS06735,43.322,307,167,3,9,310,2,306,3.79e-79,239.0,319,0.9623824451410659,<=>
2225,BSU_11390,SACI_RS04955,36.39,349,183,8,4,316,6,351,7.72e-61,194.0,316,1.1044303797468353,<=>
2229,BSU_11420,SACI_RS02180,22.951,305,189,14,5,290,76,353,6.87e-08,49.3,330,0.9242424242424242,<=>
2233,BSU_11440,SACI_RS08425,28.875,329,205,7,3,303,23,350,5.24e-31,115.0,311,1.0578778135048232,<=>
2236,BSU_11460,SACI_RS08435,43.312,314,174,4,7,319,10,320,5.1e-90,270.0,358,0.8770949720670391,<=>
2267,BSU_11470,SACI_RS08440,47.082,257,133,2,5,259,1,256,3.48e-83,249.0,305,0.8426229508196721,<=>
2300,BSU_11610,SACI_RS00125,25.758,264,154,11,1,248,1,238,3.27e-15,69.3,266,0.9924812030075187,<=>
2302,BSU_11650,SACI_RS05865,34.112,214,136,2,3,216,2,210,7.679999999999999e-40,133.0,236,0.9067796610169492,<=>
2336,BSU_12160,SACI_RS01565,51.59,975,460,9,3,970,4,973,0.0,1071.0,985,0.9898477157360406,<=>
2378,BSU_12330,SACI_RS08070,31.27,307,186,13,1,296,1,293,5.64e-25,99.4,339,0.9056047197640118,<=>
2432,BSU_12940,SACI_RS04950,31.752,274,179,3,53,319,17,289,8.649999999999999e-38,132.0,320,0.85625,<=>
2510,BSU_13220,SACI_RS08670,31.985,519,319,11,10,511,6,507,9.66e-84,266.0,547,0.9488117001828154,<=>
2574,BSU_13490,SACI_RS04165,23.364,321,184,12,7,295,10,300,2.99e-10,55.8,298,1.0771812080536913,<=>
2575,BSU_13540,SACI_RS06020,28.966,145,89,6,1,144,1,132,1.25e-13,61.2,165,0.8787878787878788,<=>
2576,BSU_13550,SACI_RS02575,42.69,342,186,4,13,347,27,365,2.71e-80,246.0,353,0.9688385269121813,<=>
2578,BSU_13570,SACI_RS00035,26.442,208,135,5,31,225,29,231,2.77e-13,63.9,259,0.803088803088803,<=>
2592,BSU_13730,SACI_RS04460,25.0,120,70,4,36,139,20,135,3.22e-08,45.8,149,0.8053691275167785,<=>
2607,BSU_13860,SACI_RS07060,33.058,363,225,7,3,353,2,358,3.72e-62,199.0,363,1.0,<=>
2612,BSU_14000,SACI_RS06835,36.565,361,216,7,30,379,36,394,1.58e-73,231.0,393,0.9185750636132316,<=>
2636,BSU_14260,SACI_RS00495,28.261,184,115,7,6,187,11,179,2.9e-11,56.2,199,0.9246231155778895,<=>
2785,BSU_14500,SACI_RS11265,25.856,263,171,10,5,254,12,263,2.69e-05,40.4,277,0.9494584837545126,<=>
2789,BSU_14550,SACI_RS07245,24.583,240,141,9,4,239,3,206,1.29e-10,55.8,257,0.933852140077821,<=>
2794,BSU_14610,SACI_RS08160,33.333,456,284,10,11,462,3,442,9.119999999999999e-69,223.0,470,0.9702127659574468,<=>
2876,BSU_15490,SACI_RS07615,34.967,306,169,9,1,287,1,295,1.71e-50,165.0,304,1.006578947368421,<=>
2878,BSU_15500,SACI_RS07600,27.177,379,220,12,50,422,42,370,1.41e-29,114.0,428,0.8855140186915887,<=>
2879,BSU_15510,SACI_RS07730,39.444,360,200,7,5,350,12,367,8.050000000000001e-80,245.0,364,0.989010989010989,<=>
2887,BSU_15540,SACI_RS07595,35.216,301,172,10,4,297,2,286,7.8e-39,135.0,311,0.9678456591639871,<=>
2888,BSU_15560,SACI_RS07620,33.143,175,108,4,29,201,18,185,3.51e-21,83.6,216,0.8101851851851852,<=>
2892,BSU_15580,SACI_RS01290,24.667,300,204,13,16,305,23,310,6.25e-14,67.8,354,0.847457627118644,<=>
2902,BSU_15640,SACI_RS03805,23.333,570,326,28,18,557,19,507,1.42e-13,69.3,572,0.9965034965034965,<=>
2905,BSU_15700,SACI_RS02220,35.185,378,220,7,2,370,16,377,3.32e-57,189.0,406,0.9310344827586207,<=>
2918,BSU_15910,SACI_RS09495,43.852,244,130,5,5,244,2,242,2.54e-62,192.0,246,0.991869918699187,<=>
2930,BSU_15950,SACI_RS06980,35.294,289,171,4,43,321,29,311,1.02e-53,175.0,329,0.878419452887538,<=>
2932,BSU_15980,SACI_RS06265,38.652,445,258,7,6,441,1,439,1.2999999999999999e-98,299.0,446,0.9977578475336323,<=>
2936,BSU_16090,SACI_RS06040,36.314,369,188,7,1,368,1,323,5.26e-66,209.0,385,0.9584415584415584,<=>
2937,BSU_16100,SACI_RS06045,52.313,281,131,2,5,284,1,279,1.64e-92,272.0,300,0.9366666666666666,<=>
2955,BSU_16490,SACI_RS00410,25.221,226,116,6,3,226,30,204,6.04e-16,70.5,246,0.9186991869918699,<=>
2956,BSU_16510,SACI_RS06245,28.571,203,117,9,48,237,37,224,2.22e-07,46.2,240,0.8458333333333333,<=>
2957,BSU_16530,SACI_RS03620,37.607,234,143,2,29,259,29,262,3.58e-49,159.0,260,0.9,<=>
2977,BSU_16750,SACI_RS06750,27.202,386,197,15,5,346,5,350,4.9600000000000006e-27,105.0,346,1.115606936416185,<=>
2983,BSU_16770,SACI_RS01090,29.01,293,184,9,6,290,3,279,1.94e-20,85.1,290,1.0103448275862068,<=>
3015,BSU_17010,SACI_RS04595,33.71,442,266,16,67,503,2,421,3.68e-59,197.0,509,0.8683693516699411,<=>
3021,BSU_17150,SACI_RS06515,24.507,355,229,14,18,367,17,337,2e-10,57.8,420,0.8452380952380952,<=>
3105,BSU_17460,SACI_RS07075,39.871,464,241,14,11,441,13,471,2.4800000000000003e-103,312.0,444,1.045045045045045,<=>
3108,BSU_17520,SACI_RS11050,21.769,147,84,4,5,139,2,129,0.000204,35.8,170,0.8647058823529412,<=>
3135,BSU_18000,SACI_RS05785,47.792,883,415,12,27,909,10,846,0.0,849.0,909,0.9713971397139713,<=>
3141,BSU_18080,SACI_RS00800,37.903,124,72,1,9,127,8,131,2.29e-27,95.1,135,0.9185185185185185,<=>
3382,BSU_18430,SACI_RS09945,29.107,347,211,11,1,322,1,337,2.41e-25,100.0,329,1.0547112462006079,<=>
3413,BSU_18620,SACI_RS11100,32.851,484,304,12,3,474,2,476,6.15e-75,240.0,483,1.0020703933747412,<=>
3417,BSU_18770,SACI_RS05205,25.0,288,187,9,8,291,12,274,3.07e-12,61.6,292,0.9863013698630136,<=>
3443,BSU_19580,SACI_RS01875,33.882,425,257,10,29,434,33,452,4.5699999999999995e-61,204.0,496,0.8568548387096774,<=>
3448,BSU_19630,SACI_RS05950,33.621,232,149,4,3,231,4,233,2.37e-37,127.0,233,0.9957081545064378,<=>
3451,BSU_19710,SACI_RS07845,29.429,350,210,11,83,417,53,380,6.27e-32,121.0,436,0.8027522935779816,<=>
3496,BSU_21690,SACI_RS05575,48.649,148,74,2,6,153,2,147,2.38e-44,141.0,177,0.8361581920903954,<=>
3497,BSU_21700,SACI_RS09450,30.645,124,85,1,14,137,14,136,1.38e-12,57.4,141,0.8794326241134752,<=>
3506,BSU_21870,SACI_RS08190,44.544,559,302,5,2,557,4,557,1.71e-171,493.0,558,1.0017921146953406,<=>
3511,BSU_22080,SACI_RS07925,38.241,489,292,6,8,495,8,487,6.59e-113,339.0,501,0.9760479041916168,<=>
3526,BSU_22220,SACI_RS01370,26.864,711,466,22,30,728,35,703,4.02e-57,204.0,749,0.9492656875834445,<=>
3533,BSU_22340,SACI_RS07145,28.495,186,122,5,29,206,35,217,3.27e-17,73.6,219,0.8493150684931506,<=>
3535,BSU_22360,SACI_RS03680,36.792,424,252,7,13,430,15,428,1.23e-82,256.0,430,0.986046511627907,<=>
3543,BSU_22430,SACI_RS04525,46.245,253,133,3,6,258,10,259,2.21e-75,227.0,277,0.9133574007220217,<=>
3545,BSU_22460,SACI_RS09185,26.966,356,196,14,11,346,13,324,9.870000000000001e-26,102.0,377,0.9442970822281167,<=>
3562,BSU_22600,SACI_RS00905,26.097,433,279,17,1,424,1,401,4.83e-24,99.4,428,1.0116822429906542,<=>
3563,BSU_22620,SACI_RS07505,28.612,353,212,13,25,360,26,355,2.74e-29,112.0,360,0.9805555555555555,<=>
3568,BSU_22630,SACI_RS06805,24.786,234,159,8,9,235,2,225,8.25e-12,59.7,267,0.8764044943820225,<=>
3569,BSU_22640,SACI_RS06800,32.02,406,215,13,13,387,38,413,1.47e-40,145.0,400,1.015,<=>
3572,BSU_22650,SACI_RS06815,30.0,210,113,12,6,204,4,190,7.41e-15,66.6,215,0.9767441860465116,<=>
3574,BSU_22680,SACI_RS06820,37.037,459,228,6,39,488,20,426,1.1e-84,265.0,515,0.8912621359223301,<=>
3577,BSU_22710,SACI_RS00895,40.331,362,187,11,1,357,10,347,4.44e-68,216.0,390,0.9282051282051282,<=>
3578,BSU_22730,SACI_RS03310,47.552,143,75,0,2,144,3,145,9.209999999999999e-52,157.0,149,0.959731543624161,<=>
3579,BSU_22740,SACI_RS00430,31.27,307,195,8,33,325,1,305,2.5799999999999996e-42,146.0,348,0.882183908045977,<=>
3585,BSU_22780,SACI_RS07065,44.149,188,96,5,7,186,13,199,5.62e-50,157.0,190,0.9894736842105263,<=>
3588,BSU_22870,SACI_RS00425,34.795,365,220,7,1,349,1,363,6.46e-65,206.0,349,1.0458452722063036,<=>
3597,BSU_22960,SACI_RS00740,45.614,399,206,4,32,425,29,421,3.61e-116,342.0,427,0.9344262295081968,<=>
3605,BSU_23250,SACI_RS03925,31.429,140,84,5,11,145,5,137,2.31e-12,57.4,154,0.9090909090909091,<=>
3608,BSU_23490,SACI_RS04760,27.692,260,156,12,21,266,9,250,9.04e-15,68.6,271,0.959409594095941,<=>
3609,BSU_23510,SACI_RS07110,28.522,291,160,11,17,291,26,284,2.27e-20,85.1,296,0.9831081081081081,<=>
3615,BSU_23610,SACI_RS00060,37.952,166,101,1,13,178,2,165,2.86e-38,125.0,185,0.8972972972972973,<=>
3617,BSU_23620,SACI_RS04065,28.846,312,201,11,1,296,1,307,3.13e-28,107.0,306,1.0196078431372548,<=>
3621,BSU_23710,SACI_RS02640,26.554,354,239,9,6,352,2,341,1.7e-25,102.0,412,0.8592233009708737,<=>
3623,BSU_23780,SACI_RS06180,34.667,225,130,3,11,231,8,219,2.2199999999999998e-39,133.0,259,0.8687258687258688,<=>
3634,BSU_23790,SACI_RS05290,23.894,339,192,13,6,314,2,304,6.66e-15,70.1,319,1.0626959247648904,<=>
3638,BSU_23840,SACI_RS06135,32.542,295,179,9,1,293,2,278,1.2099999999999999e-42,144.0,307,0.9609120521172638,<=>
3643,BSU_23920,SACI_RS01275,50.1,499,241,4,17,507,21,519,0.0,524.0,507,0.9842209072978304,<=>
3644,BSU_23930,SACI_RS04410,38.806,134,77,2,4,132,6,139,2.0400000000000002e-29,100.0,140,0.9571428571428572,<=>
3681,BSU_24010,SACI_RS10215,25.789,380,248,11,5,371,4,362,9.78e-18,80.1,389,0.9768637532133676,<=>
3702,BSU_24120,SACI_RS01190,51.812,276,133,0,20,295,3,278,4.3499999999999996e-102,296.0,301,0.9169435215946844,<=>
3705,BSU_24150,SACI_RS05355,43.57,381,203,4,1,373,13,389,6.35e-109,321.0,379,1.0052770448548813,<=>
3726,BSU_24170,SACI_RS04600,43.434,396,215,3,1,392,1,391,6.2e-107,316.0,393,1.0076335877862594,<=>
3738,BSU_24280,SACI_RS04750,26.337,243,135,8,45,268,41,258,9.43e-11,57.4,296,0.8209459459459459,<=>
3739,BSU_24340,SACI_RS01265,46.259,441,235,1,4,442,6,446,3.4e-143,415.0,450,0.98,<=>
3748,BSU_24530,SACI_RS01515,28.623,276,173,5,7,277,3,259,2.32e-32,116.0,278,0.9928057553956835,<=>
3754,BSU_24550,SACI_RS06605,48.77,488,231,5,2,479,5,483,2.03e-157,453.0,488,1.0,<=>
3758,BSU_24560,SACI_RS06610,40.487,452,250,8,3,445,4,445,4.7400000000000006e-117,346.0,448,1.0089285714285714,<=>
3760,BSU_24570,SACI_RS06615,32.32,362,220,10,5,359,4,347,8.49e-58,187.0,362,1.0,<=>
3768,BSU_24790,SACI_RS00585,32.692,208,119,6,4,208,5,194,1.39e-29,105.0,211,0.985781990521327,<=>
3866,BSU_25610,SACI_RS09145,27.273,209,110,13,2,181,16,211,0.000227,37.4,247,0.8461538461538461,<=>
3867,BSU_25650,SACI_RS00145,28.75,80,54,2,11,90,9,85,8.64e-08,42.4,96,0.8333333333333334,<=>
3868,BSU_25660,SACI_RS00890,31.538,260,153,9,3,260,9,245,2.17e-36,127.0,280,0.9285714285714286,<=>
3880,BSU_26540,SACI_RS01645,32.704,159,87,4,3,160,4,143,4.53e-22,82.8,160,0.99375,<=>
3892,BSU_26650,SACI_RS01175,25.806,279,182,7,14,286,4,263,5.07e-20,84.0,311,0.8971061093247589,<=>
3899,BSU_26740,SACI_RS10060,34.521,365,210,12,27,385,2,343,2.2599999999999998e-52,175.0,410,0.8902439024390244,<=>
3932,BSU_27020,SACI_RS11020,43.114,167,95,0,3,169,4,170,1.58e-41,133.0,169,0.9881656804733728,<=>
3938,BSU_27170,SACI_RS05275,29.379,177,111,6,12,178,17,189,6.9e-06,40.8,194,0.9123711340206185,<=>
3942,BSU_27250,SACI_RS04640,39.946,368,211,7,15,379,13,373,3.49e-92,277.0,379,0.9709762532981531,<=>
3948,BSU_27410,SACI_RS06945,26.345,892,495,34,4,824,61,861,7.520000000000001e-56,204.0,878,1.0159453302961277,<=>
4001,BSU_27560,SACI_RS03160,29.371,429,279,8,7,421,8,426,1.76e-50,172.0,424,1.0117924528301887,<=>
4014,BSU_27850,SACI_RS00105,29.217,332,186,13,43,368,23,311,2.64e-27,106.0,368,0.9021739130434783,<=>
4015,BSU_27860,SACI_RS02610,41.667,276,156,3,1,274,2,274,5.62e-64,199.0,289,0.9550173010380623,<=>
4016,BSU_27870,SACI_RS02620,37.55,498,279,12,6,499,2,471,3.78e-99,304.0,531,0.9378531073446328,<=>
4022,BSU_27900,SACI_RS03390,28.92,287,171,10,5,284,3,263,4.24e-26,100.0,285,1.0070175438596491,<=>
4026,BSU_27990,SACI_RS02150,24.715,263,151,11,5,240,47,289,2.61e-10,55.8,268,0.9813432835820896,<=>
4029,BSU_28090,SACI_RS06840,30.103,774,493,14,9,752,32,787,1.73e-110,355.0,880,0.8795454545454545,<=>
4034,BSU_28120,SACI_RS03730,45.176,425,223,5,7,427,2,420,8.66e-120,352.0,430,0.9883720930232558,<=>
4038,BSU_28130,SACI_RS03725,51.692,325,150,5,7,324,8,332,1.3000000000000001e-117,339.0,324,1.0030864197530864,<=>
4039,BSU_28150,SACI_RS03735,35.082,305,180,7,5,308,3,290,3.5e-50,164.0,314,0.9713375796178344,<=>
4040,BSU_28170,SACI_RS03720,25.469,373,248,10,46,414,48,394,1.4200000000000002e-32,124.0,455,0.8197802197802198,<=>
4058,BSU_28260,SACI_RS01235,30.426,470,265,13,2,465,1,414,3.3899999999999998e-53,180.0,472,0.9957627118644068,<=>
4060,BSU_28270,SACI_RS02850,34.711,363,197,10,5,359,5,335,4.68e-51,169.0,365,0.9945205479452055,<=>
4064,BSU_28280,SACI_RS11255,26.966,534,329,12,2,501,4,510,2.45e-39,146.0,518,1.0308880308880308,<=>
