,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
197,BSU_01130,PA4277,72.18,399,106,3,1,396,1,397,0.0,592.0,396,1.0075757575757576,<=>
208,BSU_01150,PA4264,62.745,102,38,0,1,102,1,102,1.0599999999999999e-45,140.0,102,1.0,<=>
209,BSU_01160,PA4263,51.659,211,99,3,1,209,1,210,8.54e-65,196.0,209,1.0095693779904307,<=>
210,BSU_01170,PA4262,45.729,199,105,2,8,206,4,199,5.08e-53,166.0,207,0.961352657004831,<=>
212,BSU_01190,PA4260,58.909,275,111,2,1,275,1,273,1.78e-114,328.0,277,0.9927797833935018,<=>
213,BSU_01200,PA4259,62.637,91,34,0,1,91,1,91,7.44e-41,127.0,92,0.9891304347826086,<=>
214,BSU_01210,PA4258,50.909,110,54,0,1,110,1,110,2.1e-34,112.0,113,0.9734513274336283,<=>
215,BSU_01220,PA4257,60.577,208,81,1,1,207,1,208,8.23e-90,261.0,218,0.9541284403669725,<=>
216,BSU_01230,PA4256,59.701,134,54,0,1,134,1,134,8.689999999999999e-45,140.0,144,0.9305555555555556,<=>
217,BSU_01240,PA4255,40.0,60,36,0,1,60,1,60,5.62e-11,49.7,66,0.9090909090909091,<=>
218,BSU_01250,PA4254,60.256,78,31,0,8,85,9,86,1.8000000000000002e-29,98.2,87,0.896551724137931,<=>
219,BSU_01260,PA4253,64.754,122,43,0,1,122,1,122,1.37e-51,156.0,122,1.0,<=>
220,BSU_01270,PA4252,50.505,99,41,3,3,97,4,98,6.91e-28,95.5,103,0.9611650485436893,<=>
221,BSU_01280,PA4251,61.798,178,68,0,1,178,1,178,5.31e-81,235.0,179,0.994413407821229,<=>
223,BSU_01300,PA4249,47.727,132,67,2,1,132,1,130,2.35e-37,121.0,132,1.0,<=>
224,BSU_01310,PA4248,49.432,176,88,1,1,176,1,175,2.4899999999999997e-54,167.0,179,0.9832402234636871,<=>
226,BSU_01330,PA4246,56.863,153,66,0,13,165,14,166,4.08e-57,174.0,166,0.9216867469879518,<=>
227,BSU_01340,PA4245,40.351,57,34,0,1,57,1,57,1.62e-09,45.8,59,0.9661016949152542,<=>
228,BSU_01350,PA4244,43.056,144,81,1,1,144,1,143,6.7e-32,108.0,146,0.9863013698630136,<=>
229,BSU_01360,PA4243,41.92,427,231,8,11,431,15,430,9.98e-109,325.0,431,0.9907192575406032,<=>
230,BSU_01370,PA3686,51.064,188,88,1,1,188,1,184,8.74e-65,197.0,217,0.8663594470046083,<=>
231,BSU_01380,PA3657,44.309,246,136,1,2,246,3,248,3.7099999999999995e-74,224.0,248,0.9919354838709677,<=>
236,BSU_01390,PA2619,68.056,72,23,0,1,72,1,72,5.900000000000001e-35,110.0,72,1.0,<=>
237,BSU_01400,PA4242,63.158,38,13,1,1,37,1,38,1.48e-10,47.0,37,1.027027027027027,<=>
238,BSU_01410,PA4241,58.621,116,48,0,1,116,1,116,8.45e-51,154.0,121,0.9586776859504132,<=>
239,BSU_01420,PA4240,65.289,121,42,0,11,131,9,129,8.529999999999999e-60,178.0,131,0.9236641221374046,<=>
240,BSU_01430,PA4238,48.495,299,146,3,21,314,24,319,1.1e-88,266.0,314,0.9522292993630573,<=>
241,BSU_01440,PA4237,47.059,119,55,1,2,120,6,116,3.89e-28,97.4,120,0.9916666666666667,<=>
434,BSU_01480,PA3114,40.323,248,139,4,2,245,19,261,4.34e-55,176.0,247,1.0040485829959513,<=>
435,BSU_01490,PA4433,56.618,136,59,0,4,139,3,138,2.7800000000000002e-58,175.0,145,0.9379310344827586,<=>
436,BSU_01500,PA4432,54.615,130,59,0,1,130,1,130,1.16e-38,124.0,130,1.0,<=>
437,BSU_01510,PA2650,43.478,253,137,3,7,254,12,263,3.9200000000000005e-79,237.0,255,0.9921568627450981,<=>
440,BSU_01540,PA3481,33.708,356,214,7,2,348,4,346,1.33e-57,188.0,352,1.0113636363636365,<=>
447,BSU_01580,PA2563,57.983,476,195,3,6,476,4,479,0.0,552.0,478,0.99581589958159,<=>
495,BSU_01670,PA2315,24.742,388,219,18,52,403,16,366,1.74e-13,68.9,441,0.8798185941043084,<=>
500,BSU_01690,PA3184,31.496,254,164,3,9,258,8,255,6.3e-33,119.0,283,0.8975265017667845,<=>
502,BSU_01720,PA0312,41.216,148,86,1,2,148,4,151,8.3e-36,119.0,151,0.9801324503311258,<=>
504,BSU_01730,PA0762,37.705,183,106,3,9,187,11,189,4.19e-33,114.0,187,0.9786096256684492,<=>
518,BSU_01770,PA4749,44.57,442,237,5,3,441,4,440,3.94e-124,365.0,448,0.9866071428571429,<=>
520,BSU_01780,PA5549,38.111,614,363,11,1,600,1,611,4.09e-128,387.0,600,1.0233333333333334,<=>
559,BSU_01889,PA4354,38.542,96,57,1,5,100,7,100,7.97e-21,77.0,100,0.96,<=>
777,BSU_02130,PA2352,31.765,340,168,9,5,281,11,349,1.97e-44,152.0,293,1.1604095563139931,<=>
781,BSU_02140,PA5235,62.442,434,163,0,1,434,1,434,0.0,575.0,444,0.9774774774774775,<=>
794,BSU_02170,PA1286,30.147,408,244,9,8,402,7,386,2.93e-32,123.0,416,0.9807692307692307,<=>
800,BSU_02210,PA1060,30.175,285,185,8,14,292,13,289,1.92e-23,95.1,306,0.9313725490196079,<=>
806,BSU_02220,PA0416,28.926,242,166,4,27,267,24,260,5.13e-25,97.8,275,0.88,<=>
832,BSU_02230,PA3751,58.082,365,153,0,4,368,12,376,8.58e-153,434.0,384,0.9505208333333334,<=>
842,BSU_02260,PA0231,26.087,253,167,7,50,291,17,260,5.02e-08,50.4,296,0.8547297297297297,<=>
854,BSU_02290,PA4957,28.938,273,164,8,16,260,14,284,6.31e-26,100.0,263,1.038022813688213,<=>
886,BSU_02370,PA3381,31.28,211,140,4,21,229,31,238,5.27e-17,74.7,235,0.8978723404255319,<=>
913,BSU_02420,PA3641,49.89,453,219,5,1,449,1,449,1.75e-147,427.0,478,0.9476987447698745,<=>
982,BSU_02480,PA2210,30.607,428,276,9,11,433,20,431,2.3e-53,182.0,455,0.9406593406593406,<=>
1005,BSU_02500,PA0797,28.947,228,138,8,16,233,16,229,8.1e-13,63.2,233,0.9785407725321889,<=>
1017,BSU_02550,PA3077,37.333,225,129,6,1,223,6,220,1.49e-44,146.0,226,0.995575221238938,<=>
1227,BSU_02620,PA3910,26.17,470,286,19,65,498,39,483,5.6199999999999996e-30,121.0,583,0.8061749571183533,<=>
1269,BSU_02690,PA1337,43.732,343,188,4,37,375,21,362,1.44e-82,253.0,375,0.9146666666666666,<=>
1463,BSU_02850,PA2407,29.225,284,180,7,34,311,40,308,1.17e-26,104.0,319,0.890282131661442,<=>
1566,BSU_02920,PA5469,24.903,257,150,7,24,257,4,240,8.25e-10,55.1,257,1.0,<=>
1570,BSU_02950,PA3467,31.591,440,258,4,3,400,13,451,3.1000000000000003e-73,233.0,400,1.1,<=>
1722,BSU_02990,PA5095,45.627,263,142,1,9,270,10,272,8.65e-75,227.0,282,0.9326241134751773,<=>
1774,BSU_03090,PA0417,29.714,175,120,3,1,174,2,174,3.18e-14,65.9,209,0.8373205741626795,<=>
1792,BSU_03130,PA4920,48.327,269,131,3,3,263,4,272,1.66e-80,241.0,272,0.9889705882352942,<=>
1793,BSU_03150,PA5039,31.138,167,111,4,13,177,3,167,6.24e-19,77.4,186,0.8978494623655914,<=>
1794,BSU_03160,PA3119,38.053,226,138,2,7,231,12,236,2.24e-46,152.0,253,0.8932806324110671,<=>
1906,BSU_03190,PA4584,45.02,251,137,1,1,251,13,262,6.6099999999999995e-74,224.0,260,0.9653846153846154,<=>
1930,BSU_03220,PA0783,56.184,477,205,1,1,473,18,494,0.0,520.0,473,1.0084566596194504,<=>
1940,BSU_03260,PA3429,26.415,265,163,11,2,254,14,258,5.93e-05,41.2,284,0.9330985915492958,<=>
1953,BSU_03290,PA1780,35.106,94,61,0,11,104,6,99,5.8900000000000004e-21,78.2,106,0.8867924528301887,<=>
1956,BSU_03300,PA1781,53.894,809,364,5,1,801,1,808,0.0,897.0,805,1.004968944099379,<=>
1987,BSU_03330,PA1783,47.208,394,206,2,8,399,7,400,2.77e-114,337.0,401,0.9825436408977556,<=>
1995,BSU_03340,PA5539,24.911,281,161,10,51,294,23,290,0.000107,40.4,304,0.9243421052631579,<=>
1997,BSU_03360,PA5535,48.485,396,195,4,2,392,3,394,1.93e-126,368.0,397,0.9974811083123426,<=>
2029,BSU_03390,PA3826,28.859,149,80,6,4,131,12,155,2.38e-08,48.1,151,0.9867549668874173,<=>
2319,BSU_03520,PA4229,30.0,230,155,5,13,238,16,243,4.49e-26,99.8,242,0.9504132231404959,<=>
2436,BSU_03600,PA0313,45.098,204,111,1,25,228,22,224,3.23e-54,171.0,234,0.8717948717948718,<=>
2544,BSU_03630,PA4019,39.394,198,106,2,11,194,3,200,3.15e-46,149.0,204,0.9705882352941176,<=>
2545,BSU_03640,PA5237,30.962,478,296,12,1,454,1,468,1.4499999999999999e-52,182.0,473,1.0105708245243128,<=>
2877,BSU_03840,PA1236,27.654,405,282,6,22,419,21,421,1.57e-29,118.0,472,0.8580508474576272,<=>
2897,BSU_03870,PA3566,39.506,81,48,1,2,82,5,84,4.1e-14,59.7,95,0.8526315789473684,<=>
2914,BSU_03900,PA0266,45.349,430,223,3,1,430,1,418,1.7900000000000003e-129,378.0,436,0.9862385321100917,<=>
2927,BSU_03910,PA0265,52.298,457,215,1,5,461,28,481,2.5e-172,490.0,462,0.9891774891774892,<=>
2948,BSU_03930,PA3128,37.959,245,147,4,9,249,4,247,3.14e-48,157.0,261,0.9386973180076629,<=>
3000,BSU_04010,PA1303,34.416,154,95,4,26,178,20,168,7.430000000000001e-21,82.4,187,0.8235294117647058,<=>
3006,BSU_04050,PA2112,44.534,247,134,1,1,244,1,247,1.5199999999999998e-67,207.0,257,0.9610894941634242,<=>
3009,BSU_04070,PA2116,53.629,248,115,0,1,248,12,259,1.44e-98,286.0,257,0.9649805447470817,<=>
3010,BSU_04080,PA4510,35.193,233,128,3,6,232,3,218,2.1600000000000003e-43,144.0,240,0.9708333333333333,<=>
3013,BSU_04090,PA0496,36.283,339,180,7,1,322,3,322,1.76e-54,178.0,335,1.0119402985074626,<=>
3017,BSU_04100,PA2010,26.749,243,171,3,8,249,25,261,8.44e-18,77.8,250,0.972,<=>
3023,BSU_04140,PA4003,28.938,546,335,17,144,647,53,587,4.26e-51,185.0,668,0.8173652694610778,<=>
3119,BSU_04210,PA3248,30.387,181,125,1,1,181,1,180,2.4e-26,96.7,183,0.9890710382513661,<=>
3130,BSU_04250,PA2246,34.677,124,78,2,2,122,3,126,5.16e-19,75.5,144,0.8611111111111112,<=>
3166,BSU_04340,PA2108,36.126,573,340,10,4,554,3,571,2.25e-109,337.0,574,0.9982578397212544,<=>
3176,BSU_04360,PA4334,39.216,408,230,7,27,420,10,413,3.63e-83,258.0,425,0.96,<=>
3182,BSU_04430,PA2185,35.317,252,144,7,1,247,1,238,4.57e-38,133.0,273,0.9230769230769231,<=>
3184,BSU_04440,PA0884,38.721,297,181,1,45,341,27,322,3.41e-71,222.0,350,0.8485714285714285,<=>
3285,BSU_04470,PA1183,57.568,403,168,2,4,404,7,408,2.08e-163,464.0,421,0.9572446555819477,<=>
3384,BSU_04520,PA2597,31.608,367,233,4,15,370,13,372,1.76e-41,147.0,381,0.963254593175853,<=>
3409,BSU_04560,PA4201,34.77,348,201,8,1,343,11,337,1.12e-50,170.0,354,0.9830508474576272,<=>
3413,BSU_04570,PA4416,34.529,446,265,12,23,454,21,453,3.06e-57,193.0,457,0.975929978118162,<=>
3430,BSU_04640,PA4930,36.066,366,219,9,8,369,2,356,2.67e-48,165.0,389,0.9408740359897172,<=>
3439,BSU_04770,PA1603,29.457,129,81,4,15,140,14,135,1.18e-08,48.1,147,0.8775510204081632,<=>
3446,BSU_04780,PA5201,43.357,715,374,11,20,717,23,723,0.0,543.0,719,0.9944367176634215,<=>
3474,BSU_05070,PA1677,32.164,171,112,3,3,172,23,190,3.1500000000000004e-27,99.4,180,0.95,<=>
3541,BSU_05180,PA2100,30.112,445,300,6,25,460,25,467,1.1400000000000001e-56,192.0,462,0.9632034632034632,<=>
3585,BSU_05310,PA1352,35.079,382,236,4,15,391,11,385,2.8e-37,137.0,395,0.9670886075949368,<=>
3591,BSU_05320,PA3678,29.348,184,111,8,6,175,11,189,3.14e-12,60.5,198,0.9292929292929293,<=>
3600,BSU_05330,PA2277,35.78,109,61,3,12,111,8,116,1.2e-15,64.7,111,0.9819819819819819,<=>
3603,BSU_05340,PA2278,55.825,412,182,0,4,415,1,412,4.77e-156,446.0,435,0.9471264367816092,<=>
3604,BSU_05360,PA4783,28.629,248,172,5,18,263,20,264,1.52e-14,70.1,306,0.8104575163398693,<=>
3629,BSU_05390,PA0279,36.652,221,137,2,1,218,3,223,1.1e-44,147.0,226,0.9778761061946902,<=>
3630,BSU_05400,PA0269,37.589,141,88,0,1,141,1,141,6.51e-42,134.0,147,0.9591836734693877,<=>
3727,BSU_05480,PA5190,30.457,197,128,3,8,203,7,195,1.19e-30,108.0,206,0.9563106796116505,<=>
3728,BSU_05500,PA2864,38.4,125,77,0,4,128,15,139,1.03e-25,92.0,129,0.9689922480620154,<=>
3907,BSU_05630,PA2496,22.034,177,114,6,3,171,9,169,2.33e-06,43.1,172,1.0290697674418605,<=>
3919,BSU_05680,PA3573,38.298,376,224,5,16,389,8,377,6.540000000000001e-72,228.0,402,0.9353233830845771,<=>
3936,BSU_05690,PA1824,28.194,227,140,7,2,218,12,225,6.29e-06,43.5,245,0.926530612244898,<=>
3961,BSU_05800,PA3303,40.237,338,194,5,1,334,1,334,1.7299999999999997e-42,150.0,388,0.8711340206185567,<=>
3987,BSU_05900,PA4051,31.915,329,207,9,1,324,1,317,2.3800000000000003e-37,133.0,325,1.0123076923076924,<=>
3989,BSU_05920,PA3685,32.5,200,110,7,2,181,3,197,1.3800000000000001e-22,89.4,229,0.8733624454148472,<=>
3991,BSU_05930,PA4678,37.086,151,90,4,1,149,1,148,5.28e-24,88.6,151,1.0,<=>
4000,BSU_05940,PA0580,44.083,338,184,4,7,340,1,337,6.09e-96,286.0,346,0.976878612716763,<=>
4156,BSU_05960,PA3918,50.955,157,74,1,4,160,2,155,4.09e-53,164.0,170,0.9235294117647059,<=>
4157,BSU_05990,PA5070,30.677,251,168,3,7,254,13,260,4.1599999999999994e-42,142.0,254,0.9881889763779528,<=>
4158,BSU_06020,PA4386,55.914,93,40,1,2,93,3,95,1.1100000000000001e-29,99.4,94,0.9893617021276596,<=>
4159,BSU_06030,PA4385,62.239,527,193,3,2,522,3,529,0.0,642.0,544,0.96875,<=>
4175,BSU_06170,PA2344,30.96,323,176,16,6,305,3,301,1.22e-22,93.6,320,1.009375,<=>
4195,BSU_06240,PA4097,43.429,350,190,4,1,346,1,346,1.79e-99,295.0,346,1.0115606936416186,<=>
4216,BSU_06300,PA3768,23.256,473,275,17,51,510,62,459,2.61e-16,78.6,513,0.9220272904483431,<=>
4218,BSU_06310,PA0129,47.894,451,232,3,2,450,12,461,9.300000000000001e-133,389.0,469,0.9616204690831557,<=>
4235,BSU_06320,PA3963,24.0,275,191,5,26,288,22,290,2.23e-14,69.3,290,0.9482758620689655,<=>
4238,BSU_06330,PA2875,45.973,298,159,1,11,306,5,302,3.6500000000000004e-88,264.0,320,0.93125,<=>
4248,BSU_06360,PA3769,51.744,516,238,2,9,513,10,525,0.0,565.0,513,1.0058479532163742,<=>
4255,BSU_06370,PA4719,47.297,444,215,5,1,440,2,430,4.3900000000000003e-122,359.0,440,1.009090909090909,<=>
4257,BSU_06420,PA5426,66.038,159,54,0,1,159,1,159,3.99e-73,214.0,162,0.9814814814814815,<=>
4258,BSU_06430,PA5425,38.372,344,205,5,12,355,3,339,1.64e-69,220.0,380,0.9052631578947369,<=>
4260,BSU_06440,PA3517,33.094,417,269,6,5,413,15,429,3.3800000000000004e-66,216.0,431,0.9675174013921114,<=>
4268,BSU_06450,PA1013,48.276,232,119,1,5,236,3,233,4.2500000000000004e-80,238.0,241,0.9626556016597511,<=>
4273,BSU_06490,PA3108,38.351,485,269,11,12,472,2,480,3.44e-99,304.0,476,1.01890756302521,<=>
4277,BSU_06500,PA0945,49.852,337,157,4,2,333,7,336,1.11e-115,337.0,346,0.9739884393063584,<=>
4279,BSU_06510,PA0944,33.146,178,119,0,6,183,9,186,2.49e-38,129.0,195,0.9128205128205128,<=>
4284,BSU_06520,PA4854,50.282,531,242,7,1,512,8,535,1.12e-177,508.0,512,1.037109375,<=>
4285,BSU_06530,PA4855,52.0,425,193,6,1,417,1,422,2.51e-140,405.0,422,1.0071090047393365,<=>
4287,BSU_06540,PA4784,37.313,134,82,1,1,132,1,134,1.24e-21,82.4,139,0.9640287769784173,<=>
4311,BSU_06590,PA3602,37.278,507,274,8,21,524,40,505,6.509999999999999e-104,319.0,525,0.9657142857142857,<=>
4314,BSU_06610,PA5296,40.958,647,368,9,9,648,1,640,2.32e-152,456.0,739,0.8755074424898511,<=>
4319,BSU_06650,PA2558,27.751,209,134,5,7,207,1,200,3.13e-19,80.5,232,0.9008620689655172,<=>
4327,BSU_06670,PA4482,30.864,81,45,1,8,88,7,76,2.25e-09,47.8,96,0.84375,<=>
4328,BSU_06680,PA4483,52.083,480,227,2,6,483,3,481,1.26e-172,492.0,485,0.9896907216494846,<=>
4334,BSU_06690,PA4484,48.842,475,237,3,1,469,1,475,1.98e-162,466.0,476,0.9978991596638656,<=>
4357,BSU_06710,PA2526,26.372,1039,676,21,38,1044,37,1018,1.3600000000000001e-86,299.0,1052,0.9876425855513308,<=>
4374,BSU_06720,PA3023,29.502,261,180,2,13,273,12,268,1.1900000000000002e-31,117.0,303,0.8613861386138614,<=>
4375,BSU_06730,PA0933,28.913,460,289,12,5,456,19,448,2.27e-51,177.0,459,1.0021786492374727,<=>
4379,BSU_06860,PA2931,27.513,189,136,1,2,190,5,192,3.14e-15,68.2,194,0.9742268041237113,<=>
4384,BSU_06870,PA3332,40.441,136,74,3,3,137,1,130,2.82e-29,101.0,147,0.9251700680272109,<=>
4525,BSU_07230,PA4217,30.168,358,222,12,4,336,7,361,1.09e-27,110.0,369,0.9701897018970189,<=>
4531,BSU_07260,PA1689,23.708,561,327,23,73,587,153,658,1.6399999999999998e-23,102.0,639,0.8779342723004695,<=>
4552,BSU_07330,PA5281,30.833,240,141,10,1,227,1,228,2.16e-16,73.2,235,1.0212765957446808,<=>
4571,BSU_07350,PA4899,48.66,485,247,1,3,485,5,489,1.56e-175,499.0,485,1.0,<=>
4620,BSU_07370,PA4595,37.523,533,318,8,16,539,19,545,1.57e-112,346.0,629,0.8473767885532592,<=>
4788,BSU_07390,PA3689,26.471,136,81,2,4,138,1,118,8.49e-10,51.6,140,0.9714285714285714,<=>
4957,BSU_07450,PA1648,48.193,332,168,3,5,335,6,334,4.6999999999999994e-104,306.0,339,0.9793510324483776,<=>
5133,BSU_07600,PA0754,28.881,277,185,6,33,300,31,304,2.15e-30,114.0,319,0.8683385579937304,<=>
5138,BSU_07640,PA0954,41.975,81,46,1,8,88,10,89,7.52e-15,61.2,91,0.8901098901098901,<=>
5140,BSU_07650,PA2229,38.624,189,112,3,28,213,26,213,8.79e-38,129.0,221,0.8552036199095022,<=>
5144,BSU_07700,PA3761,51.528,458,213,3,1,451,5,460,1.54e-155,450.0,452,1.0132743362831858,<=>
5149,BSU_07750,PA2533,41.685,451,257,3,1,448,1,448,1.1e-93,288.0,471,0.9575371549893843,<=>
5168,BSU_07850,PA0355,39.306,173,99,4,2,170,7,177,4.83e-34,115.0,172,1.005813953488372,<=>
5173,BSU_07880,PA2978,40.541,148,85,2,2,147,1,147,8.39e-36,119.0,156,0.9487179487179487,<=>
5174,BSU_07900,PA2751,34.875,281,169,4,4,272,15,293,9.75e-48,158.0,275,1.0218181818181817,<=>
5176,BSU_07910,PA5311,23.729,354,242,9,5,347,6,342,4.12e-16,76.6,391,0.9053708439897699,<=>
5185,BSU_07990,PA2199,42.308,286,160,4,1,284,1,283,1.34e-69,214.0,286,1.0,<=>
5201,BSU_08060,PA4150,58.567,321,131,1,10,328,3,323,1.18e-121,350.0,333,0.963963963963964,<=>
5204,BSU_08070,PA4151,61.31,336,127,2,1,336,1,333,1.54e-145,412.0,342,0.9824561403508771,<=>
5244,BSU_08120,PA3275,37.736,106,66,0,3,108,1,106,9.88e-17,67.4,109,0.9724770642201835,<=>
5341,BSU_08220,PA4997,35.714,518,317,7,87,598,83,590,2.82e-100,315.0,604,0.8576158940397351,<=>
5543,BSU_08310,PA2812,35.238,315,183,4,2,309,5,305,4.88e-55,179.0,311,1.0128617363344052,<=>
5641,BSU_08330,PA3400,19.582,383,276,11,1,377,1,357,0.000132,40.8,385,0.9948051948051948,<=>
5656,BSU_08380,PA4622,24.518,363,234,10,39,384,40,379,1.57e-08,53.5,417,0.8705035971223022,<=>
5698,BSU_08470,PA3578,32.773,238,134,11,8,244,7,219,6.01e-20,84.7,293,0.8122866894197952,<=>
5702,BSU_08480,PA3208,30.061,163,110,4,15,175,5,165,2.33e-19,79.0,194,0.8402061855670103,<=>
5704,BSU_08510,PA4656,35.831,307,185,4,1,301,1,301,5.27e-63,199.0,303,1.0132013201320131,<=>
5736,BSU_08630,PA5147,38.487,304,176,5,14,315,4,298,3.5399999999999996e-61,198.0,369,0.8238482384823849,<=>
5890,BSU_08720,PA1008,46.452,155,83,0,1,155,1,155,1.43e-47,149.0,157,0.9872611464968153,<=>
5897,BSU_08790,PA4973,70.847,614,150,2,6,590,12,625,0.0,905.0,590,1.040677966101695,<=>
5898,BSU_08820,PA4236,55.741,479,205,4,5,479,6,481,0.0,550.0,483,0.9917184265010351,<=>
5902,BSU_08830,PA0184,46.8,250,128,2,3,249,14,261,8.14e-81,241.0,255,0.9803921568627451,<=>
5997,BSU_08840,PA3445,31.293,294,198,3,22,314,21,311,3.12e-47,159.0,332,0.8855421686746988,<=>
6008,BSU_08850,PA3443,48.963,241,123,0,35,275,16,256,1.72e-79,238.0,276,0.8731884057971014,<=>
6021,BSU_08860,PA2356,63.736,364,130,1,1,362,1,364,1.97e-173,486.0,376,0.9680851063829787,<=>
6031,BSU_08880,PA4250,46.535,101,42,2,1,89,1,101,5.75e-22,79.7,89,1.1348314606741574,<=>
