,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3941,XNR_RS03825,STM0682,29.31,406,261,9,3,388,2,401,6.070000000000001e-47,162.0,399,1.0175438596491229,<=>
3958,XNR_RS03845,STM1712,58.242,910,343,8,13,913,9,890,0.0,1048.0,915,0.994535519125683,<=>
3963,XNR_RS03875,STM2939,24.876,201,123,8,30,219,29,212,9.39e-08,47.8,221,0.9095022624434389,<=>
3965,XNR_RS03885,STM2941,33.824,340,188,11,7,335,4,317,1.6e-40,144.0,391,0.8695652173913043,<=>
3966,XNR_RS03900,STM2944,24.088,822,469,33,8,746,7,756,3.89e-23,102.0,910,0.9032967032967033,<=>
4055,XNR_RS03930,STM3142,22.936,327,224,7,44,349,23,342,7.88e-16,75.1,378,0.8650793650793651,<=>
4084,XNR_RS04025,STM4465,64.157,332,118,1,1,331,1,332,1.5e-158,444.0,342,0.9707602339181286,<=>
4087,XNR_RS04030,STM4467,48.418,411,197,6,5,410,6,406,1.88e-115,340.0,412,0.9975728155339806,<=>
4094,XNR_RS04130,STM3693,32.018,228,125,6,21,236,20,229,7.27e-16,72.0,247,0.9230769230769231,<=>
4141,XNR_RS04175,STM0442,41.713,537,295,9,35,563,47,573,2.12e-133,400.0,564,0.9521276595744681,<=>
4142,XNR_RS04185,STM3727,50.0,48,24,0,7,54,6,53,3.87e-13,54.3,54,0.8888888888888888,<=>
4261,XNR_RS04215,STM0594,24.382,283,179,11,41,304,22,288,1.58e-08,52.4,347,0.8155619596541787,<=>
4267,XNR_RS04235,STM0848,35.658,631,303,17,12,617,12,564,5.25e-97,307.0,623,1.0128410914927768,<=>
4486,XNR_RS04365,STM3965,51.383,759,349,8,16,768,9,753,0.0,731.0,772,0.9831606217616581,<=>
4487,XNR_RS04380,STM3056,27.746,346,181,15,27,340,8,316,5.95e-07,48.1,398,0.8693467336683417,<=>
4490,XNR_RS04395,STM0353,42.745,765,388,12,13,752,11,750,0.0,536.0,754,1.0145888594164456,<=>
4497,XNR_RS04420,STM0869,39.153,189,114,1,6,194,10,197,7.72e-44,142.0,197,0.9593908629441624,<=>
4499,XNR_RS04425,STM0868,51.989,377,175,3,4,379,8,379,9.340000000000001e-117,343.0,419,0.8997613365155132,<=>
4651,XNR_RS04465,STM3598,30.24,334,197,8,1,320,24,335,2.68e-29,112.0,333,1.003003003003003,<=>
4653,XNR_RS04470,STM3132,39.716,282,153,4,3,283,10,275,1.12e-66,207.0,293,0.962457337883959,<=>
4667,XNR_RS04485,STM2445,39.921,253,140,6,13,257,6,254,1.12e-49,161.0,259,0.9768339768339769,<=>
4723,XNR_RS04560,STM1288,54.035,285,123,3,1,277,1,285,2.6499999999999998e-104,302.0,277,1.0288808664259927,<=>
4734,XNR_RS04625,STM3312,26.201,229,163,3,21,244,29,256,4.91e-17,75.5,254,0.9015748031496063,<=>
5079,XNR_RS04815,STM3261,31.722,331,208,6,1,314,1,330,1.2699999999999999e-45,155.0,331,1.0,<=>
5260,XNR_RS04915,STM2957,26.608,451,261,14,19,439,19,429,7.39e-28,112.0,445,1.0134831460674156,<=>
5270,XNR_RS04945,STM0702,53.333,225,103,2,1,225,1,223,8.11e-78,231.0,231,0.974025974025974,<=>
5328,XNR_RS04955,STM1218,44.545,220,122,0,26,245,5,224,2.85e-57,179.0,247,0.8906882591093117,<=>
5426,XNR_RS04975,STM3731,38.129,139,82,3,12,147,12,149,1.19e-22,85.5,171,0.8128654970760234,<=>
5477,XNR_RS05040,STM2533,36.786,280,154,11,4,268,6,277,6.76e-32,116.0,275,1.018181818181818,<=>
5479,XNR_RS05060,STM2651,25.223,785,451,22,204,944,4,696,5.1e-44,169.0,959,0.8185610010427529,<=>
5572,XNR_RS05250,STM0415,43.919,148,80,1,1,145,1,148,6.51e-41,132.0,170,0.8705882352941177,<=>
5576,XNR_RS05260,STM1821,33.384,659,380,17,13,651,12,631,5.12e-88,285.0,662,0.9954682779456193,<=>
5585,XNR_RS05295,STM4362,39.512,410,231,7,89,493,9,406,4.8600000000000004e-85,266.0,509,0.8055009823182712,<=>
5596,XNR_RS05310,STM3947,33.219,292,166,8,5,287,2,273,1.2499999999999999e-34,124.0,296,0.9864864864864865,<=>
5597,XNR_RS05320,STM4360,39.796,294,172,5,8,296,10,303,9e-56,181.0,312,0.9423076923076923,<=>
5599,XNR_RS05340,STM0670,40.541,444,247,10,22,459,3,435,1.18e-108,329.0,513,0.8654970760233918,<=>
5601,XNR_RS05350,STM2130,28.606,409,225,15,105,463,67,458,8.1e-35,132.0,476,0.8592436974789915,<=>
5770,XNR_RS05405,STM2829,66.873,323,107,0,5,327,6,328,1.19e-162,457.0,374,0.8636363636363636,<=>
5825,XNR_RS05450,STM4048,22.745,255,179,7,43,286,28,275,3.37e-05,41.6,287,0.8885017421602788,<=>
5835,XNR_RS05480,STM0728,32.482,274,158,9,1,258,1,263,2.98e-29,108.0,264,1.0378787878787878,<=>
5839,XNR_RS05500,STM2830,39.726,146,84,4,12,154,17,161,1.8400000000000002e-21,82.8,169,0.863905325443787,<=>
5842,XNR_RS05510,STM0852,32.988,482,257,13,7,477,10,436,8.13e-76,242.0,490,0.9836734693877551,<=>
5918,XNR_RS05570,STM2489,35.036,274,175,2,11,281,2,275,1.17e-47,159.0,307,0.8925081433224755,<=>
5921,XNR_RS05595,STM0064,27.273,275,165,7,4,251,5,271,5.34e-19,80.9,251,1.095617529880478,<=>
5924,XNR_RS05605,STM3282,46.499,714,335,15,17,720,11,687,0.0,567.0,735,0.9714285714285714,<=>
5927,XNR_RS05610,STM3283,55.056,89,40,0,1,89,1,89,5.05e-30,99.8,95,0.9368421052631579,<=>
6127,XNR_RS05655,STM0045,35.873,315,195,4,1,314,1,309,4.33e-60,192.0,321,0.9813084112149533,<=>
6141,XNR_RS05720,STM0242,41.652,569,316,10,6,562,2,566,1.87e-141,418.0,564,1.0088652482269505,<=>
6346,XNR_RS05765,STM2523,46.789,327,173,1,17,343,8,333,3.81e-104,309.0,384,0.8515625,<=>
6349,XNR_RS05775,STM0220,39.698,398,219,7,28,412,2,391,9.57e-79,246.0,419,0.9498806682577565,<=>
6367,XNR_RS05805,STM2792,43.705,421,229,3,22,440,7,421,1.34e-114,340.0,443,0.9503386004514672,<=>
6374,XNR_RS05830,STM1223,37.288,236,144,3,29,263,27,259,4.1599999999999997e-45,149.0,263,0.8973384030418251,<=>
6385,XNR_RS05835,STM1225,38.202,267,154,3,39,303,18,275,2.36e-47,157.0,309,0.8640776699029126,<=>
6393,XNR_RS05840,STM1226,47.988,323,155,4,9,326,18,332,6.299999999999999e-95,286.0,383,0.8433420365535248,<=>
6477,XNR_RS05845,STM0877,28.169,355,220,12,62,399,13,349,5.31e-25,102.0,418,0.8492822966507177,<=>
6492,XNR_RS05865,STM1463,32.812,320,207,5,11,324,6,323,7.71e-49,164.0,342,0.935672514619883,<=>
6498,XNR_RS05885,STM1597,49.583,480,238,3,1,477,1,479,1.89e-161,463.0,481,0.997920997920998,<=>
6705,XNR_RS05930,STM0108,29.091,330,203,10,38,360,22,327,2.16e-33,123.0,360,0.9166666666666666,<=>
6707,XNR_RS05935,STM2525,37.288,354,211,6,18,367,18,364,1.85e-70,223.0,370,0.9567567567567568,<=>
6709,XNR_RS05945,STM0219,42.391,184,106,0,1,184,1,184,6.07e-48,152.0,185,0.9945945945945946,<=>
6710,XNR_RS05950,STM0218,46.983,232,122,1,18,249,11,241,2.0299999999999998e-68,208.0,254,0.9133858267716536,<=>
6712,XNR_RS05955,STM0217,37.906,277,157,5,1,277,1,262,1.5599999999999997e-48,159.0,278,0.9964028776978417,<=>
6715,XNR_RS05970,STM1956,42.478,226,124,1,52,277,20,239,4.31e-54,172.0,279,0.8100358422939068,<=>
6720,XNR_RS05980,STM3899,35.824,522,305,7,1,522,1,492,1.93e-94,294.0,537,0.9720670391061452,<=>
6728,XNR_RS06020,STM2673,51.327,113,55,0,1,113,1,113,6.84e-38,121.0,116,0.9741379310344828,<=>
6729,XNR_RS06025,STM2674,38.431,255,141,5,1,254,1,240,4.48e-50,162.0,273,0.9340659340659341,<=>
6730,XNR_RS06030,STM2675,23.977,171,121,5,3,166,14,182,2.84e-13,62.4,204,0.8382352941176471,<=>
6736,XNR_RS06060,STM2677,50.658,456,211,6,1,446,1,452,3.12e-146,424.0,516,0.8837209302325582,<=>
6740,XNR_RS06070,STM0462,50.0,112,56,0,1,112,1,112,2.4499999999999997e-42,132.0,112,1.0,<=>
6742,XNR_RS06075,STM0463,45.567,406,204,7,2,396,28,427,4.16e-103,310.0,425,0.9552941176470588,<=>
6758,XNR_RS06110,STM1083,43.182,88,48,2,7,93,6,92,2.47e-17,67.4,93,0.946236559139785,<=>
6759,XNR_RS06120,STM3726,36.429,280,167,7,1,280,1,269,4.92e-51,166.0,286,0.9790209790209791,<=>
6762,XNR_RS06145,STM3725,47.771,157,81,1,2,157,3,159,2.01e-51,159.0,159,0.9874213836477987,<=>
6763,XNR_RS06150,STM3572,39.623,159,88,3,3,161,13,163,1.5e-24,92.4,195,0.8153846153846154,<=>
6765,XNR_RS06155,STM3744,36.471,680,377,15,27,696,28,662,2.32e-114,358.0,734,0.9264305177111717,<=>
6774,XNR_RS06170,STM2146,42.353,255,142,4,11,260,7,261,1.67e-53,172.0,274,0.9306569343065694,<=>
6775,XNR_RS06175,STM0419,36.585,328,179,13,9,316,4,322,2.47e-39,138.0,326,1.0061349693251533,<=>
6776,XNR_RS06190,STM0380,39.737,380,191,10,21,388,3,356,2.55e-87,266.0,390,0.9743589743589743,<=>
6778,XNR_RS06195,STM3700,40.061,327,194,2,9,334,10,335,1.01e-71,223.0,336,0.9732142857142857,<=>
6784,XNR_RS06225,STM0110,51.777,197,87,1,2,190,3,199,3.11e-65,196.0,197,1.0,<=>
6787,XNR_RS06230,STM0111,62.391,460,173,0,1,460,1,460,0.0,581.0,472,0.9745762711864406,<=>
6802,XNR_RS06280,STM2415,35.96,495,275,10,12,496,3,465,3.47e-96,296.0,497,0.9959758551307847,<=>
6830,XNR_RS06440,STM0113,28.544,529,319,18,64,576,7,492,1.57e-35,137.0,593,0.8920741989881956,<=>
6831,XNR_RS06445,STM2654,47.942,413,206,2,7,416,20,426,8.73e-134,389.0,454,0.9096916299559471,<=>
6845,XNR_RS06470,STM0112,39.835,364,196,8,1,345,1,360,1.9e-73,229.0,346,1.0520231213872833,<=>
6871,XNR_RS06540,STM0117,40.881,159,93,1,3,160,2,160,4.55e-39,128.0,174,0.9137931034482759,<=>
6874,XNR_RS06545,STM3901,44.118,578,285,8,27,600,1,544,9.23e-162,471.0,615,0.9398373983739837,<=>
6900,XNR_RS06555,STM1135,28.716,296,182,9,28,312,29,306,1.45e-19,84.3,316,0.9367088607594937,<=>
6939,XNR_RS06625,STM2427,40.517,696,373,8,21,712,11,669,3.6100000000000005e-160,476.0,728,0.9560439560439561,<=>
6953,XNR_RS06655,STM1234,37.802,373,211,11,6,369,15,375,1.47e-62,202.0,381,0.979002624671916,<=>
6956,XNR_RS06665,STM2543,35.733,389,232,9,3,385,6,382,1.08e-63,206.0,389,1.0,<=>
6959,XNR_RS06680,STM0205,35.354,198,122,4,12,206,4,198,7.21e-20,81.3,223,0.8878923766816144,<=>
6961,XNR_RS06685,STM1742,55.312,320,140,3,3,321,11,328,6.6800000000000005e-121,349.0,357,0.896358543417367,<=>
7124,XNR_RS06695,STM0851,39.286,280,156,3,38,317,38,303,5.9e-63,199.0,317,0.8832807570977917,<=>
7131,XNR_RS06700,STM3629,44.643,336,182,2,1,332,1,336,9.05e-96,285.0,334,1.0059880239520957,<=>
7137,XNR_RS06705,STM3630,29.511,532,329,15,43,556,30,533,3.25e-59,202.0,558,0.953405017921147,<=>
7143,XNR_RS06725,STM3055,39.221,385,192,13,6,374,3,361,1.7700000000000001e-66,212.0,374,1.0294117647058822,<=>
7144,XNR_RS06730,STM3054,52.459,122,55,2,1,119,1,122,7.190000000000001e-43,134.0,125,0.976,<=>
7145,XNR_RS06735,STM2555,54.964,413,174,4,13,419,10,416,3.87e-154,439.0,423,0.9763593380614657,<=>
7147,XNR_RS06740,STM3240,53.362,461,200,8,3,458,2,452,2.1100000000000002e-160,458.0,460,1.0021739130434784,<=>
7150,XNR_RS06755,STM0706,48.195,554,273,6,7,550,5,554,4.7e-155,452.0,554,1.0,<=>
7192,XNR_RS06775,STM0703,35.034,882,507,18,3,835,22,886,2.0899999999999998e-128,404.0,841,1.0487514863258025,<=>
7234,XNR_RS06790,STM0115,28.239,301,207,3,9,305,18,313,2.6500000000000004e-27,106.0,331,0.9093655589123867,<=>
7249,XNR_RS06840,STM0070,37.945,253,145,5,2,246,4,252,5.6499999999999996e-42,141.0,255,0.9921568627450981,<=>
7253,XNR_RS06855,STM1558,52.044,636,252,15,4,625,12,608,0.0,600.0,719,0.8845618915159944,<=>
7608,XNR_RS06955,STM3614,46.778,419,214,5,13,426,9,423,8.76e-124,364.0,467,0.8972162740899358,<=>
7636,XNR_RS06965,STM0626,33.641,217,141,2,30,243,7,223,4.0600000000000004e-35,122.0,246,0.8821138211382114,<=>
7658,XNR_RS06970,STM4062,40.176,341,179,5,2,341,4,320,4.14e-78,239.0,341,1.0,<=>
7659,XNR_RS06975,STM2338,38.122,724,399,18,1,688,1,711,2.18e-139,422.0,691,1.0477568740955137,<=>
7662,XNR_RS06980,STM2337,47.462,394,196,9,12,400,6,393,6.58e-111,329.0,425,0.9270588235294117,<=>
7666,XNR_RS06985,STM1888,43.182,484,246,9,1,467,5,476,5.15e-106,321.0,474,1.021097046413502,<=>
7672,XNR_RS07090,STM2813,26.351,148,90,4,24,152,29,176,4.6e-07,44.3,158,0.9367088607594937,<=>
7702,XNR_RS07110,STM1096,43.946,223,118,3,1,219,23,242,1.57e-57,179.0,221,1.009049773755656,<=>
7731,XNR_RS07130,STM3019,47.545,387,200,3,10,395,5,389,4.7699999999999995e-108,320.0,400,0.9675,<=>
7918,XNR_RS07240,STM3864,30.435,115,79,1,1,115,1,114,1.95e-10,52.0,124,0.9274193548387096,<=>
7919,XNR_RS07245,STM3865,61.571,471,168,4,9,477,1,460,0.0,573.0,480,0.98125,<=>
7925,XNR_RS07250,STM3866,35.395,291,174,6,9,296,8,287,1.11e-51,169.0,305,0.9540983606557377,<=>
7926,XNR_RS07255,STM3867,51.19,504,226,3,4,496,1,495,6.44e-177,505.0,530,0.9509433962264151,<=>
7933,XNR_RS07275,STM3871,28.182,220,116,7,76,273,71,270,5.03e-15,70.5,275,0.8,<=>
7936,XNR_RS07295,STM3402,31.319,182,117,5,20,197,13,190,5.68e-12,59.3,215,0.8465116279069768,<=>
7938,XNR_RS07300,STM1775,32.364,275,170,7,10,277,9,274,2.23e-30,112.0,281,0.9786476868327402,<=>
7942,XNR_RS07305,STM1776,46.429,364,167,6,5,357,9,355,6.67e-106,312.0,358,1.0167597765363128,<=>
7945,XNR_RS07310,STM4096,53.846,65,29,1,1,65,1,64,6.199999999999999e-24,82.8,73,0.8904109589041096,<=>
7951,XNR_RS07325,STM0003,29.26,311,196,8,11,301,2,308,1.08e-21,90.1,305,1.019672131147541,<=>
7958,XNR_RS07340,STM3013,31.85,427,248,18,55,462,17,419,1.3200000000000001e-33,128.0,463,0.9222462203023758,<=>
7985,XNR_RS07365,STM0148,30.303,330,187,13,36,345,9,315,5.6900000000000005e-31,116.0,355,0.9295774647887324,<=>
7986,XNR_RS07370,STM4519,49.115,452,229,1,9,459,3,454,1.32e-147,426.0,471,0.9596602972399151,<=>
8019,XNR_RS07495,STM0450,42.007,807,421,12,11,802,9,783,0.0,577.0,803,1.0049813200498132,<=>
