,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
611,Rv0205,STM3582,26.316,342,224,8,23,354,12,335,4.32e-16,75.5,367,0.9318801089918256,<=>
614,Rv0208,STM3109,36.681,229,135,4,27,252,16,237,1.63e-43,145.0,263,0.870722433460076,<=>
615,Rv0212,STM4580,28.406,345,213,12,4,319,67,406,1.12e-36,133.0,323,1.068111455108359,<=>
631,Rv0222,STM0070,42.169,249,134,5,22,261,13,260,8.2e-47,154.0,262,0.950381679389313,<=>
649,Rv0230,STM3550,25.496,353,211,10,4,319,5,342,1.16e-20,88.2,326,1.0828220858895705,<=>
654,Rv0234,STM1524,45.011,451,245,1,59,509,11,458,1.34e-123,367.0,511,0.8825831702544031,<=>
682,Rv0243,STM2389,36.866,434,255,7,14,440,14,435,1.9199999999999998e-74,237.0,440,0.9863636363636363,<=>
695,Rv0252,STM3474,49.403,838,406,6,16,845,6,833,0.0,801.0,853,0.9824150058616647,<=>
703,Rv0253,STM3475,43.878,98,53,2,10,106,4,100,1.92e-23,84.3,118,0.8305084745762712,<=>
704,Rv0254,STM2018,38.83,188,93,5,1,174,1,180,2.65e-29,103.0,174,1.0804597701149425,<=>
705,Rv0255,STM2019,42.69,513,254,12,2,484,3,505,1.4e-120,360.0,494,1.0384615384615385,<=>
710,Rv0263,STM0713,34.397,282,171,6,4,278,2,276,6.33e-37,130.0,300,0.94,<=>
711,Rv0264,STM0712,33.014,209,128,5,7,207,6,210,1.73e-26,98.6,210,0.9952380952380953,<=>
713,Rv0267,STM1765,39.738,458,239,7,24,455,15,461,4.0299999999999997e-91,281.0,463,0.9892008639308856,<=>
747,Rv0317,STM3553,28.163,245,145,7,12,241,10,238,4.69e-09,52.4,256,0.95703125,<=>
748,Rv0321,STM2121,43.158,190,98,3,1,181,1,189,3.5699999999999996e-42,137.0,190,1.0,<=>
750,Rv0322,STM3921,29.888,358,222,10,4,347,7,349,3.2300000000000004e-33,126.0,443,0.8081264108352144,<=>
758,Rv0328,STM0477,26.087,184,122,5,2,177,7,184,2.41e-05,40.4,200,0.92,<=>
763,Rv0334,STM2095,60.49,286,112,1,2,286,5,290,1.2300000000000002e-129,367.0,288,0.9930555555555556,<=>
768,Rv0337,STM2331,61.75,400,152,1,30,429,6,404,0.0,545.0,429,0.9324009324009324,<=>
791,Rv0350,STM0012,53.727,644,256,6,1,616,1,630,0.0,648.0,625,1.0304,<=>
796,Rv0351,STM2681,25.854,205,120,8,1,186,1,192,4.5e-08,48.9,235,0.8723404255319149,<=>
803,Rv0357,STM4366,50.824,425,206,3,4,426,5,428,2.82e-154,441.0,432,0.9837962962962963,<=>
804,Rv0363,STM3068,40.95,337,176,8,16,336,25,354,2.4699999999999997e-74,231.0,344,0.9796511627906976,<=>
807,Rv0364,STM2367,39.487,195,117,1,24,217,25,219,1.2699999999999999e-48,156.0,227,0.8590308370044053,<=>
827,Rv0382,STM3733,28.042,189,116,8,4,176,3,187,1.48e-08,49.3,179,1.0558659217877095,<=>
828,Rv0384,STM2660,55.726,847,361,3,7,841,7,851,0.0,927.0,848,0.9988207547169812,<=>
842,Rv0389,STM1883,41.935,403,207,9,18,414,9,390,2.81e-81,252.0,419,0.9618138424821002,<=>
847,Rv0392,STM1211,28.029,421,260,14,16,409,7,411,4.2400000000000004e-33,127.0,470,0.8957446808510638,<=>
863,Rv0408,STM2338,37.552,719,401,17,4,685,2,709,1.52e-131,402.0,690,1.0420289855072464,<=>
866,Rv0409,STM2057,42.025,395,210,3,1,379,1,392,1.9500000000000002e-97,293.0,385,1.025974025974026,<=>
878,Rv0414,STM4163,36.923,195,108,4,23,214,20,202,1.32e-22,88.6,222,0.8783783783783784,<=>
881,Rv0417,STM4160,49.593,246,123,1,6,250,2,247,2.17e-73,221.0,252,0.9761904761904762,<=>
884,Rv0422,STM2146,40.392,255,147,4,7,258,7,259,5.2699999999999996e-52,167.0,265,0.9622641509433962,<=>
886,Rv0423,STM4164,57.825,607,160,5,22,543,31,626,0.0,687.0,547,1.1096892138939671,<=>
893,Rv0427,STM1302,29.412,272,171,7,24,284,1,262,2.5200000000000003e-27,104.0,291,0.9347079037800687,<=>
894,Rv0429,STM3406,34.969,163,89,5,1,162,1,147,8.599999999999999e-24,89.7,197,0.8274111675126904,<=>
898,Rv0433,STM0583,26.923,364,253,3,11,367,5,362,1.93e-43,152.0,376,0.9680851063829787,<=>
901,Rv0438,STM0846,35.417,384,233,4,22,401,31,403,6.0100000000000005e-59,194.0,405,0.9481481481481482,<=>
912,Rv0440,STM4330,59.506,526,211,2,2,525,3,528,0.0,598.0,540,0.9740740740740741,<=>
919,Rv0458,STM3680,67.729,502,162,0,6,507,11,512,0.0,728.0,507,0.9901380670611439,<=>
929,Rv0462,STM0154,38.266,473,264,12,6,463,9,468,8.86e-81,255.0,464,1.019396551724138,<=>
937,Rv0467,STM4184,61.827,427,152,6,11,427,9,434,0.0,528.0,428,0.9976635514018691,<=>
946,Rv0473,STM4516,32.308,390,237,7,84,454,36,417,1.07e-54,185.0,456,0.8552631578947368,<=>
950,Rv0480,STM0631,33.594,256,147,5,17,267,17,254,4.13e-40,137.0,280,0.9142857142857143,<=>
953,Rv0482,STM4137,33.898,354,198,14,21,366,5,330,1.97e-41,145.0,369,0.959349593495935,<=>
954,Rv0484,STM1511,39.583,240,138,3,10,242,2,241,7.43e-49,158.0,251,0.9561752988047809,<=>
967,Rv0485,STM0682,21.849,357,263,8,39,387,20,368,2.82e-15,74.3,438,0.815068493150685,<=>
973,Rv0488,STM3066,40.805,174,99,3,8,178,19,191,9.579999999999999e-30,106.0,201,0.8656716417910447,<=>
974,Rv0489,STM0772,52.489,221,103,1,6,224,5,225,3.46e-81,241.0,249,0.8875502008032129,<=>
1046,Rv0500,STM0386,33.916,286,164,5,7,290,4,266,3.25e-40,138.0,295,0.9694915254237289,<=>
1049,Rv0501,STM0932,25.97,335,207,15,26,333,3,323,3.05e-08,51.6,376,0.8909574468085106,<=>
1055,Rv0509,STM1777,31.555,431,268,8,1,422,1,413,9.39e-56,188.0,468,0.9209401709401709,<=>
1056,Rv0510,STM3938,43.45,313,164,4,1,309,10,313,7.1400000000000005e-65,204.0,309,1.0129449838187703,<=>
1059,Rv0512,STM0372,47.634,317,162,3,9,325,6,318,1e-92,276.0,329,0.9635258358662614,<=>
1062,Rv0522,STM2793,45.255,411,220,4,1,406,21,431,1.92e-115,343.0,434,0.9470046082949308,<=>
1073,Rv0524,STM0202,50.67,448,188,7,18,458,4,425,2.1799999999999998e-141,409.0,462,0.9696969696969697,<=>
1085,Rv0533,STM1193,35.737,319,198,4,15,332,5,317,6.51e-58,187.0,335,0.9522388059701492,<=>
1086,Rv0534,STM4090,35.816,282,157,5,7,271,13,287,9.94e-40,138.0,292,0.9657534246575342,<=>
1114,Rv0548,STM2307,48.772,285,127,5,29,312,17,283,6.59e-81,244.0,314,0.9076433121019108,<=>
1126,Rv0552,STM1472,24.101,556,361,15,6,532,36,559,4.11e-24,103.0,534,1.0411985018726593,<=>
1135,Rv0558,STM3970,43.363,226,117,2,13,227,25,250,3.1100000000000002e-58,182.0,234,0.9658119658119658,<=>
1152,Rv0562,STM3305,35.294,289,177,8,50,333,38,321,1.21e-45,155.0,335,0.8626865671641791,<=>
1154,Rv0563,STM1844,29.278,263,161,7,35,282,36,288,1.0799999999999999e-24,97.8,286,0.9195804195804196,<=>
1158,Rv0566,STM0435,43.478,161,88,3,5,163,9,168,2.08e-37,123.0,163,0.9877300613496932,<=>
1163,Rv0573,STM1004,27.778,378,220,19,10,347,13,377,3.3e-10,58.5,463,0.816414686825054,<=>
1164,Rv0575,STM2175,24.375,320,224,9,19,326,23,336,2.35e-10,58.5,388,0.8247422680412371,<=>
1166,Rv0586,STM3888,28.23,209,144,2,17,222,20,225,1.1e-11,59.7,240,0.8708333333333333,<=>
1213,Rv0602,STM4292,40.0,220,128,1,23,242,1,216,2.22e-46,151.0,253,0.8695652173913043,<=>
1246,Rv0620,STM0774,36.096,374,215,8,2,362,20,382,1.9799999999999998e-61,199.0,363,1.0303030303030303,<=>
1247,Rv0627,PSLT106,31.304,115,71,3,9,118,5,116,2.8e-05,38.5,135,0.8518518518518519,<=>
1248,Rv0629,STM2993,36.968,587,309,17,33,565,21,600,9.490000000000001e-77,252.0,575,1.0208695652173914,<=>
1255,Rv0631,STM2996,28.443,1111,649,30,3,1025,2,1054,4.25e-98,333.0,1097,1.0127620783956244,<=>
1262,Rv0640,STM4149,61.151,139,53,1,5,142,3,141,5.48e-58,174.0,142,0.9788732394366197,<=>
1263,Rv0641,STM4150,49.333,225,114,0,1,225,1,225,2.44e-66,202.0,235,0.9574468085106383,<=>
1271,Rv0650,STM3336,37.5,256,143,6,1,252,1,243,6.259999999999999e-23,93.2,302,0.847682119205298,<=>
1276,Rv0651,STM4151,30.723,166,104,2,5,169,7,162,9.51e-19,76.3,178,0.9325842696629213,<=>
1277,Rv0652,STM4152,48.819,127,57,2,4,130,3,121,9.66e-18,70.9,130,0.9769230769230769,<=>
1370,Rv0670,STM2203,28.626,262,158,9,3,236,4,264,1.25e-17,77.4,252,1.0396825396825398,<=>
1371,Rv0672,STM4377,43.774,514,275,8,3,509,4,510,6.970000000000001e-132,392.0,542,0.948339483394834,<=>
1382,Rv0682,STM3448,69.355,124,38,0,1,124,1,124,8.719999999999999e-61,179.0,124,1.0,<=>
1383,Rv0683,STM3447,53.205,156,73,0,1,156,1,156,3.5400000000000004e-58,175.0,156,1.0,<=>
1384,Rv0684,STM3446,58.764,696,278,3,8,695,5,699,0.0,809.0,701,0.992867332382311,<=>
1394,Rv0685,STM4146,74.495,396,97,3,1,395,1,393,0.0,577.0,396,1.0,<=>
1429,Rv0700,STM3441,63.0,100,37,0,1,100,1,100,8.52e-43,132.0,101,0.9900990099009901,<=>
1430,Rv0701,STM3440,51.196,209,99,1,5,213,3,208,2.9999999999999997e-67,203.0,217,0.9631336405529954,<=>
1432,Rv0703,STM3438,38.462,91,54,2,10,99,10,99,1.84e-11,53.1,100,0.91,<=>
1433,Rv0704,STM3437,56.044,273,117,3,1,272,1,271,7.57e-106,306.0,280,0.975,<=>
1434,Rv0705,STM3436,69.88,83,25,0,1,83,1,83,1.3899999999999999e-40,126.0,93,0.8924731182795699,<=>
1437,Rv0708,STM3433,48.507,134,68,1,1,134,1,133,2.17e-43,136.0,138,0.9710144927536232,<=>
1443,Rv0714,STM3430,66.667,123,40,1,1,122,1,123,6.04e-55,164.0,122,1.0081967213114753,<=>
1444,Rv0715,STM3429,41.905,105,55,4,2,105,4,103,1.4e-17,68.9,105,1.0,<=>
1445,Rv0716,STM3428,56.497,177,77,0,10,186,3,179,1.03e-76,224.0,187,0.946524064171123,<=>
1447,Rv0718,STM3426,47.328,131,67,2,1,131,1,129,2.8e-41,130.0,132,0.9924242424242424,<=>
1448,Rv0719,STM3425,44.318,176,97,1,1,176,1,175,1.2799999999999999e-48,153.0,179,0.9832402234636871,<=>
1451,Rv0722,STM3422,51.852,54,26,0,4,57,5,58,9.36e-13,53.9,65,0.8307692307692308,<=>
1452,Rv0723,STM3421,40.816,147,80,5,3,145,1,144,3.89e-19,75.5,146,1.0068493150684932,<=>
1457,Rv0727,STM2974,35.135,185,116,2,17,201,16,196,4.05e-32,113.0,218,0.8486238532110092,<=>
1468,Rv0729,STM4072,25.403,496,277,23,8,427,15,493,1.67e-07,50.4,448,1.1071428571428572,<=>
1475,Rv0732,STM3420,41.876,437,226,10,13,441,18,434,4.86e-96,293.0,441,0.9909297052154195,<=>
1476,Rv0733,STM0488,39.153,189,80,2,1,158,1,185,3.91e-40,132.0,181,1.0441988950276244,<=>
1480,Rv0751,STM3248,33.333,285,179,3,4,284,5,282,2.06e-44,150.0,294,0.9693877551020408,<=>
1484,Rv0752,STM1356,32.861,353,223,8,31,380,33,374,1.78e-41,147.0,390,0.9051282051282051,<=>
1489,Rv0753,STM4421,50.984,508,235,3,5,509,4,500,2.17e-179,510.0,510,0.996078431372549,<=>
1541,Rv0758,STM1095,27.593,482,300,17,8,471,3,453,6.58e-29,115.0,485,0.9938144329896907,<=>
1585,Rv0768,STM2791,37.448,478,281,8,12,484,14,478,1.06e-86,271.0,489,0.9775051124744376,<=>
1611,Rv0770,STM2918,33.696,276,166,8,9,278,8,272,1.35e-22,92.4,295,0.9355932203389831,<=>
1614,Rv0772,STM4175,42.691,431,227,6,1,417,1,425,9.84e-102,306.0,422,1.0213270142180095,<=>
1644,Rv0792,STM3602,27.854,219,151,3,16,231,7,221,2.33e-16,73.6,269,0.8141263940520446,<=>
1663,Rv0799,STM2446,37.5,296,178,6,11,306,8,296,1.2499999999999999e-55,180.0,335,0.8835820895522388,<=>
1667,Rv0808,STM2362,38.494,478,255,14,35,486,2,466,1.09e-93,291.0,527,0.9070208728652751,<=>
1669,Rv0809,STM2499,46.201,329,175,2,17,345,7,333,3.41e-101,300.0,364,0.9038461538461539,<=>
1691,Rv0820,STM3854,53.725,255,111,2,4,258,10,257,4.61e-100,290.0,258,0.9883720930232558,<=>
1771,Rv0821,STM3853,20.952,210,158,3,5,210,14,219,4e-11,57.8,213,0.9859154929577465,<=>
1772,Rv0823,STM3384,32.5,320,204,4,13,332,1,308,1.89e-49,166.0,389,0.8226221079691517,<=>
1777,Rv0838,STM1599,27.155,232,118,8,66,254,33,256,1.07e-16,74.3,256,0.90625,<=>
1785,Rv0840,STM1380,25.758,264,191,4,24,282,31,294,9.73e-24,95.1,286,0.9230769230769231,<=>
1840,Rv0853,STM2405,47.601,542,270,7,14,550,5,537,2.03e-166,481.0,560,0.9678571428571429,<=>
1849,Rv0858,STM0603,38.144,388,229,2,4,391,10,386,1.3600000000000001e-80,249.0,397,0.9773299748110831,<=>
1864,Rv0860,STM2388,34.214,719,425,19,13,719,14,696,1.31e-96,311.0,720,0.9986111111111111,<=>
1874,Rv0869,STM0802,35.0,340,199,9,29,360,4,329,6.889999999999999e-48,162.0,360,0.9444444444444444,<=>
1875,Rv0870,STM1074,38.06,134,74,2,1,125,1,134,3.68e-24,87.8,129,1.0387596899224807,<=>
1890,Rv0884,STM0977,22.039,363,251,12,21,367,6,352,9.67e-08,50.4,376,0.9654255319148937,<=>
1911,Rv0896,STM0730,52.941,425,196,4,1,425,1,421,6.769999999999999e-165,468.0,431,0.9860788863109049,<=>
1948,Rv0903,STM4059,40.351,228,128,5,12,233,3,228,1.44e-37,128.0,236,0.9661016949152542,<=>
1988,Rv0917,STM0074,26.535,505,336,12,19,506,10,496,9.18e-40,149.0,593,0.851602023608769,<=>
1992,Rv0919,STM3651,49.682,157,77,1,1,155,1,157,3.29e-52,161.0,166,0.9457831325301205,<=>
1997,Rv0924,STM2408,44.963,407,213,6,26,428,12,411,4.61e-107,320.0,428,0.9509345794392523,<=>
2015,Rv0930,STM3855,35.54,287,176,5,20,305,17,295,1.11e-45,154.0,308,0.9318181818181818,<=>
2022,Rv0932,STM3857,33.113,302,170,11,74,365,53,332,5.05e-28,109.0,370,0.8162162162162162,<=>
2104,Rv0935,STM3856,36.452,310,178,2,21,330,25,315,1.24e-60,194.0,338,0.9171597633136095,<=>
2135,Rv0946,STM4221,51.083,554,247,8,10,550,7,549,0.0,550.0,553,1.0018083182640145,<=>
2136,Rv0949,STM3951,39.148,751,417,13,19,768,6,717,7.66e-156,468.0,771,0.9740596627756161,<=>
2144,Rv0951,STM0738,40.519,385,214,5,1,377,1,378,6.22e-84,258.0,387,0.9948320413436692,<=>
2145,Rv0952,STM0739,54.77,283,115,4,4,284,1,272,8.17e-99,289.0,303,0.933993399339934,<=>
2148,Rv0956,STM2500,33.971,209,121,3,14,212,2,203,9.22e-34,117.0,215,0.9720930232558139,<=>
2152,Rv0957,STM4176,43.233,532,281,10,7,523,4,529,3.89e-146,427.0,523,1.0172084130019121,<=>
2156,Rv0969,STM0353,49.17,663,306,9,128,763,91,749,0.0,555.0,770,0.861038961038961,<=>
2167,Rv0972,STM0857,33.249,394,241,8,7,388,4,387,1.26e-66,213.0,388,1.0154639175257731,<=>
2247,Rv0985,STM3410,33.824,136,81,4,1,128,3,137,3.65e-11,54.7,151,0.9006622516556292,<=>
2248,Rv0986,STM0507,42.661,218,125,0,7,224,7,224,2.1600000000000002e-57,179.0,248,0.8790322580645161,<=>
2337,Rv0993,STM1752,38.87,301,168,7,12,305,11,302,4.6500000000000005e-56,181.0,306,0.9836601307189542,<=>
2342,Rv0995,STM1167,27.717,184,126,3,3,183,8,187,1.12e-18,77.4,203,0.9064039408866995,<=>
2347,Rv1001,STM4467,44.665,403,206,7,9,400,8,404,1.03e-96,292.0,402,1.0024875621890548,<=>
2349,Rv1005,STM1824,37.057,367,202,8,94,440,92,449,8.17e-52,178.0,458,0.8013100436681223,<=>
2356,Rv1008,STM1202,35.338,266,161,5,1,263,3,260,3.65e-44,147.0,264,1.0075757575757576,<=>
2359,Rv1010,STM0090,34.351,262,155,5,31,288,12,260,2.16e-41,142.0,317,0.8264984227129337,<=>
2370,Rv1014,STM1783,39.572,187,112,1,6,191,13,199,7.33e-35,119.0,191,0.9790575916230366,<=>
2372,Rv1017,STM1780,43.492,315,173,4,11,323,3,314,4.8300000000000005e-80,243.0,326,0.9662576687116564,<=>
2373,Rv1018,STM3862,38.298,470,255,9,8,466,7,452,2.63e-93,288.0,495,0.9494949494949495,<=>
2386,Rv1023,STM2952,55.294,425,181,4,1,417,1,424,2.1800000000000002e-156,446.0,429,0.9906759906759907,<=>
2389,Rv1027,STM0702,50.0,224,111,1,1,224,1,223,1.0999999999999999e-74,223.0,226,0.9911504424778761,<=>
2421,Rv1028,STM0703,31.808,896,541,16,14,860,10,884,2.38e-128,404.0,860,1.041860465116279,<=>
2443,Rv1029,STM0706,49.736,569,274,4,1,569,1,557,9.13e-179,513.0,571,0.9964973730297724,<=>
2444,Rv1030,STM0705,64.14,686,233,4,27,709,7,682,0.0,821.0,709,0.9675599435825106,<=>
2450,Rv1031,STM0704,46.237,186,98,2,5,189,4,188,1.13e-46,149.0,189,0.9841269841269841,<=>
2539,Rv1063,STM1754,30.723,332,182,5,16,344,5,291,3.8899999999999997e-48,162.0,360,0.9222222222222223,<=>
2548,Rv1074,STM3982,41.889,413,205,6,1,404,1,387,2.11e-96,290.0,405,1.019753086419753,<=>
2558,Rv1079,STM4100,43.883,376,207,2,15,387,6,380,3e-100,300.0,388,0.9690721649484536,<=>
2561,Rv1080,STM3299,36.667,150,89,4,5,151,2,148,6.38e-19,75.9,164,0.9146341463414634,<=>
2565,Rv1092,STM4139,53.055,311,135,2,8,311,10,316,1.2600000000000001e-117,338.0,312,0.9967948717948718,<=>
2572,Rv1098,STM1469,51.126,444,209,3,11,447,5,447,2.61e-147,426.0,474,0.9367088607594937,<=>
2575,Rv1099,STM4085,43.692,325,169,3,31,342,3,326,2.47e-86,261.0,362,0.8977900552486188,<=>
2583,Rv1108,STM2512,30.822,438,242,10,24,414,25,448,3.69e-52,178.0,415,1.0554216867469879,<=>
2585,Rv1112,STM1784,50.138,363,175,3,1,357,1,363,8.440000000000001e-122,353.0,357,1.0168067226890756,<=>
2600,Rv1130,STM0370,26.714,423,274,11,100,503,70,475,1.45e-19,88.6,526,0.8041825095057035,<=>
2601,Rv1131,STM0369,37.978,366,224,2,25,387,15,380,2.43e-75,236.0,393,0.9312977099236641,<=>
2603,Rv1133,STM3965,48.153,758,362,11,16,757,9,751,0.0,683.0,759,0.9986824769433466,<=>
2612,Rv1143,STM0072,27.378,347,222,12,3,329,10,346,6.08e-18,81.3,360,0.9638888888888889,<=>
2623,Rv1151,STM1221,35.146,239,136,7,2,232,42,269,1.5300000000000002e-37,129.0,237,1.0084388185654007,<=>
2635,Rv1160,STM1301,37.19,121,72,3,1,119,1,119,5.48e-14,62.0,141,0.8581560283687943,<=>
2640,Rv1161,STM1577,47.126,1235,624,15,11,1225,1,1226,0.0,1159.0,1232,1.0024350649350648,<=>
2662,Rv1162,STM1578,56.008,491,205,5,1,488,1,483,0.0,584.0,558,0.8799283154121864,<=>
2682,Rv1164,STM1761,31.081,222,147,6,10,229,8,225,4.67e-29,106.0,246,0.9024390243902439,<=>
2683,Rv1165,STM4009,45.572,621,310,7,3,620,5,600,0.0,527.0,628,0.9888535031847133,<=>
2695,Rv1175,STM3219,54.086,673,303,3,5,674,3,672,0.0,719.0,674,0.9985163204747775,<=>
2700,Rv1178,STM2402,30.789,380,228,9,5,357,16,387,1.0699999999999999e-41,147.0,362,1.0497237569060773,<=>
2741,Rv1200,STM3609,39.906,426,245,4,2,422,21,440,2.86e-86,267.0,425,1.0023529411764707,<=>
2753,Rv1202,STM4120,25.849,383,227,13,9,350,9,375,9.55e-08,50.1,354,1.0819209039548023,<=>
2765,Rv1210,STM3642,43.455,191,99,4,6,192,1,186,1.43e-50,159.0,204,0.9362745098039216,<=>
2771,Rv1213,STM3536,41.278,407,230,5,2,400,14,419,1.2e-107,321.0,404,1.0074257425742574,<=>
2863,Rv1229,STM2154,34.174,357,208,8,18,369,13,347,9.24e-50,169.0,390,0.9153846153846154,<=>
2872,Rv1237,STM4227,31.868,273,163,6,21,274,28,296,3.18e-31,114.0,274,0.9963503649635036,<=>
2885,Rv1238,STM4230,48.955,335,151,6,1,329,1,321,3.59e-105,312.0,393,0.8524173027989822,<=>
3016,Rv1253,STM3280,45.664,565,257,4,6,533,16,567,3.97e-162,474.0,563,1.0035523978685612,<=>
3029,Rv1262,STM1205,28.205,117,79,2,3,116,5,119,1.03e-06,42.4,144,0.8125,<=>
3030,Rv1272,STM0984,33.078,523,341,4,116,630,56,577,7.429999999999999e-91,290.0,631,0.8288431061806656,<=>
3189,Rv1281,STM0848,45.041,615,278,9,4,610,12,574,3.68e-154,454.0,612,1.0049019607843137,<=>
3348,Rv1282,STM1744,40.0,275,159,3,13,284,31,302,2.74e-57,183.0,291,0.9450171821305842,<=>
3361,Rv1285,STM2935,53.135,303,133,4,36,332,3,302,4.62e-100,294.0,332,0.9126506024096386,<=>
3374,Rv1292,STM1909,26.601,609,351,25,5,550,2,577,1.04e-30,123.0,550,1.1072727272727272,<=>
3376,Rv1293,STM3013,27.854,438,259,14,31,446,17,419,3.6199999999999995e-30,118.0,447,0.9798657718120806,<=>
3384,Rv1296,STM0003,29.893,281,165,10,19,281,8,274,5.47e-19,82.8,316,0.8892405063291139,<=>
3390,Rv1298,STM4096,53.846,65,29,1,1,65,1,64,1.76e-22,79.3,80,0.8125,<=>
3392,Rv1299,STM1776,43.642,346,183,3,5,345,6,344,3.7699999999999996e-91,275.0,357,0.969187675070028,<=>
3395,Rv1300,STM1775,31.716,268,167,10,41,302,18,275,2.5000000000000002e-21,89.0,325,0.8246153846153846,<=>
3399,Rv1301,STM1720,29.231,195,125,8,9,197,11,198,1.72e-12,61.2,217,0.8986175115207373,<=>
3401,Rv1302,STM3918,27.515,338,198,11,30,358,7,306,4.03e-19,85.1,404,0.8366336633663366,<=>
3403,Rv1304,STM3871,31.646,237,146,7,24,249,40,271,1.41e-26,101.0,250,0.948,<=>
3407,Rv1308,STM3867,50.775,516,235,3,4,508,1,508,0.0,521.0,549,0.9398907103825137,<=>
3413,Rv1309,STM3866,35.43,302,176,6,3,301,2,287,8.629999999999999e-54,174.0,305,0.9901639344262295,<=>
3414,Rv1310,STM3865,59.179,463,184,2,20,482,3,460,0.0,554.0,486,0.9526748971193416,<=>
3422,Rv1315,STM3307,45.192,416,225,3,3,416,2,416,3.08e-106,317.0,418,0.9952153110047847,<=>
3430,Rv1323,STM3019,45.078,386,211,1,1,386,5,389,5.37e-101,302.0,389,0.9922879177377892,<=>
3436,Rv1326,STM3538,49.515,721,340,10,22,728,13,723,0.0,664.0,731,0.9863201094391245,<=>
3445,Rv1329,STM1821,33.385,641,376,18,15,639,11,616,2.5e-82,270.0,664,0.9653614457831325,<=>
3455,Rv1338,STM4131,33.755,237,145,5,2,234,18,246,3.55e-25,98.6,271,0.8745387453874539,<=>
3458,Rv1340,STM3734,56.78,236,101,1,4,239,2,236,1.69e-87,257.0,259,0.9111969111969112,<=>
3635,Rv1350,STM2445,40.161,249,140,2,5,244,4,252,9.42e-51,164.0,247,1.008097165991903,<=>
3700,Rv1381,STM0523,28.972,428,272,10,13,421,17,431,3.8700000000000004e-47,165.0,430,0.9953488372093023,<=>
3703,Rv1383,STM0066,45.337,386,183,6,1,371,2,374,1.43e-99,297.0,376,1.0265957446808511,<=>
3707,Rv1384,STM0067,52.547,1119,469,17,1,1107,1,1069,0.0,1102.0,1115,1.0035874439461883,<=>
3709,Rv1389,STM3740,36.413,184,113,2,19,200,2,183,1.86e-39,131.0,208,0.8846153846153846,<=>
3710,Rv1391,STM3730,39.461,408,227,9,9,411,7,399,1.96e-66,214.0,418,0.9760765550239234,<=>
3711,Rv1392,STM3090,60.202,397,138,7,6,402,4,380,1.53e-158,449.0,403,0.9851116625310173,<=>
3721,Rv1399,STM4032,32.558,258,161,4,51,305,45,292,2.2800000000000002e-33,122.0,319,0.8087774294670846,<=>
3725,Rv1400,STM0490,27.969,261,181,3,52,310,56,311,3.9300000000000005e-27,105.0,320,0.815625,<=>
3743,Rv1406,STM3407,38.255,298,181,2,1,298,5,299,1.6799999999999998e-54,177.0,312,0.9551282051282052,<=>
