,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
1424,XNR_RS02805,SACI_RS10975,28.819,288,152,8,4,290,6,241,3.31e-29,109.0,328,0.8780487804878049,<=>
1427,XNR_RS02810,SACI_RS10980,48.193,166,68,3,16,181,11,158,6.94e-50,155.0,181,0.9171270718232044,<=>
1431,XNR_RS02820,SACI_RS08150,25.862,174,122,3,11,184,9,175,3.8600000000000003e-22,85.1,200,0.87,<=>
1479,XNR_RS02925,SACI_RS08140,42.138,318,161,9,4,319,1,297,1.84e-76,233.0,331,0.9607250755287009,<=>
1493,XNR_RS02940,SACI_RS10070,23.077,182,126,4,27,207,14,182,1.19e-07,46.2,219,0.8310502283105022,<=>
1518,XNR_RS03115,SACI_RS04240,23.855,415,250,12,37,438,26,387,1.29e-25,104.0,468,0.8867521367521367,<=>
1548,XNR_RS03175,SACI_RS05475,42.796,465,247,10,106,557,7,465,3.89e-107,325.0,558,0.8333333333333334,<=>
1573,XNR_RS03230,SACI_RS08125,33.402,485,269,11,32,474,6,478,2.3000000000000003e-47,167.0,484,1.0020661157024793,<=>
1602,XNR_RS03295,SACI_RS09335,37.097,558,338,7,5,561,3,548,9.240000000000001e-124,372.0,580,0.9620689655172414,<=>
1612,XNR_RS03340,SACI_RS01655,28.51,463,274,18,4,451,2,422,4.34e-31,120.0,465,0.9956989247311828,<=>
1620,XNR_RS03345,SACI_RS01530,24.615,130,93,2,9,137,6,131,5.76e-10,50.1,138,0.9420289855072463,<=>
1628,XNR_RS03385,SACI_RS05850,30.531,452,278,11,6,453,5,424,2.58e-65,212.0,457,0.9890590809628009,<=>
1686,XNR_RS03500,SACI_RS10640,23.518,506,296,19,99,543,70,545,6.35e-20,89.4,565,0.8955752212389381,<=>
1687,XNR_RS03510,SACI_RS10645,33.772,228,141,6,23,240,8,235,4.15e-37,127.0,241,0.946058091286307,<=>
1728,XNR_RS03605,SACI_RS06875,48.548,723,336,10,5,713,8,708,0.0,712.0,715,1.0111888111888112,<=>
1732,XNR_RS03625,SACI_RS06880,39.479,499,271,10,10,506,15,484,1.4400000000000001e-122,369.0,588,0.8486394557823129,<=>
1751,XNR_RS03750,SACI_RS00710,35.477,451,275,10,3,451,2,438,1.82e-84,263.0,459,0.9825708061002179,<=>
1783,XNR_RS03815,SACI_RS10250,45.532,235,128,0,6,240,4,238,2.2399999999999998e-67,205.0,259,0.9073359073359073,<=>
1821,XNR_RS03845,SACI_RS05785,46.05,886,403,16,38,915,27,845,0.0,805.0,915,0.9683060109289617,<=>
1871,XNR_RS04025,SACI_RS06735,36.533,323,183,4,5,327,2,302,1.49e-56,182.0,342,0.9444444444444444,<=>
1878,XNR_RS04140,SACI_RS07575,28.676,136,97,0,7,142,9,144,8.1e-18,72.0,165,0.8242424242424242,<=>
2019,XNR_RS04325,SACI_RS05920,27.132,129,87,3,1,129,1,122,1.35e-12,57.4,149,0.8657718120805369,<=>
2030,XNR_RS04395,SACI_RS04170,31.298,655,376,15,97,742,146,735,1.03e-100,323.0,754,0.8687002652519894,<=>
2148,XNR_RS04560,SACI_RS10900,40.909,264,141,6,14,265,11,271,8.8e-57,180.0,277,0.9530685920577617,<=>
2266,XNR_RS04815,SACI_RS02005,32.177,317,197,6,26,328,11,323,2.84e-45,153.0,331,0.9577039274924471,<=>
2477,XNR_RS05050,SACI_RS04425,25.126,398,229,16,18,389,6,360,4.77e-11,59.7,393,1.0127226463104326,<=>
2493,XNR_RS05210,SACI_RS04575,28.91,211,127,7,22,213,2,208,2.35e-16,71.2,233,0.9055793991416309,<=>
2504,XNR_RS05330,SACI_RS07825,32.639,144,88,5,12,152,7,144,3.97e-09,48.5,161,0.8944099378881988,<=>
2552,XNR_RS05570,SACI_RS00775,27.106,273,184,7,14,279,4,268,7.13e-18,78.2,307,0.8892508143322475,<=>
2554,XNR_RS05575,SACI_RS11355,26.19,210,122,7,19,223,3,184,3.52e-09,52.0,246,0.8536585365853658,<=>
2557,XNR_RS05630,SACI_RS08425,31.707,328,213,4,40,357,23,349,5.37e-48,162.0,359,0.9136490250696379,<=>
2561,XNR_RS05640,SACI_RS08435,40.656,305,172,5,22,322,9,308,6.4e-81,247.0,375,0.8133333333333334,<=>
2706,XNR_RS05790,SACI_RS08305,35.456,471,288,10,19,479,4,468,1.59e-81,256.0,481,0.9792099792099792,<=>
2753,XNR_RS05850,SACI_RS08920,36.188,467,285,5,18,480,8,465,2.38e-91,283.0,505,0.9247524752475248,<=>
2841,XNR_RS05950,SACI_RS06245,26.141,241,140,8,18,243,2,219,1.29e-06,43.9,254,0.9488188976377953,<=>
2856,XNR_RS06060,SACI_RS06265,34.118,425,272,4,24,443,19,440,7.41e-81,255.0,516,0.8236434108527132,<=>
2858,XNR_RS06075,SACI_RS04215,35.782,422,240,10,1,396,50,466,7.15e-67,217.0,425,0.9929411764705882,<=>
2861,XNR_RS06095,SACI_RS09380,33.843,458,265,13,26,471,24,455,3.1399999999999997e-54,185.0,472,0.9703389830508474,<=>
2877,XNR_RS06110,SACI_RS06795,38.824,85,51,1,6,90,6,89,1.89e-14,59.3,93,0.9139784946236559,<=>
2884,XNR_RS06180,SACI_RS04510,42.466,73,41,1,2,74,3,74,2.23e-11,50.4,77,0.948051948051948,<=>
2891,XNR_RS06230,SACI_RS01235,29.787,470,269,12,1,465,1,414,2.05e-49,170.0,472,0.9957627118644068,<=>
2911,XNR_RS06440,SACI_RS11255,40.417,527,292,7,60,584,4,510,1.73e-129,386.0,593,0.8887015177065767,<=>
2931,XNR_RS06470,SACI_RS02850,33.146,356,196,11,7,344,5,336,2.2e-47,159.0,346,1.0289017341040463,<=>
2942,XNR_RS06535,SACI_RS07430,50.154,325,162,0,1,325,1,325,2.0300000000000002e-103,303.0,332,0.9789156626506024,<=>
2943,XNR_RS06545,SACI_RS07440,38.966,580,331,8,28,601,3,565,1.3800000000000002e-123,373.0,615,0.943089430894309,<=>
2960,XNR_RS06600,SACI_RS03330,35.642,491,284,13,20,500,4,472,1.87e-96,296.0,502,0.9780876494023905,<=>
2962,XNR_RS06610,SACI_RS06355,44.798,471,238,8,20,483,9,464,3.48e-122,362.0,501,0.9401197604790419,<=>
2967,XNR_RS06615,SACI_RS06350,28.09,89,63,1,9,97,10,97,4.69e-07,40.4,98,0.9081632653061225,<=>
2977,XNR_RS06680,SACI_RS05905,35.714,196,118,3,15,207,13,203,1.6400000000000001e-31,110.0,223,0.8789237668161435,<=>
3042,XNR_RS06700,SACI_RS04955,32.754,345,216,4,4,332,6,350,3.1199999999999995e-48,162.0,334,1.032934131736527,<=>
3044,XNR_RS06725,SACI_RS06615,29.167,360,225,13,16,369,12,347,2.8099999999999996e-45,155.0,374,0.9625668449197861,<=>
3048,XNR_RS06735,SACI_RS06495,27.0,400,255,9,13,394,7,387,8.59e-32,121.0,423,0.9456264775413712,<=>
3215,XNR_RS06985,SACI_RS07860,35.881,471,268,12,2,471,4,441,8.63e-90,277.0,474,0.9936708860759493,<=>
3228,XNR_RS07130,SACI_RS04600,41.432,391,220,3,11,397,6,391,4.4099999999999996e-89,271.0,400,0.9775,<=>
3233,XNR_RS07135,SACI_RS04410,34.815,135,81,2,5,136,6,136,1.6100000000000002e-27,95.9,146,0.9246575342465754,<=>
3308,XNR_RS07205,SACI_RS07490,33.333,174,101,5,7,177,1,162,2.59e-26,95.5,190,0.9157894736842105,<=>
3310,XNR_RS07245,SACI_RS07380,26.588,425,283,12,14,423,10,420,3.35e-31,121.0,480,0.8854166666666666,<=>
3317,XNR_RS07325,SACI_RS04645,27.113,284,186,12,13,283,3,278,9.68e-10,54.7,305,0.9311475409836065,<=>
3318,XNR_RS07330,SACI_RS06760,44.315,343,170,6,5,338,48,378,6.16e-80,246.0,352,0.9744318181818182,<=>
3429,XNR_RS07705,SACI_RS00430,32.993,294,183,6,61,345,40,328,4.8e-43,148.0,347,0.8472622478386167,<=>
3434,XNR_RS07830,SACI_RS06470,30.059,682,390,20,145,751,115,784,1.1199999999999999e-81,275.0,791,0.8621997471554994,<=>
3437,XNR_RS07885,SACI_RS00905,26.777,422,269,14,20,437,9,394,2.86e-36,134.0,450,0.9377777777777778,<=>
3442,XNR_RS08035,SACI_RS01835,30.0,450,278,11,20,461,3,423,3.02e-64,209.0,467,0.9635974304068522,<=>
3456,XNR_RS08145,SACI_RS07580,26.02,196,134,5,8,197,10,200,1.09e-15,68.6,201,0.9751243781094527,<=>
3465,XNR_RS08230,SACI_RS11055,33.588,262,159,4,5,266,1,247,5.64e-46,150.0,266,0.9849624060150376,<=>
3529,XNR_RS08335,SACI_RS03205,24.089,494,297,23,36,495,91,540,1.38e-10,59.7,526,0.9391634980988594,<=>
3696,XNR_RS08575,SACI_RS10485,36.689,447,271,11,40,479,4,445,1.18e-76,244.0,495,0.9030303030303031,<=>
3735,XNR_RS08675,SACI_RS04695,35.433,254,156,3,11,256,10,263,4.94e-45,148.0,259,0.9806949806949807,<=>
3736,XNR_RS08690,SACI_RS08450,40.0,250,135,4,43,281,56,301,1.68e-58,186.0,295,0.847457627118644,<=>
3740,XNR_RS08710,SACI_RS03100,20.366,383,203,9,10,362,7,317,2.86e-11,60.1,409,0.9364303178484108,<=>
3775,XNR_RS08800,SACI_RS10765,35.526,152,86,4,5,153,2,144,8.079999999999999e-23,84.7,155,0.9806451612903225,<=>
3801,XNR_RS08815,SACI_RS04070,33.333,189,110,6,4,191,9,182,5.430000000000001e-26,95.5,200,0.945,<=>
3802,XNR_RS08825,SACI_RS02900,30.126,239,144,5,3,239,16,233,5.4e-16,70.9,241,0.991701244813278,<=>
3805,XNR_RS08845,SACI_RS01320,24.696,247,154,11,1,236,1,226,7.78e-12,59.3,249,0.9919678714859438,<=>
3813,XNR_RS08925,SACI_RS00995,34.279,423,255,9,52,467,34,440,3.24e-66,216.0,469,0.9019189765458422,<=>
3900,XNR_RS09100,SACI_RS04375,28.916,249,149,6,13,244,9,246,2.88e-19,81.6,298,0.8355704697986577,<=>
3906,XNR_RS09145,SACI_RS10420,45.619,388,194,7,94,470,13,394,9.65e-108,323.0,476,0.8151260504201681,<=>
3972,XNR_RS09395,SACI_RS02575,34.551,356,202,9,30,374,32,367,8.31e-57,186.0,381,0.9343832020997376,<=>
3974,XNR_RS09455,SACI_RS03075,42.208,462,212,5,8,469,2,408,2.1e-110,329.0,484,0.9545454545454546,<=>
3987,XNR_RS09675,SACI_RS05355,40.533,375,219,2,12,382,15,389,2.53e-93,281.0,385,0.974025974025974,<=>
3999,XNR_RS09715,SACI_RS05675,55.944,143,63,0,1,143,8,150,5.77e-53,162.0,166,0.8614457831325302,<=>
4000,XNR_RS09720,SACI_RS05680,31.629,313,193,10,40,349,55,349,3.03e-40,142.0,363,0.8622589531680441,<=>
4004,XNR_RS09770,SACI_RS10310,27.981,411,274,8,19,423,9,403,1.77e-39,142.0,426,0.9647887323943662,<=>
4009,XNR_RS09785,SACI_RS08870,27.326,516,278,18,20,481,4,476,4.49e-42,152.0,486,1.0617283950617284,<=>
4095,XNR_RS09945,SACI_RS06585,44.552,413,216,6,13,423,14,415,2.18e-116,343.0,428,0.9649532710280374,<=>
4169,XNR_RS10225,SACI_RS06125,29.966,297,202,2,12,308,1,291,6.54e-45,151.0,324,0.9166666666666666,<=>
4236,XNR_RS10360,SACI_RS00470,22.878,271,174,7,25,293,3,240,2.94e-15,70.1,299,0.9063545150501672,<=>
4256,XNR_RS10485,SACI_RS00610,28.682,258,162,8,2,259,1,236,7.86e-31,111.0,264,0.9772727272727273,<=>
4257,XNR_RS10495,SACI_RS07200,26.047,215,152,3,49,263,20,227,1.41e-14,67.4,267,0.8052434456928839,<=>
4260,XNR_RS10555,SACI_RS01070,34.965,143,83,6,22,156,37,177,9.31e-17,70.1,170,0.8411764705882353,<=>
4262,XNR_RS10565,SACI_RS04650,28.474,439,240,11,15,449,16,384,7.170000000000001e-43,155.0,468,0.938034188034188,<=>
4273,XNR_RS10600,SACI_RS04760,44.245,278,135,5,14,287,4,265,2.68e-84,251.0,297,0.936026936026936,<=>
4275,XNR_RS10645,SACI_RS10835,27.143,210,138,7,12,211,7,211,4.61e-17,74.7,260,0.8076923076923077,<=>
4279,XNR_RS10655,SACI_RS07855,29.167,456,309,9,34,484,12,458,2.18e-33,128.0,521,0.8752399232245681,<=>
4287,XNR_RS10700,SACI_RS11080,40.952,420,236,7,30,443,12,425,4.84e-112,333.0,451,0.9312638580931264,<=>
4295,XNR_RS10715,SACI_RS05310,40.194,413,219,5,1,403,1,395,1.25e-94,285.0,403,1.0248138957816377,<=>
4325,XNR_RS10950,SACI_RS07220,26.21,248,155,10,9,253,5,227,2.29e-13,64.3,255,0.9725490196078431,<=>
4457,XNR_RS11475,SACI_RS06150,26.136,176,117,5,9,178,3,171,5.88e-11,55.5,196,0.8979591836734694,<=>
4582,XNR_RS11880,SACI_RS03175,23.689,553,300,19,24,519,44,531,2.48e-16,77.8,540,1.0240740740740741,<=>
4590,XNR_RS11985,SACI_RS10830,27.485,171,99,6,32,195,3,155,2.81e-14,63.5,195,0.8769230769230769,<=>
4642,XNR_RS12155,SACI_RS05880,33.721,172,110,3,6,173,5,176,3.21e-35,118.0,180,0.9555555555555556,<=>
4774,XNR_RS12575,SACI_RS02625,28.369,141,82,8,5,131,7,142,5.55e-06,39.7,132,1.0681818181818181,<=>
4808,XNR_RS12675,SACI_RS06015,39.224,232,129,7,17,244,2,225,2.8399999999999997e-46,150.0,249,0.9317269076305221,<=>
4814,XNR_RS12700,SACI_RS00725,38.025,476,265,9,3,461,4,466,3.89e-107,322.0,466,1.0214592274678111,<=>
4856,XNR_RS12950,SACI_RS05820,33.022,321,197,9,37,351,23,331,1.96e-37,133.0,354,0.9067796610169492,<=>
4869,XNR_RS13025,SACI_RS05495,33.838,198,111,11,9,205,1,179,1.14e-16,72.4,241,0.8215767634854771,<=>
4871,XNR_RS13030,SACI_RS08130,29.211,380,201,16,7,381,3,319,1.51e-20,87.8,428,0.8878504672897196,<=>
4918,XNR_RS13415,SACI_RS01370,28.184,738,457,18,87,808,50,730,4.299999999999999e-68,236.0,813,0.9077490774907749,<=>
4930,XNR_RS13480,SACI_RS01495,49.126,629,303,7,41,655,26,651,0.0,565.0,665,0.9458646616541353,<=>
5010,XNR_RS13715,SACI_RS10335,36.674,439,270,7,27,462,8,441,3.12e-95,291.0,464,0.9461206896551724,<=>
5044,XNR_RS14085,SACI_RS07705,31.832,333,197,11,8,340,3,305,3.06e-40,140.0,356,0.9353932584269663,<=>
5046,XNR_RS14090,SACI_RS07690,38.865,458,244,8,20,475,6,429,2.66e-110,331.0,505,0.906930693069307,<=>
5049,XNR_RS14100,SACI_RS07685,36.878,724,408,18,22,735,3,687,2.7299999999999996e-128,394.0,749,0.9666221628838452,<=>
5050,XNR_RS14105,SACI_RS07680,40.826,218,113,5,14,221,2,213,1.4100000000000002e-47,153.0,236,0.923728813559322,<=>
5086,XNR_RS14170,SACI_RS07700,27.4,427,281,11,2,401,3,427,3.52e-40,145.0,424,1.0070754716981132,<=>
5115,XNR_RS14280,SACI_RS03325,31.507,219,136,5,1,208,1,216,6.38e-33,114.0,211,1.037914691943128,<=>
5130,XNR_RS14350,SACI_RS10075,30.714,420,259,13,28,432,6,408,3.46e-32,125.0,520,0.8076923076923077,<=>
5136,XNR_RS14395,SACI_RS05035,42.545,550,293,12,3,541,9,546,3.19e-129,385.0,549,1.0018214936247722,<=>
5159,XNR_RS14490,SACI_RS03390,25.185,270,190,5,8,276,3,261,6.83e-27,102.0,311,0.8681672025723473,<=>
5160,XNR_RS14495,SACI_RS07555,37.037,432,251,3,4,414,6,437,3.0699999999999996e-95,290.0,423,1.0212765957446808,<=>
5306,XNR_RS14650,SACI_RS10415,25.333,150,100,3,23,163,4,150,8.3e-09,48.1,167,0.8982035928143712,<=>
5309,XNR_RS14815,SACI_RS06790,44.798,346,186,4,4,345,2,346,2.14e-101,300.0,360,0.9611111111111111,<=>
5311,XNR_RS14860,SACI_RS04445,36.237,287,176,5,8,291,19,301,5.3e-51,168.0,323,0.8885448916408669,<=>
5317,XNR_RS14865,SACI_RS00180,42.056,107,57,2,3,109,11,112,3.31e-25,88.2,113,0.9469026548672567,<=>
5330,XNR_RS15045,SACI_RS06825,38.542,192,109,6,6,191,1,189,9.450000000000001e-43,139.0,212,0.9056603773584906,<=>
5384,XNR_RS15245,SACI_RS01020,24.107,224,139,8,30,246,23,222,8.31e-12,59.7,267,0.8389513108614233,<=>
5400,XNR_RS15300,SACI_RS11115,32.237,304,164,7,22,307,1,280,8.81e-49,161.0,318,0.9559748427672956,<=>
5437,XNR_RS15390,SACI_RS10280,36.023,347,213,5,1,344,1,341,8.14e-64,202.0,346,1.0028901734104045,<=>
5449,XNR_RS15425,SACI_RS07355,27.719,570,337,20,16,536,5,548,5.78e-57,196.0,538,1.0594795539033457,<=>
5468,XNR_RS15520,SACI_RS03775,29.57,186,115,5,1,184,1,172,1.38e-20,80.5,191,0.9738219895287958,<=>
5591,XNR_RS15675,SACI_RS10590,63.981,422,150,2,6,426,8,428,0.0,561.0,427,0.9882903981264637,<=>
5623,XNR_RS15705,SACI_RS04930,31.967,122,74,2,7,124,2,118,9.47e-18,71.2,151,0.8079470198675497,<=>
5625,XNR_RS15770,SACI_RS03215,36.504,389,231,6,19,399,8,388,8.78e-66,213.0,442,0.8800904977375565,<=>
5645,XNR_RS15850,SACI_RS10560,23.596,267,172,10,9,257,3,255,1.31e-14,67.8,266,1.0037593984962405,<=>
5646,XNR_RS15855,SACI_RS07620,34.375,160,98,4,20,179,16,168,1.55e-22,85.9,182,0.8791208791208791,<=>
5663,XNR_RS15935,SACI_RS03375,26.179,424,215,11,5,425,4,332,2.06e-33,124.0,427,0.9929742388758782,<=>
5669,XNR_RS15985,SACI_RS04080,33.438,320,190,10,5,319,2,303,4.29e-30,114.0,356,0.898876404494382,<=>
5678,XNR_RS16040,SACI_RS06620,46.218,119,63,1,3,121,11,128,1.56e-35,115.0,128,0.9296875,<=>
5730,XNR_RS16160,SACI_RS00740,30.075,399,265,7,53,449,35,421,5.71e-48,166.0,451,0.88470066518847,<=>
5830,XNR_RS16510,SACI_RS10625,46.341,287,143,5,2,277,4,290,1.2799999999999999e-84,251.0,279,1.028673835125448,<=>
5831,XNR_RS16555,SACI_RS00215,27.206,136,95,3,10,145,9,140,4.68e-15,63.9,147,0.9251700680272109,<=>
5907,XNR_RS16990,SACI_RS04560,46.154,156,82,1,4,157,14,169,4.37e-46,145.0,162,0.9629629629629629,<=>
6276,XNR_RS17125,SACI_RS08880,38.739,111,59,2,5,115,7,108,1.5500000000000001e-21,79.7,138,0.8043478260869565,<=>
6319,XNR_RS17195,SACI_RS11340,32.292,384,235,7,19,380,20,400,2.48e-59,193.0,380,1.0105263157894737,<=>
6322,XNR_RS17235,SACI_RS02610,38.971,272,157,5,61,328,10,276,8.62e-54,174.0,339,0.8023598820058997,<=>
6327,XNR_RS17375,SACI_RS08190,39.87,617,312,12,1,614,1,561,9.74e-130,389.0,616,1.0016233766233766,<=>
6363,XNR_RS17450,SACI_RS01030,32.907,313,200,5,7,319,5,307,7.189999999999999e-52,173.0,390,0.8025641025641026,<=>
6366,XNR_RS17510,SACI_RS03735,32.692,260,158,7,6,263,3,247,8.56e-37,130.0,323,0.804953560371517,<=>
6372,XNR_RS17520,SACI_RS03725,50.153,327,155,6,6,326,3,327,1.89e-109,318.0,330,0.990909090909091,<=>
6373,XNR_RS17540,SACI_RS07190,34.127,378,242,3,23,394,15,391,4.13e-77,240.0,403,0.9379652605459057,<=>
6377,XNR_RS17545,SACI_RS06675,22.744,532,351,13,109,594,96,613,8.75e-31,123.0,599,0.8881469115191987,<=>
6378,XNR_RS17575,SACI_RS06290,29.067,461,252,17,10,397,24,482,2.53e-41,148.0,397,1.1612090680100755,<=>
6380,XNR_RS17590,SACI_RS06180,32.245,245,135,7,11,243,5,230,2.32e-19,80.5,257,0.953307392996109,<=>
6389,XNR_RS17625,SACI_RS03730,37.956,411,249,3,12,420,1,407,1.24e-90,277.0,438,0.9383561643835616,<=>
6395,XNR_RS17670,SACI_RS06765,36.025,483,297,8,1,480,1,474,1.29e-102,311.0,483,1.0,<=>
6398,XNR_RS17680,SACI_RS04095,34.722,216,114,3,2,215,15,205,2.27e-37,126.0,225,0.96,<=>
6438,XNR_RS17740,SACI_RS05275,24.39,164,95,5,9,158,16,164,6.4e-07,43.9,204,0.803921568627451,<=>
6482,XNR_RS17960,SACI_RS09145,23.645,203,139,6,11,206,11,204,2.4e-11,57.4,231,0.8787878787878788,<=>
6584,XNR_RS18190,SACI_RS01010,27.143,630,375,23,80,661,22,615,4.25e-36,140.0,662,0.9516616314199395,<=>
6591,XNR_RS18225,SACI_RS11335,27.707,314,195,8,29,317,39,345,4.11e-29,110.0,322,0.9751552795031055,<=>
6606,XNR_RS18340,SACI_RS06835,32.487,394,251,8,18,405,12,396,2.19e-70,223.0,408,0.9656862745098039,<=>
6610,XNR_RS18360,SACI_RS06965,37.226,137,85,1,9,144,3,139,6.740000000000001e-27,95.1,144,0.9513888888888888,<=>
6611,XNR_RS18365,SACI_RS06960,28.372,215,134,8,23,225,12,218,3.34e-14,65.9,242,0.8884297520661157,<=>
6631,XNR_RS18470,SACI_RS03250,38.384,99,59,2,5,102,4,101,1.31e-16,65.5,102,0.9705882352941176,<=>
6638,XNR_RS18525,SACI_RS02785,42.4,125,64,5,2,122,18,138,1.76e-22,82.0,122,1.0245901639344261,<=>
6641,XNR_RS18545,SACI_RS02765,26.95,141,86,6,1,132,1,133,1.2e-07,43.9,132,1.0681818181818181,<=>
6644,XNR_RS18570,SACI_RS02730,26.562,128,78,4,28,147,19,138,0.000304,35.0,151,0.847682119205298,<=>
6645,XNR_RS18575,SACI_RS02725,23.608,449,241,16,2,390,14,420,4.28e-10,57.4,437,1.0274599542334095,<=>
6649,XNR_RS18600,SACI_RS00370,29.167,144,78,2,1,120,9,152,0.000118,35.8,126,1.1428571428571428,<=>
6650,XNR_RS18605,SACI_RS00380,39.655,116,61,2,18,124,4,119,2.52e-09,48.1,134,0.8656716417910447,<=>
6651,XNR_RS18630,SACI_RS00395,28.777,139,72,3,17,147,9,128,7.52e-11,53.1,147,0.9455782312925171,<=>
6652,XNR_RS18640,SACI_RS03860,30.169,474,286,9,1,450,1,453,5.54e-49,169.0,453,1.0463576158940397,<=>
6653,XNR_RS18660,SACI_RS11435,36.687,646,340,20,1,633,1,590,7.68e-130,390.0,633,1.0205371248025277,<=>
6657,XNR_RS18680,SACI_RS10700,29.151,271,161,11,9,274,51,295,5.57e-19,81.6,298,0.9093959731543624,<=>
6665,XNR_RS18795,SACI_RS05560,32.558,129,80,4,1,127,2,125,9.33e-10,50.1,138,0.9347826086956522,<=>
6670,XNR_RS18830,SACI_RS06700,25.891,533,328,21,22,521,31,529,9.91e-13,66.2,540,0.987037037037037,<=>
6730,XNR_RS19115,SACI_RS00280,58.678,121,50,0,8,128,4,124,8.459999999999999e-48,147.0,140,0.8642857142857143,<=>
6731,XNR_RS19145,SACI_RS06040,35.584,385,200,11,1,385,1,337,1.19e-62,201.0,392,0.9821428571428571,<=>
