Source,Target,Weight
XNR_RS05170,NRPS BGC-14 related,0.21223192921123235
XNR_RS05170,Paulomycin-2,0.15591646386108823
XNR_RS05170,Surugamide F,0.021010321613170353
XNR_RS05170,Minimycin/dudomycin,0.029152765144875345
XNR_RS05170,SigK,0.1196340146216944
XNR_RS05170,Mms,0.10122081998395425
XNR_RS05170,NDH,0.048565802241720156
XNR_RS05170,SAL-2242,0.3148468782806572
XNR_RS05170,araBAD,0.130560871302698
XNR_RS05170,LAP/Thiopeptide BGC-11,0.21180148249803965
XNR_RS05170,Cell membrane,0.015434201384551737
XNR_RS05170,Candicidin/antimycin,0.13233892356896376
XNR_RS05170,DNA damage,0.10937282695042959
XNR_RS05170,SigE,0.23378791122097306
XNR_RS05170,Glycosyltransferase,0.2528169497898186
XNR_RS05170,Lipid metabolism,0.13019104406117887
XNR_RS05170,Large genome deletion,0.019743613315963134
XNR_RS05170,SGR PTMs,0.14208409450278067
XNR_RS05170,Iron acquisition,0.2928045137942189
XNR_RS05170,RpoS,0.13215218946948543
XNR_RS05170,UC-8,0.05791883481015384
XNR_RS05170,Cellobiose,0.050639905586235184
XNR_RS05170,Paulomycin-3,0.09546657220622763
XNR_RS05170,Fatty Acid,0.1070594865526129
XNR_RS05170,Nitrate,0.12970879629643894
XNR_RS05170,Nucleotide,0.06187953786237762
XNR_RS05170,Translation,0.25260749949831945
XNR_RS05170,Cell motility,0.04395818749182882
XNR_RS05170,Quorum sensing,0.20779766705223818
XNR_RS05170,Serine protease,0.14283340840486278
XNR_RS05170,Surugamide,0.1821242251074017
XNR_RS05170,Amino acid transport,0.17560459495142086
XNR_RS05170,UC-9,0.2655982158102716
XNR_RS05970,XNR_RS03030,0.5446429538104827
XNR_RS05970,XNR_RS03370,0.26219890508214594
XNR_RS05970,XNR_RS05170,0.12583819765945767
XNR_RS05970,XNR_RS07195,0.41752917118910954
XNR_RS05970,XNR_RS07380,0.3616636073072893
XNR_RS05970,XNR_RS07515,0.23617774832990857
XNR_RS05970,XNR_RS07520,0.03235035480982249
XNR_RS05970,XNR_RS07755,0.24187731428678488
XNR_RS05970,XNR_RS07760,0.4383913664551812
XNR_RS05970,XNR_RS07865,0.1279650594771277
XNR_RS05970,XNR_RS08220,0.05570216252604892
XNR_RS05970,XNR_RS09750,0.015580727673932588
XNR_RS05970,XNR_RS09755,0.11499526203916709
XNR_RS05970,XNR_RS10635,0.3291070008100624
XNR_RS05970,XNR_RS11170,0.05572984533793188
XNR_RS05970,XNR_RS12225,0.40375106582245346
XNR_RS05970,XNR_RS12230,0.4741109704918202
XNR_RS05970,XNR_RS12235,0.39852107831327066
XNR_RS05970,XNR_RS12240,0.32408536122377113
XNR_RS05970,XNR_RS13405,0.21553192827881776
XNR_RS05970,XNR_RS13410,0.04042381416155165
XNR_RS05970,XNR_RS13665,0.23039917544948918
XNR_RS05970,XNR_RS14315,0.394621381322642
XNR_RS05970,XNR_RS14320,0.5882909660851392
XNR_RS05970,XNR_RS14400,0.11464808907232649
XNR_RS05970,XNR_RS14455,0.15290512453606456
XNR_RS05970,XNR_RS14850,0.21982373719008766
XNR_RS05970,XNR_RS16255,0.31545194536490684
XNR_RS05970,XNR_RS16370,0.48808013061955635
XNR_RS05970,XNR_RS17300,0.17292000108752129
XNR_RS05970,XNR_RS17485,0.7219511849693164
XNR_RS05970,XNR_RS18855,0.6984361239579266
XNR_RS05970,XNR_RS19540,0.28548965908462953
XNR_RS05970,XNR_RS19730,0.3938197535525456
XNR_RS05970,XNR_RS19800,0.08683265818484943
XNR_RS05970,XNR_RS22170,0.32385786070504924
XNR_RS05970,XNR_RS25810,0.4272607108048069
XNR_RS05970,XNR_RS25815,0.42316141009062186
XNR_RS05970,XNR_RS26190,0.21987230504384517
XNR_RS05970,XNR_RS27425,0.012675821537154653
XNR_RS05970,XNR_RS27905,0.39258992119029346
XNR_RS05970,XNR_RS28030,0.3683276042566007
XNR_RS05970,XNR_RS29215,0.24389354290557622
XNR_RS05970,XNR_RS07675,0.411461808844281
XNR_RS05970,BGC-19-20 deletion,0.2637041317447755
XNR_RS05970,Glutamine,0.106975126305957
XNR_RS05970,Prophages,0.013943770299450561
XNR_RS05970,Surugamide repressor,0.10780094784220233
XNR_RS05970,ArsR,0.1008428381057803
XNR_RS05970,Paulomycin-1,0.09146551295702447
XNR_RS05970,UC-1,0.10745532221343113
XNR_RS05970,Cyclofaulknamycin-1,0.2096104154207667
XNR_RS05970,Leucine,0.08718876588737237
XNR_RS05970,UC-2,0.3454148518761736
XNR_RS05970,ABC transporter,0.08623916924388135
XNR_RS05970,Histidine,0.09982733362784141
XNR_RS05970,UC-3,0.0962329329444876
XNR_RS05970,Cysteine,0.0882083161148405
XNR_RS05970,UC-4,0.1094421789400969
XNR_RS05970,UC-5,0.34280612113394976
XNR_RS05970,Minimycin deletion,0.19116435682769967
XNR_RS05970,RpoH,0.11434462929787348
XNR_RS05970,Isorenieratene/streptamidine,0.18506798396897026
XNR_RS05970,Mannitol/xylose,0.08890550253337413
XNR_RS05970,WhiH,0.695768304395583
XNR_RS05970,WblA,0.5154293543284791
XNR_RS05970,Sucrose,0.4222220662438224
XNR_RS05970,Sulfate,0.4707434186389136
XNR_RS05970,Phosphate,0.05969049281125923
XNR_RS05970,Ribosomal,0.2501705655529167
XNR_RS05970,Phospholipid,0.039542743783121746
XNR_RS05970,Glycerol,0.08587623447136117
XNR_RS05970,RpoE,0.2620196800243075
XNR_RS05970,Carbohydrate metabolism-1,0.1761683038204176
XNR_RS05970,Phenylacetate,0.08308137926699541
XNR_RS05970,WhiB3,0.5689291086933372
XNR_RS05970,Potassium,0.29609227748131284
XNR_RS05970,Mce transporters,0.3179480495642263
XNR_RS05970,Nitrogen/Ammonia/Urea,0.20758646766020417
XNR_RS05970,Stress,0.08096204993053562
XNR_RS05970,Cyclofaulknamycin-2,0.26334176188535924
XNR_RS05970,Cytochrome,0.17739031982168588
XNR_RS05970,Transketolase,0.3502639808397991
XNR_RS05970,Carbohydrate metabolism-2,0.22996577198519655
XNR_RS05970,Fructose,0.29778700049834106
XNR_RS05970,BGC-1 related,0.12724346842046633
XNR_RS05970,UC-6,0.015204914707576364
XNR_RS05970,zwf,0.0684514633883008
XNR_RS05970,UC-7,0.08021198329013592
XNR_RS05970,NRPS BGC-14 related,0.08480119156651693
XNR_RS05970,Paulomycin-2,0.19713378573693002
XNR_RS05970,Surugamide F,0.3072154653719028
XNR_RS05970,Minimycin/dudomycin,0.3767658882744312
XNR_RS05970,SigK,0.04018126497648106
XNR_RS05970,Mms,0.2258347635138686
XNR_RS05970,NDH,0.16874427582909426
XNR_RS05970,SAL-2242,0.31648110380550043
XNR_RS05970,araBAD,0.5181778771988008
XNR_RS05970,LAP/Thiopeptide BGC-11,0.36166201625821737
XNR_RS05970,Cell membrane,0.63452378305684
XNR_RS05970,Candicidin/antimycin,0.31747126867117015
XNR_RS05970,DNA damage,0.0367216031255485
XNR_RS05970,SigE,0.19178024354342654
XNR_RS05970,Glycosyltransferase,0.059310537921246444
XNR_RS05970,Lipid metabolism,0.12512167250486314
XNR_RS05970,Large genome deletion,0.17789231441182862
XNR_RS05970,SGR PTMs,0.10898458329895334
XNR_RS05970,Iron acquisition,0.11206536300392038
XNR_RS05970,RpoS,0.25944855628666885
XNR_RS05970,UC-8,0.06811302521847704
XNR_RS05970,Cellobiose,0.4700077355827744
XNR_RS05970,Paulomycin-3,0.1622206878729761
XNR_RS05970,Fatty Acid,0.3988863987922304
XNR_RS05970,Nitrate,0.5251940358347394
XNR_RS05970,Nucleotide,0.37231778910202673
XNR_RS05970,Translation,0.03987354670659638
XNR_RS05970,Cell motility,0.21001221307175283
XNR_RS05970,Quorum sensing,0.029649265646399265
XNR_RS05970,Serine protease,0.09135624575311307
XNR_RS05970,Surugamide,0.6246828143745833
XNR_RS05970,Amino acid transport,0.13846755120809226
XNR_RS05970,UC-9,0.23504283937548845
XNR_RS07195,XNR_RS03030,0.3612337606345573
XNR_RS07195,XNR_RS03370,0.086736746564231
XNR_RS07195,XNR_RS05170,0.0007851941610593204
XNR_RS07195,XNR_RS05970,0.41752917118910954
XNR_RS07195,XNR_RS07380,0.05262999385092515
XNR_RS07195,XNR_RS07515,0.03091203277937173
XNR_RS07195,XNR_RS07520,0.041732783415909205
XNR_RS07195,XNR_RS07755,0.11842524226967949
XNR_RS07195,XNR_RS07760,0.24000256902765657
XNR_RS07195,XNR_RS07865,0.061952715587782044
XNR_RS07195,XNR_RS08220,0.042905081832203075
XNR_RS07195,XNR_RS09750,0.15667556490613854
XNR_RS07195,XNR_RS09755,0.03310085844629203
XNR_RS07195,XNR_RS10635,0.08203444255207255
XNR_RS07195,XNR_RS11170,0.22843360091441955
XNR_RS07195,XNR_RS12225,0.056072682187126216
XNR_RS07195,XNR_RS12230,0.055754657432832845
XNR_RS07195,XNR_RS12235,0.08387095462958011
XNR_RS07195,XNR_RS12240,0.13607497959929846
XNR_RS07195,XNR_RS13405,0.47917022566743905
XNR_RS07195,XNR_RS13410,0.02028447063299004
XNR_RS07195,XNR_RS13665,0.09335196851555964
XNR_RS07195,XNR_RS14315,0.3604959802562371
XNR_RS07195,XNR_RS14320,0.07106636463421916
XNR_RS07195,XNR_RS14400,0.1760718469584741
XNR_RS07195,XNR_RS14455,0.12457383172054283
XNR_RS07195,XNR_RS14850,0.020929806250103627
XNR_RS07195,XNR_RS16255,0.16547563194298534
XNR_RS07195,XNR_RS16370,0.3841770203072659
XNR_RS07195,XNR_RS17300,0.09426219592045335
XNR_RS07195,XNR_RS17485,0.3477864405335242
XNR_RS07195,XNR_RS18855,0.414200680189869
XNR_RS07195,XNR_RS19540,0.07167854691098063
XNR_RS07195,XNR_RS19730,0.2899691828506827
XNR_RS07195,XNR_RS19800,0.006246377121034019
XNR_RS07195,XNR_RS22170,0.178091650459494
XNR_RS07195,XNR_RS25810,0.13332016309880912
XNR_RS07195,XNR_RS25815,0.11205360099155076
XNR_RS07195,XNR_RS26190,0.06183783288889134
XNR_RS07195,XNR_RS27425,0.15273374620991123
XNR_RS07195,XNR_RS27905,0.21691113920603053
XNR_RS07195,XNR_RS28030,0.2665504674085441
XNR_RS07195,XNR_RS29215,0.2721668043874393
XNR_RS07195,XNR_RS07675,0.1460462906613521
XNR_RS07195,BGC-19-20 deletion,0.18923547538607907
XNR_RS07195,Glutamine,0.0862271125792793
XNR_RS07195,Prophages,0.04863026353038119
XNR_RS07195,Surugamide repressor,0.055489437574983334
XNR_RS07195,ArsR,0.12870054474736564
XNR_RS07195,Paulomycin-1,0.18540108314622647
